#
# 230802_lactate_3mM001
# ------------------------------
# Acquired: 8/2/2023 2:06:06 PM
# Converted: 08/03/2023 07:08:36 AM
# Vial: 2
# Injection Volume: 20 uL
# Sample ID: 001
#
# Detector B
# ---------------------
# Acquisition Interval: 500 ms
# Intensity Units: mV
# Intensity Multiplier: 0.001
#
time_min,intensity_mV,detector
0.0,4,B
0.00833,4,B
0.01667,0,B
0.025,0,B
0.03333,0,B
0.04167,0,B
0.05,0,B
0.05833,1,B
0.06667,1,B
0.075,1,B
0.08333,1,B
0.09167,2,B
0.1,2,B
0.10833,1,B
0.11667,1,B
0.125,1,B
0.13333,2,B
0.14167,1,B
0.15,1,B
0.15833,1,B
0.16667,0,B
0.175,0,B
0.18333,1,B
0.19167,1,B
0.2,1,B
0.20833,2,B
0.21667,2,B
0.225,2,B
0.23333,2,B
0.24167,2,B
0.25,2,B
0.25833,2,B
0.26667,2,B
0.275,2,B
0.28333,2,B
0.29167,2,B
0.3,2,B
0.30833,2,B
0.31667,2,B
0.325,2,B
0.33333,2,B
0.34167,3,B
0.35,3,B
0.35833,2,B
0.36667,3,B
0.375,3,B
0.38333,3,B
0.39167,2,B
0.4,2,B
0.40833,2,B
0.41667,1,B
0.425,1,B
0.43333,1,B
0.44167,2,B
0.45,2,B
0.45833,2,B
0.46667,2,B
0.475,3,B
0.48333,3,B
0.49167,3,B
0.5,3,B
0.50833,3,B
0.51667,2,B
0.525,2,B
0.53333,2,B
0.54167,3,B
0.55,2,B
0.55833,2,B
0.56667,2,B
0.575,3,B
0.58333,3,B
0.59167,3,B
0.6,3,B
0.60833,3,B
0.61667,3,B
0.625,3,B
0.63333,3,B
0.64167,3,B
0.65,3,B
0.65833,3,B
0.66667,4,B
0.675,4,B
0.68333,4,B
0.69167,4,B
0.7,4,B
0.70833,3,B
0.71667,3,B
0.725,3,B
0.73333,2,B
0.74167,2,B
0.75,2,B
0.75833,3,B
0.76667,3,B
0.775,2,B
0.78333,2,B
0.79167,2,B
0.8,2,B
0.80833,2,B
0.81667,2,B
0.825,3,B
0.83333,3,B
0.84167,3,B
0.85,3,B
0.85833,3,B
0.86667,3,B
0.875,4,B
0.88333,4,B
0.89167,4,B
0.9,4,B
0.90833,4,B
0.91667,4,B
0.925,4,B
0.93333,4,B
0.94167,4,B
0.95,4,B
0.95833,4,B
0.96667,4,B
0.975,4,B
0.98333,4,B
0.99167,4,B
1.0,4,B
1.00833,4,B
1.01667,3,B
1.025,3,B
1.03333,3,B
1.04167,3,B
1.05,3,B
1.05833,3,B
1.06667,4,B
1.075,4,B
1.08333,5,B
1.09167,5,B
1.1,6,B
1.10833,6,B
1.11667,5,B
1.125,5,B
1.13333,5,B
1.14167,5,B
1.15,4,B
1.15833,4,B
1.16667,4,B
1.175,4,B
1.18333,4,B
1.19167,4,B
1.2,4,B
1.20833,4,B
1.21667,4,B
1.225,4,B
1.23333,4,B
1.24167,4,B
1.25,4,B
1.25833,4,B
1.26667,5,B
1.275,5,B
1.28333,5,B
1.29167,5,B
1.3,5,B
1.30833,5,B
1.31667,5,B
1.325,6,B
1.33333,6,B
1.34167,6,B
1.35,5,B
1.35833,5,B
1.36667,6,B
1.375,6,B
1.38333,6,B
1.39167,5,B
1.4,5,B
1.40833,6,B
1.41667,6,B
1.425,6,B
1.43333,6,B
1.44167,6,B
1.45,6,B
1.45833,6,B
1.46667,6,B
1.475,6,B
1.48333,6,B
1.49167,6,B
1.5,5,B
1.50833,5,B
1.51667,5,B
1.525,5,B
1.53333,6,B
1.54167,6,B
1.55,6,B
1.55833,6,B
1.56667,6,B
1.575,6,B
1.58333,5,B
1.59167,5,B
1.6,5,B
1.60833,5,B
1.61667,5,B
1.625,5,B
1.63333,5,B
1.64167,5,B
1.65,5,B
1.65833,5,B
1.66667,5,B
1.675,5,B
1.68333,5,B
1.69167,5,B
1.7,5,B
1.70833,5,B
1.71667,5,B
1.725,5,B
1.73333,5,B
1.74167,5,B
1.75,5,B
1.75833,5,B
1.76667,5,B
1.775,5,B
1.78333,5,B
1.79167,6,B
1.8,6,B
1.80833,6,B
1.81667,7,B
1.825,7,B
1.83333,7,B
1.84167,6,B
1.85,6,B
1.85833,6,B
1.86667,6,B
1.875,6,B
1.88333,6,B
1.89167,6,B
1.9,6,B
1.90833,6,B
1.91667,6,B
1.925,6,B
1.93333,6,B
1.94167,6,B
1.95,6,B
1.95833,6,B
1.96667,6,B
1.975,6,B
1.98333,6,B
1.99167,6,B
2.0,6,B
2.00833,6,B
2.01667,6,B
2.025,6,B
2.03333,6,B
2.04167,6,B
2.05,6,B
2.05833,6,B
2.06667,5,B
2.075,5,B
2.08333,5,B
2.09167,4,B
2.1,4,B
2.10833,5,B
2.11667,5,B
2.125,5,B
2.13333,5,B
2.14167,5,B
2.15,5,B
2.15833,5,B
2.16667,5,B
2.175,4,B
2.18333,4,B
2.19167,4,B
2.2,4,B
2.20833,4,B
2.21667,4,B
2.225,3,B
2.23333,3,B
2.24167,4,B
2.25,4,B
2.25833,3,B
2.26667,3,B
2.275,3,B
2.28333,3,B
2.29167,3,B
2.3,3,B
2.30833,3,B
2.31667,3,B
2.325,3,B
2.33333,3,B
2.34167,3,B
2.35,3,B
2.35833,3,B
2.36667,3,B
2.375,3,B
2.38333,2,B
2.39167,2,B
2.4,2,B
2.40833,2,B
2.41667,2,B
2.425,1,B
2.43333,1,B
2.44167,0,B
2.45,0,B
2.45833,0,B
2.46667,0,B
2.475,0,B
2.48333,0,B
2.49167,0,B
2.5,-1,B
2.50833,-1,B
2.51667,-1,B
2.525,0,B
2.53333,-1,B
2.54167,-1,B
2.55,-1,B
2.55833,-1,B
2.56667,-1,B
2.575,-1,B
2.58333,-1,B
2.59167,-1,B
2.6,-1,B
2.60833,-1,B
2.61667,-1,B
2.625,-2,B
2.63333,-2,B
2.64167,-1,B
2.65,-2,B
2.65833,-2,B
2.66667,-2,B
2.675,-2,B
2.68333,-2,B
2.69167,-2,B
2.7,-2,B
2.70833,-2,B
2.71667,-2,B
2.725,-2,B
2.73333,-2,B
2.74167,-3,B
2.75,-3,B
2.75833,-3,B
2.76667,-3,B
2.775,-3,B
2.78333,-3,B
2.79167,-3,B
2.8,-3,B
2.80833,-3,B
2.81667,-3,B
2.825,-3,B
2.83333,-2,B
2.84167,-2,B
2.85,-3,B
2.85833,-3,B
2.86667,-3,B
2.875,-3,B
2.88333,-3,B
2.89167,-3,B
2.9,-3,B
2.90833,-3,B
2.91667,-3,B
2.925,-3,B
2.93333,-3,B
2.94167,-3,B
2.95,-3,B
2.95833,-3,B
2.96667,-2,B
2.975,-2,B
2.98333,-2,B
2.99167,-2,B
3.0,-2,B
3.00833,-2,B
3.01667,-2,B
3.025,-2,B
3.03333,-2,B
3.04167,-2,B
3.05,-2,B
3.05833,-2,B
3.06667,-2,B
3.075,-2,B
3.08333,-1,B
3.09167,-1,B
3.1,-1,B
3.10833,0,B
3.11667,0,B
3.125,0,B
3.13333,0,B
3.14167,0,B
3.15,0,B
3.15833,0,B
3.16667,0,B
3.175,0,B
3.18333,0,B
3.19167,0,B
3.2,1,B
3.20833,1,B
3.21667,1,B
3.225,1,B
3.23333,1,B
3.24167,1,B
3.25,1,B
3.25833,1,B
3.26667,1,B
3.275,2,B
3.28333,2,B
3.29167,2,B
3.3,3,B
3.30833,3,B
3.31667,2,B
3.325,3,B
3.33333,3,B
3.34167,3,B
3.35,3,B
3.35833,3,B
3.36667,3,B
3.375,3,B
3.38333,3,B
3.39167,3,B
3.4,3,B
3.40833,3,B
3.41667,3,B
3.425,4,B
3.43333,4,B
3.44167,4,B
3.45,4,B
3.45833,4,B
3.46667,4,B
3.475,4,B
3.48333,4,B
3.49167,5,B
3.5,5,B
3.50833,5,B
3.51667,4,B
3.525,4,B
3.53333,4,B
3.54167,4,B
3.55,4,B
3.55833,3,B
3.56667,3,B
3.575,4,B
3.58333,4,B
3.59167,4,B
3.6,4,B
3.60833,4,B
3.61667,4,B
3.625,4,B
3.63333,5,B
3.64167,4,B
3.65,4,B
3.65833,5,B
3.66667,5,B
3.675,4,B
3.68333,4,B
3.69167,4,B
3.7,4,B
3.70833,4,B
3.71667,4,B
3.725,4,B
3.73333,4,B
3.74167,4,B
3.75,4,B
3.75833,4,B
3.76667,4,B
3.775,4,B
3.78333,4,B
3.79167,5,B
3.8,5,B
3.80833,5,B
3.81667,5,B
3.825,5,B
3.83333,5,B
3.84167,5,B
3.85,5,B
3.85833,5,B
3.86667,5,B
3.875,5,B
3.88333,5,B
3.89167,5,B
3.9,5,B
3.90833,5,B
3.91667,5,B
3.925,5,B
3.93333,5,B
3.94167,5,B
3.95,5,B
3.95833,5,B
3.96667,5,B
3.975,5,B
3.98333,5,B
3.99167,5,B
4.0,6,B
4.00833,5,B
4.01667,5,B
4.025,5,B
4.03333,5,B
4.04167,5,B
4.05,5,B
4.05833,5,B
4.06667,5,B
4.075,5,B
4.08333,5,B
4.09167,5,B
4.1,6,B
4.10833,6,B
4.11667,6,B
4.125,6,B
4.13333,6,B
4.14167,7,B
4.15,7,B
4.15833,7,B
4.16667,7,B
4.175,6,B
4.18333,6,B
4.19167,6,B
4.2,6,B
4.20833,6,B
4.21667,5,B
4.225,5,B
4.23333,5,B
4.24167,6,B
4.25,5,B
4.25833,5,B
4.26667,5,B
4.275,5,B
4.28333,6,B
4.29167,6,B
4.3,6,B
4.30833,6,B
4.31667,6,B
4.325,6,B
4.33333,7,B
4.34167,7,B
4.35,8,B
4.35833,8,B
4.36667,8,B
4.375,8,B
4.38333,7,B
4.39167,7,B
4.4,7,B
4.40833,7,B
4.41667,6,B
4.425,6,B
4.43333,7,B
4.44167,7,B
4.45,7,B
4.45833,7,B
4.46667,7,B
4.475,7,B
4.48333,6,B
4.49167,6,B
4.5,6,B
4.50833,7,B
4.51667,7,B
4.525,7,B
4.53333,7,B
4.54167,7,B
4.55,7,B
4.55833,7,B
4.56667,7,B
4.575,7,B
4.58333,6,B
4.59167,6,B
4.6,6,B
4.60833,6,B
4.61667,6,B
4.625,6,B
4.63333,6,B
4.64167,7,B
4.65,8,B
4.65833,8,B
4.66667,8,B
4.675,9,B
4.68333,8,B
4.69167,8,B
4.7,8,B
4.70833,8,B
4.71667,8,B
4.725,7,B
4.73333,7,B
4.74167,7,B
4.75,7,B
4.75833,7,B
4.76667,7,B
4.775,7,B
4.78333,7,B
4.79167,7,B
4.8,7,B
4.80833,8,B
4.81667,8,B
4.825,8,B
4.83333,8,B
4.84167,8,B
4.85,8,B
4.85833,8,B
4.86667,8,B
4.875,8,B
4.88333,8,B
4.89167,8,B
4.9,8,B
4.90833,8,B
4.91667,9,B
4.925,8,B
4.93333,8,B
4.94167,8,B
4.95,8,B
4.95833,8,B
4.96667,8,B
4.975,8,B
4.98333,8,B
4.99167,8,B
5.0,8,B
5.00833,7,B
5.01667,7,B
5.025,7,B
5.03333,7,B
5.04167,7,B
5.05,7,B
5.05833,7,B
5.06667,8,B
5.075,8,B
5.08333,8,B
5.09167,8,B
5.1,9,B
5.10833,9,B
5.11667,9,B
5.125,8,B
5.13333,9,B
5.14167,9,B
5.15,9,B
5.15833,9,B
5.16667,9,B
5.175,9,B
5.18333,9,B
5.19167,9,B
5.2,8,B
5.20833,8,B
5.21667,8,B
5.225,8,B
5.23333,8,B
5.24167,8,B
5.25,8,B
5.25833,9,B
5.26667,9,B
5.275,9,B
5.28333,9,B
5.29167,9,B
5.3,9,B
5.30833,9,B
5.31667,9,B
5.325,8,B
5.33333,8,B
5.34167,9,B
5.35,9,B
5.35833,9,B
5.36667,10,B
5.375,9,B
5.38333,10,B
5.39167,10,B
5.4,10,B
5.40833,10,B
5.41667,9,B
5.425,9,B
5.43333,9,B
5.44167,9,B
5.45,9,B
5.45833,10,B
5.46667,10,B
5.475,9,B
5.48333,9,B
5.49167,9,B
5.5,9,B
5.50833,9,B
5.51667,10,B
5.525,10,B
5.53333,10,B
5.54167,10,B
5.55,11,B
5.55833,11,B
5.56667,11,B
5.575,11,B
5.58333,11,B
5.59167,11,B
5.6,11,B
5.60833,11,B
5.61667,11,B
5.625,11,B
5.63333,10,B
5.64167,10,B
5.65,10,B
5.65833,10,B
5.66667,10,B
5.675,10,B
5.68333,11,B
5.69167,11,B
5.7,11,B
5.70833,11,B
5.71667,11,B
5.725,11,B
5.73333,11,B
5.74167,11,B
5.75,11,B
5.75833,11,B
5.76667,11,B
5.775,12,B
5.78333,12,B
5.79167,12,B
5.8,13,B
5.80833,13,B
5.81667,13,B
5.825,13,B
5.83333,13,B
5.84167,12,B
5.85,12,B
5.85833,13,B
5.86667,13,B
5.875,13,B
5.88333,13,B
5.89167,13,B
5.9,13,B
5.90833,13,B
5.91667,13,B
5.925,13,B
5.93333,13,B
5.94167,13,B
5.95,13,B
5.95833,13,B
5.96667,13,B
5.975,13,B
5.98333,13,B
5.99167,13,B
6.0,14,B
6.00833,14,B
6.01667,14,B
6.025,14,B
6.03333,14,B
6.04167,15,B
6.05,15,B
6.05833,15,B
6.06667,15,B
6.075,15,B
6.08333,15,B
6.09167,15,B
6.1,15,B
6.10833,15,B
6.11667,15,B
6.125,15,B
6.13333,15,B
6.14167,15,B
6.15,15,B
6.15833,15,B
6.16667,16,B
6.175,16,B
6.18333,16,B
6.19167,16,B
6.2,16,B
6.20833,16,B
6.21667,16,B
6.225,16,B
6.23333,16,B
6.24167,16,B
6.25,16,B
6.25833,16,B
6.26667,17,B
6.275,16,B
6.28333,16,B
6.29167,16,B
6.3,16,B
6.30833,17,B
6.31667,17,B
6.325,16,B
6.33333,16,B
6.34167,16,B
6.35,16,B
6.35833,17,B
6.36667,17,B
6.375,17,B
6.38333,17,B
6.39167,17,B
6.4,17,B
6.40833,17,B
6.41667,17,B
6.425,17,B
6.43333,17,B
6.44167,17,B
6.45,17,B
6.45833,18,B
6.46667,18,B
6.475,18,B
6.48333,18,B
6.49167,18,B
6.5,18,B
6.50833,18,B
6.51667,18,B
6.525,18,B
6.53333,18,B
6.54167,18,B
6.55,18,B
6.55833,18,B
6.56667,18,B
6.575,18,B
6.58333,18,B
6.59167,18,B
6.6,18,B
6.60833,18,B
6.61667,18,B
6.625,18,B
6.63333,18,B
6.64167,19,B
6.65,19,B
6.65833,19,B
6.66667,18,B
6.675,18,B
6.68333,18,B
6.69167,18,B
6.7,18,B
6.70833,18,B
6.71667,18,B
6.725,18,B
6.73333,18,B
6.74167,18,B
6.75,18,B
6.75833,18,B
6.76667,18,B
6.775,18,B
6.78333,18,B
6.79167,18,B
6.8,18,B
6.80833,18,B
6.81667,18,B
6.825,18,B
