File Path	chrom://marshall/Chromeleon7/HPLC_Ultimate_3000/Users/markusar/20221226.seq/403.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	Chromeleon7
Injection	fp2.3
Injection Number	12
Position	RB4
Comment	
Processing Method	
Instrument Method	std_method
Type	Unknown
Status	Finished
Injection Date	26.12.2022
Injection Time	23:41:14
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.085375
Signal Max.	99.426875
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	0.092375
0.016667	1	0.091375
0.033333	1	0.091125
0.050000	1	0.091750
0.066667	1	0.091875
0.083333	1	0.091125
0.100000	1	0.090625
0.116667	1	0.089500
0.133333	1	0.088750
0.150000	1	0.088375
0.166667	1	0.088375
0.183333	1	0.088000
0.200000	1	0.087000
0.216667	1	0.086000
0.233333	1	0.085375
0.250000	1	0.084875
0.266667	1	0.083625
0.283333	1	0.080875
0.300000	1	0.076875
0.316667	1	0.072875
0.333333	1	0.071000
0.350000	1	0.073750
0.366667	1	0.078500
0.383333	1	0.081875
0.400000	1	0.083875
0.416667	1	0.085125
0.433333	1	0.086000
0.450000	1	0.086250
0.466667	1	0.085000
0.483333	1	0.082125
0.500000	1	0.078125
0.516667	1	0.074000
0.533333	1	0.070750
0.550000	1	0.067250
0.566667	1	0.065250
0.583333	1	0.064125
0.600000	1	0.063000
0.616667	1	0.062000
0.633333	1	0.060375
0.650000	1	0.059375
0.666667	1	0.058250
0.683333	1	0.057375
0.700000	1	0.056625
0.716667	1	0.055625
0.733333	1	0.054875
0.750000	1	0.053625
0.766667	1	0.052375
0.783333	1	0.052000
0.800000	1	0.051125
0.816667	1	0.050125
0.833333	1	0.049000
0.850000	1	0.047625
0.866667	1	0.046375
0.883333	1	0.045375
0.900000	1	0.044875
0.916667	1	0.044250
0.933333	1	0.043375
0.950000	1	0.042250
0.966667	1	0.041000
0.983333	1	0.039750
1.000000	1	0.039250
1.016667	1	0.037500
1.033333	1	0.036250
1.050000	1	0.035000
1.066667	1	0.033250
1.083333	1	0.031375
1.100000	1	0.030375
1.116667	1	0.028500
1.133333	1	0.027375
1.150000	1	0.025750
1.166667	1	0.024875
1.183333	1	0.022875
1.200000	1	0.020625
1.216667	1	0.019250
1.233333	1	0.018000
1.250000	1	0.016500
1.266667	1	0.014250
1.283333	1	0.012500
1.300000	1	0.011125
1.316667	1	0.009125
1.333333	1	0.007250
1.350000	1	0.005750
1.366667	1	0.004375
1.383333	1	0.002500
1.400000	1	0.000875
1.416667	1	-0.001000
1.433333	1	-0.003000
1.450000	1	-0.005000
1.466667	1	-0.006625
1.483333	1	-0.008000
1.500000	1	-0.010375
1.516667	1	-0.012125
1.533333	1	-0.013875
1.550000	1	-0.015875
1.566667	1	-0.018000
1.583333	1	-0.020000
1.600000	1	-0.021375
1.616667	1	-0.023000
1.633333	1	-0.024750
1.650000	1	-0.026250
1.666667	1	-0.027500
1.683333	1	-0.028875
1.700000	1	-0.030750
1.716667	1	-0.032750
1.733333	1	-0.034250
1.750000	1	-0.035750
1.766667	1	-0.037500
1.783333	1	-0.039250
1.800000	1	-0.040250
1.816667	1	-0.041375
1.833333	1	-0.042875
1.850000	1	-0.044500
1.866667	1	-0.045500
1.883333	1	-0.046750
1.900000	1	-0.047875
1.916667	1	-0.049750
1.933333	1	-0.051375
1.950000	1	-0.052875
1.966667	1	-0.054875
1.983333	1	-0.056125
2.000000	1	-0.057250
2.016667	1	-0.058625
2.033333	1	-0.059875
2.050000	1	-0.060750
2.066667	1	-0.062500
2.083333	1	-0.063750
2.100000	1	-0.065375
2.116667	1	-0.066500
2.133333	1	-0.067875
2.150000	1	-0.070000
2.166667	1	-0.071125
2.183333	1	-0.072250
2.200000	1	-0.073750
2.216667	1	-0.075125
2.233333	1	-0.076250
2.250000	1	-0.077250
2.266667	1	-0.078625
2.283333	1	-0.079375
2.300000	1	-0.080125
2.316667	1	-0.081125
2.333333	1	-0.082250
2.350000	1	-0.083125
2.366667	1	-0.084000
2.383333	1	-0.084250
2.400000	1	-0.084250
2.416667	1	-0.084625
2.433333	1	-0.085125
2.450000	1	-0.085375
2.466667	1	-0.085000
2.483333	1	-0.084875
2.500000	1	-0.084750
2.516667	1	-0.084375
2.533333	1	-0.084375
2.550000	1	-0.083625
2.566667	1	-0.082625
2.583333	1	-0.081875
2.600000	1	-0.080750
2.616667	1	-0.080000
2.633333	1	-0.079000
2.650000	1	-0.078375
2.666667	1	-0.077625
2.683333	1	-0.076500
2.700000	1	-0.076000
2.716667	1	-0.075125
2.733333	1	-0.074000
2.750000	1	-0.072250
2.766667	1	-0.070750
2.783333	1	-0.069375
2.800000	1	-0.067750
2.816667	1	-0.065875
2.833333	1	-0.064375
2.850000	1	-0.062875
2.866667	1	-0.062125
2.883333	1	-0.060875
2.900000	1	-0.059125
2.916667	1	-0.057875
2.933333	1	-0.056875
2.950000	1	-0.055250
2.966667	1	-0.053625
2.983333	1	-0.051875
3.000000	1	-0.050375
3.016667	1	-0.048625
3.033333	1	-0.046625
3.050000	1	-0.045625
3.066667	1	-0.044500
3.083333	1	-0.042875
3.100000	1	-0.041625
3.116667	1	-0.040375
3.133333	1	-0.040000
3.150000	1	-0.039125
3.166667	1	-0.037750
3.183333	1	-0.036875
3.200000	1	-0.035375
3.216667	1	-0.034250
3.233333	1	-0.033000
3.250000	1	-0.032875
3.266667	1	-0.032000
3.283333	1	-0.030750
3.300000	1	-0.029750
3.316667	1	-0.028750
3.333333	1	-0.027625
3.350000	1	-0.027000
3.366667	1	-0.026125
3.383333	1	-0.025375
3.400000	1	-0.024500
3.416667	1	-0.023375
