File Path	chrom://marshall/Chromeleon7/HPLC_Ultimate_3000/Users/markusar/20230610_CMO_FP11_FP12.seq/486.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	Chromeleon7
Injection	FP11_1_S1
Injection Number	11
Position	BA10
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	11.06.2023
Injection Time	01:33:32
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.968500
Signal Max.	52.791750
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	0.008000
0.016667	1	0.007250
0.033333	1	0.005750
0.050000	1	0.004625
0.066667	1	0.003625
0.083333	1	0.002625
0.100000	1	0.001750
0.116667	1	0.001625
0.133333	1	-0.000250
0.150000	1	-0.001250
0.166667	1	-0.001500
0.183333	1	-0.003000
0.200000	1	-0.004250
0.216667	1	-0.005000
0.233333	1	-0.006250
0.250000	1	-0.006625
0.266667	1	-0.008000
0.283333	1	-0.008250
0.300000	1	-0.009750
0.316667	1	-0.012250
0.333333	1	-0.016125
0.350000	1	-0.020500
0.366667	1	-0.024125
0.383333	1	-0.025750
0.400000	1	-0.024625
0.416667	1	-0.022375
0.433333	1	-0.020750
0.450000	1	-0.019000
0.466667	1	-0.018250
0.483333	1	-0.017000
0.500000	1	-0.016250
0.516667	1	-0.015500
0.533333	1	-0.016875
0.550000	1	-0.018750
0.566667	1	-0.022500
0.583333	1	-0.026250
0.600000	1	-0.030375
0.616667	1	-0.033625
0.633333	1	-0.036750
0.650000	1	-0.039500
0.666667	1	-0.042250
0.683333	1	-0.044125
0.700000	1	-0.046250
0.716667	1	-0.047875
0.733333	1	-0.049750
0.750000	1	-0.052375
0.766667	1	-0.054125
0.783333	1	-0.056375
0.800000	1	-0.057875
0.816667	1	-0.059000
0.833333	1	-0.061000
0.850000	1	-0.062750
0.866667	1	-0.063625
0.883333	1	-0.064500
0.900000	1	-0.065375
