File Path	chrom://marshall/Chromeleon7/HPLC_Ultimate_3000/Users/markusar/20230113.seq/478.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	Chromeleon7
Injection	er4.3
Injection Number	9
Position	GB1
Comment	
Processing Method	
Instrument Method	std_method
Type	Unknown
Status	Finished
Injection Date	13.01.2023
Injection Time	21:03:04
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.064375
Signal Max.	119.687125
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	0.145125
0.016667	1	0.147875
0.033333	1	0.150375
0.050000	1	0.152875
0.066667	1	0.155625
0.083333	1	0.158125
0.100000	1	0.160500
0.116667	1	0.162375
0.133333	1	0.164625
0.150000	1	0.167000
0.166667	1	0.168500
0.183333	1	0.170625
0.200000	1	0.172500
0.216667	1	0.173875
0.233333	1	0.174875
0.250000	1	0.175875
0.266667	1	0.176750
0.283333	1	0.177875
0.300000	1	0.178375
0.316667	1	0.178750
0.333333	1	0.179750
0.350000	1	0.180000
0.366667	1	0.180500
0.383333	1	0.180250
0.400000	1	0.179750
0.416667	1	0.179625
0.433333	1	0.179250
0.450000	1	0.178625
0.466667	1	0.178125
0.483333	1	0.176625
0.500000	1	0.175750
0.516667	1	0.175125
0.533333	1	0.174250
0.550000	1	0.172625
0.566667	1	0.170625
0.583333	1	0.168875
0.600000	1	0.166875
0.616667	1	0.164875
0.633333	1	0.162125
0.650000	1	0.159250
0.666667	1	0.157125
0.683333	1	0.154875
0.700000	1	0.152500
0.716667	1	0.151250
0.733333	1	0.149375
0.750000	1	0.147750
0.766667	1	0.147250
0.783333	1	0.146000
0.800000	1	0.145250
0.816667	1	0.144625
0.833333	1	0.143000
0.850000	1	0.141500
0.866667	1	0.140000
0.883333	1	0.138250
0.900000	1	0.136625
0.916667	1	0.134875
0.933333	1	0.132500
0.950000	1	0.130500
0.966667	1	0.128875
0.983333	1	0.126750
1.000000	1	0.124125
1.016667	1	0.122250
1.033333	1	0.120250
1.050000	1	0.119250
1.066667	1	0.118000
1.083333	1	0.116500
1.100000	1	0.115000
1.116667	1	0.114000
1.133333	1	0.112875
1.150000	1	0.112250
1.166667	1	0.112250
1.183333	1	0.111500
1.200000	1	0.111125
1.216667	1	0.110625
1.233333	1	0.110250
1.250000	1	0.110250
1.266667	1	0.109500
1.283333	1	0.108875
1.300000	1	0.108750
1.316667	1	0.108125
1.333333	1	0.108000
1.350000	1	0.107750
1.366667	1	0.107375
1.383333	1	0.107125
1.400000	1	0.106750
1.416667	1	0.105750
1.433333	1	0.104750
1.450000	1	0.104125
1.466667	1	0.103750
1.483333	1	0.103000
1.500000	1	0.102000
1.516667	1	0.101000
1.533333	1	0.100375
1.550000	1	0.099000
1.566667	1	0.098000
1.583333	1	0.096750
1.600000	1	0.095500
1.616667	1	0.094000
1.633333	1	0.092625
1.650000	1	0.090375
1.666667	1	0.088625
1.683333	1	0.086625
1.700000	1	0.084375
1.716667	1	0.081875
1.733333	1	0.080125
1.750000	1	0.078125
1.766667	1	0.076000
1.783333	1	0.073625
1.800000	1	0.070375
1.816667	1	0.068000
1.833333	1	0.065625
1.850000	1	0.062875
1.866667	1	0.060125
1.883333	1	0.057875
1.900000	1	0.054500
1.916667	1	0.051750
1.933333	1	0.049125
1.950000	1	0.046375
1.966667	1	0.044250
1.983333	1	0.041375
2.000000	1	0.038250
2.016667	1	0.035375
2.033333	1	0.032750
2.050000	1	0.029750
2.066667	1	0.027000
2.083333	1	0.023750
2.100000	1	0.021375
2.116667	1	0.018625
2.133333	1	0.015750
2.150000	1	0.012875
2.166667	1	0.010000
2.183333	1	0.007500
2.200000	1	0.005375
2.216667	1	0.003250
2.233333	1	0.000625
2.250000	1	-0.001750
2.266667	1	-0.004000
2.283333	1	-0.005875
2.300000	1	-0.008750
2.316667	1	-0.011500
2.333333	1	-0.014375
2.350000	1	-0.017125
2.366667	1	-0.020125
2.383333	1	-0.022875
2.400000	1	-0.025125
2.416667	1	-0.027625
2.433333	1	-0.030000
2.450000	1	-0.032625
2.466667	1	-0.035250
2.483333	1	-0.037250
2.500000	1	-0.039375
2.516667	1	-0.041625
2.533333	1	-0.042875
2.550000	1	-0.044500
2.566667	1	-0.046750
2.583333	1	-0.048875
2.600000	1	-0.050875
2.616667	1	-0.052125
2.633333	1	-0.053500
2.650000	1	-0.054750
2.666667	1	-0.056250
2.683333	1	-0.057125
2.700000	1	-0.058750
2.716667	1	-0.059500
2.733333	1	-0.060250
2.750000	1	-0.061500
2.766667	1	-0.061500
2.783333	1	-0.062125
2.800000	1	-0.063125
2.816667	1	-0.063500
2.833333	1	-0.064000
2.850000	1	-0.064250
2.866667	1	-0.064000
2.883333	1	-0.064375
2.900000	1	-0.063875
2.916667	1	-0.064000
2.933333	1	-0.063500
2.950000	1	-0.063250
2.966667	1	-0.063875
2.983333	1	-0.063500
3.000000	1	-0.062875
3.016667	1	-0.062625
3.033333	1	-0.062750
3.050000	1	-0.062500
3.066667	1	-0.062000
3.083333	1	-0.061875
3.100000	1	-0.061500
3.116667	1	-0.060500
3.133333	1	-0.059500
3.150000	1	-0.058500
3.166667	1	-0.057500
3.183333	1	-0.056375
3.200000	1	-0.055375
3.216667	1	-0.054000
3.233333	1	-0.053125
3.250000	1	-0.051375
3.266667	1	-0.048750
3.283333	1	-0.047500
3.300000	1	-0.045250
3.316667	1	-0.043500
3.333333	1	-0.041375
