File Path	chrom://990-75db15j/XVault/Ultimate_3000/1256/20230531_CMO_stabTest _FP08_FP09.seq/187.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	XVault
Injection	FP08_2_s2
Injection Number	30
Position	BD8
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	02.06.2023
Injection Time	08:32:57
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.676750
Signal Max.	56.430750
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	-0.026875
0.016667	1	-0.028250
0.033333	1	-0.030000
0.050000	1	-0.031750
0.066667	1	-0.033625
0.083333	1	-0.035250
0.100000	1	-0.036500
0.116667	1	-0.037750
0.133333	1	-0.039125
0.150000	1	-0.040875
0.166667	1	-0.042625
0.183333	1	-0.043875
0.200000	1	-0.045000
0.216667	1	-0.045750
0.233333	1	-0.046750
0.250000	1	-0.047375
0.266667	1	-0.048250
0.283333	1	-0.049375
0.300000	1	-0.052500
0.316667	1	-0.056250
0.333333	1	-0.060375
0.350000	1	-0.061375
0.366667	1	-0.059500
0.383333	1	-0.056000
0.400000	1	-0.052125
0.416667	1	-0.048750
0.433333	1	-0.045625
0.450000	1	-0.043000
0.466667	1	-0.041125
0.483333	1	-0.040125
0.500000	1	-0.041500
0.516667	1	-0.043125
0.533333	1	-0.046125
0.550000	1	-0.047125
0.566667	1	-0.048375
0.583333	1	-0.050125
0.600000	1	-0.050875
0.616667	1	-0.052125
0.633333	1	-0.053000
0.650000	1	-0.053500
0.666667	1	-0.053875
0.683333	1	-0.054375
0.700000	1	-0.054875
0.716667	1	-0.055625
0.733333	1	-0.055875
0.750000	1	-0.056125
0.766667	1	-0.056375
0.783333	1	-0.056000
0.800000	1	-0.056125
0.816667	1	-0.056000
0.833333	1	-0.056250
0.850000	1	-0.056375
0.866667	1	-0.056500
0.883333	1	-0.056875
0.900000	1	-0.057375
0.916667	1	-0.058000
0.933333	1	-0.058750
0.950000	1	-0.058875
0.966667	1	-0.059000
0.983333	1	-0.059750
1.000000	1	-0.061125
1.016667	1	-0.061625
1.033333	1	-0.062250
1.050000	1	-0.062500
1.066667	1	-0.063000
