URL	chrom://7040-86g6c92/XVault/Ultimate_3000/20/20240517_CMO_FP23_FP25_MarkusDeplate.seq/328.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	XVault
Sequence	20240517_CMO_FP23_FP25_MarkusDeplate
Name	FP25_25.4_s3_?
Number	67
Position	BF7
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Inject Time	29.05.2024 15:32:10 +02:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.3.2.11814
Exporting Data System	Chromeleon 7.3.2.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-1.129750
Signal Max.	67.808375
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	0.023000
0.016667	1	0.023000
0.033333	1	0.022125
0.050000	1	0.023500
0.066667	1	0.024375
0.083333	1	0.024375
0.100000	1	0.024250
0.116667	1	0.024500
0.133333	1	0.024250
0.150000	1	0.023625
0.166667	1	0.023250
0.183333	1	0.023625
0.200000	1	0.023750
0.216667	1	0.023750
0.233333	1	0.023625
0.250000	1	0.023500
0.266667	1	0.022875
0.283333	1	0.022125
0.300000	1	0.021875
0.316667	1	0.022000
0.333333	1	0.021500
0.350000	1	0.020875
0.366667	1	0.020125
0.383333	1	0.018625
0.400000	1	0.016875
0.416667	1	0.015750
0.433333	1	0.016250
0.450000	1	0.017375
0.466667	1	0.019125
0.483333	1	0.019875
0.500000	1	0.020125
0.516667	1	0.019500
0.533333	1	0.019375
0.550000	1	0.017500
0.566667	1	0.015750
0.583333	1	0.013125
0.600000	1	0.010000
0.616667	1	0.006500
0.633333	1	0.003000
0.650000	1	0.000875
0.666667	1	-0.001375
0.683333	1	-0.003625
0.700000	1	-0.005750
0.716667	1	-0.007250
0.733333	1	-0.008250
0.750000	1	-0.008875
0.766667	1	-0.010000
0.783333	1	-0.010500
0.800000	1	-0.010875
0.816667	1	-0.011125
0.833333	1	-0.010875
0.850000	1	-0.010875
0.866667	1	-0.010375
0.883333	1	-0.009625
0.900000	1	-0.008750
0.916667	1	-0.008500
0.933333	1	-0.008375
0.950000	1	-0.007625
0.966667	1	-0.006250
0.983333	1	-0.004125
1.000000	1	-0.002875
1.016667	1	-0.001125
1.033333	1	0.000750
1.050000	1	0.002500
1.066667	1	0.005000
1.083333	1	0.006875
1.100000	1	0.008500
1.116667	1	0.011000
1.133333	1	0.013625
1.150000	1	0.016125
1.166667	1	0.018000
1.183333	1	0.020750
1.200000	1	0.023000
1.216667	1	0.024625
1.233333	1	0.027375
1.250000	1	0.029625
1.266667	1	0.031875
1.283333	1	0.033125
1.300000	1	0.035000
1.316667	1	0.036250
1.333333	1	0.037250
1.350000	1	0.038125
1.366667	1	0.038750
1.383333	1	0.038750
1.400000	1	0.039250
1.416667	1	0.039500
1.433333	1	0.038875
1.450000	1	0.039375
1.466667	1	0.038500
1.483333	1	0.038000
1.500000	1	0.037125
