File Path	chrom://990-75db15j/XVault/Ultimate_3000/1256/20230531_CMO_stabTest _FP08_FP09.seq/165.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	XVault
Injection	FP09__2_s5
Injection Number	65
Position	BC4
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	03.06.2023
Injection Time	09:26:45
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.487625
Signal Max.	54.004500
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	-0.043625
0.016667	1	-0.044625
0.033333	1	-0.045000
0.050000	1	-0.045125
0.066667	1	-0.045625
0.083333	1	-0.045875
0.100000	1	-0.046000
0.116667	1	-0.046000
0.133333	1	-0.046250
0.150000	1	-0.046000
0.166667	1	-0.046125
0.183333	1	-0.046000
0.200000	1	-0.046000
0.216667	1	-0.045375
0.233333	1	-0.045375
0.250000	1	-0.044750
0.266667	1	-0.044750
0.283333	1	-0.046000
0.300000	1	-0.048625
0.316667	1	-0.052250
0.333333	1	-0.054000
0.350000	1	-0.051875
0.366667	1	-0.047625
0.383333	1	-0.042875
0.400000	1	-0.038250
0.416667	1	-0.034250
0.433333	1	-0.031125
0.450000	1	-0.028500
0.466667	1	-0.026375
0.483333	1	-0.026000
0.500000	1	-0.027000
0.516667	1	-0.029250
0.533333	1	-0.030375
0.550000	1	-0.031625
0.566667	1	-0.032625
0.583333	1	-0.032625
0.600000	1	-0.033125
0.616667	1	-0.032750
0.633333	1	-0.032875
0.650000	1	-0.033000
0.666667	1	-0.032625
0.683333	1	-0.033000
0.700000	1	-0.033250
0.716667	1	-0.032875
0.733333	1	-0.033000
0.750000	1	-0.032875
0.766667	1	-0.033000
0.783333	1	-0.033125
0.800000	1	-0.032625
0.816667	1	-0.032875
0.833333	1	-0.032875
0.850000	1	-0.033125
0.866667	1	-0.033375
0.883333	1	-0.034250
0.900000	1	-0.034000
0.916667	1	-0.034250
0.933333	1	-0.035125
0.950000	1	-0.035250
0.966667	1	-0.035375
0.983333	1	-0.036000
1.000000	1	-0.036500
1.016667	1	-0.037000
1.033333	1	-0.037875
1.050000	1	-0.038375
1.066667	1	-0.039000
1.083333	1	-0.039375
1.100000	1	-0.040625
1.116667	1	-0.042125
1.133333	1	-0.043875
1.150000	1	-0.045250
1.166667	1	-0.046625
1.183333	1	-0.048250
1.200000	1	-0.049125
1.216667	1	-0.050125
1.233333	1	-0.051375
1.250000	1	-0.053000
1.266667	1	-0.054375
1.283333	1	-0.055750
1.300000	1	-0.057500
1.316667	1	-0.058875
1.333333	1	-0.059875
1.350000	1	-0.061125
1.366667	1	-0.062500
1.383333	1	-0.064000
1.400000	1	-0.064875
1.416667	1	-0.065500
1.433333	1	-0.066250
1.450000	1	-0.067125
1.466667	1	-0.067000
1.483333	1	-0.067750
1.500000	1	-0.068625
1.516667	1	-0.069500
1.533333	1	-0.070000
1.550000	1	-0.070375
1.566667	1	-0.070750
1.583333	1	-0.070750
1.600000	1	-0.070750
1.616667	1	-0.070875
1.633333	1	-0.070875
1.650000	1	-0.071000
1.666667	1	-0.071625
1.683333	1	-0.071625
1.700000	1	-0.072000
1.716667	1	-0.071875
1.733333	1	-0.071875
1.750000	1	-0.071500
1.766667	1	-0.071500
1.783333	1	-0.071875
1.800000	1	-0.070750
1.816667	1	-0.070625
1.833333	1	-0.070125
1.850000	1	-0.069750
1.866667	1	-0.069125
1.883333	1	-0.069000
1.900000	1	-0.069000
1.916667	1	-0.069500
1.933333	1	-0.068875
1.950000	1	-0.068500
1.966667	1	-0.068000
1.983333	1	-0.068000
2.000000	1	-0.067500
2.016667	1	-0.067125
2.033333	1	-0.066875
2.050000	1	-0.066750
2.066667	1	-0.066750
2.083333	1	-0.066500
2.100000	1	-0.066375
2.116667	1	-0.066000
2.133333	1	-0.066000
2.150000	1	-0.066000
2.166667	1	-0.065875
2.183333	1	-0.065500
2.200000	1	-0.064750
2.216667	1	-0.065250
2.233333	1	-0.064375
2.250000	1	-0.063750
2.266667	1	-0.063500
2.283333	1	-0.063250
2.300000	1	-0.062125
2.316667	1	-0.061375
2.333333	1	-0.060500
2.350000	1	-0.059875
2.366667	1	-0.058625
2.383333	1	-0.057500
2.400000	1	-0.055625
2.416667	1	-0.054500
2.433333	1	-0.053000
2.450000	1	-0.050625
2.466667	1	-0.049000
2.483333	1	-0.047375
2.500000	1	-0.045750
2.516667	1	-0.043875
2.533333	1	-0.041875
2.550000	1	-0.040375
2.566667	1	-0.038375
2.583333	1	-0.036250
2.600000	1	-0.034500
2.616667	1	-0.033125
2.633333	1	-0.030750
2.650000	1	-0.029250
2.666667	1	-0.028500
2.683333	1	-0.027625
2.700000	1	-0.026750
2.716667	1	-0.025500
2.733333	1	-0.024625
2.750000	1	-0.023625
2.766667	1	-0.022875
2.783333	1	-0.022250
2.800000	1	-0.021375
2.816667	1	-0.021000
2.833333	1	-0.021250
2.850000	1	-0.020250
2.866667	1	-0.020125
2.883333	1	-0.019875
2.900000	1	-0.020000
2.916667	1	-0.020250
2.933333	1	-0.020250
2.950000	1	-0.019750
2.966667	1	-0.019500
2.983333	1	-0.019375
3.000000	1	-0.019250
3.016667	1	-0.019375
3.033333	1	-0.019125
3.050000	1	-0.018875
3.066667	1	-0.018875
3.083333	1	-0.019125
3.100000	1	-0.019500
3.116667	1	-0.020000
3.133333	1	-0.020125
3.150000	1	-0.020000
3.166667	1	-0.020000
3.183333	1	-0.020375
3.200000	1	-0.020250
3.216667	1	-0.021000
3.233333	1	-0.020625
3.250000	1	-0.021125
3.266667	1	-0.021875
3.283333	1	-0.022500
3.300000	1	-0.022750
3.316667	1	-0.024375
3.333333	1	-0.024500
3.350000	1	-0.025375
3.366667	1	-0.025625
3.383333	1	-0.025625
3.400000	1	-0.026000
3.416667	1	-0.026875
3.433333	1	-0.026875
3.450000	1	-0.027625
3.466667	1	-0.027750
3.483333	1	-0.028625
3.500000	1	-0.029000
3.516667	1	-0.029250
3.533333	1	-0.029875
3.550000	1	-0.030375
3.566667	1	-0.030875
3.583333	1	-0.031000
3.600000	1	-0.031000
3.616667	1	-0.030750
3.633333	1	-0.031375
3.650000	1	-0.031625
3.666667	1	-0.032250
3.683333	1	-0.032375
3.700000	1	-0.032500
3.716667	1	-0.032250
3.733333	1	-0.031625
3.750000	1	-0.031750
3.766667	1	-0.031500
3.783333	1	-0.032000
3.800000	1	-0.031750
3.816667	1	-0.032250
3.833333	1	-0.031875
3.850000	1	-0.031750
3.866667	1	-0.031750
3.883333	1	-0.032000
3.900000	1	-0.032250
3.916667	1	-0.032750
3.933333	1	-0.032500
3.950000	1	-0.032750
3.966667	1	-0.033000
3.983333	1	-0.033500
4.000000	1	-0.034750
4.016667	1	-0.035625
4.033333	1	-0.035750
4.050000	1	-0.036750
4.066667	1	-0.037250
4.083333	1	-0.037875
4.100000	1	-0.038875
4.116667	1	-0.039875
4.133333	1	-0.040875
4.150000	1	-0.042125
4.166667	1	-0.043125
4.183333	1	-0.044000
4.200000	1	-0.044250
4.216667	1	-0.045125
4.233333	1	-0.045625
4.250000	1	-0.046750
4.266667	1	-0.047750
4.283333	1	-0.048625
4.300000	1	-0.049125
