URL	chrom://7040-86g6c92/XVault/Ultimate_3000/20/20240517_CMO_FP23_FP25_MarkusDeplate.seq/844.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	XVault
Sequence	20240517_CMO_FP23_FP25_MarkusDeplate
Name	FP27_25_s4
Number	131
Position	BH1
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Inject Time	31.05.2024 12:09:18 +02:00
Volume (µl)	20.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.3.2.11814
Exporting Data System	Chromeleon 7.3.2.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.940750
Signal Max.	65.516875
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	-0.056625
0.016667	1	-0.056125
0.033333	1	-0.055625
0.050000	1	-0.055125
0.066667	1	-0.054750
0.083333	1	-0.054125
0.100000	1	-0.054375
0.116667	1	-0.054000
0.133333	1	-0.054375
0.150000	1	-0.054500
0.166667	1	-0.054625
0.183333	1	-0.054750
0.200000	1	-0.055125
0.216667	1	-0.055250
0.233333	1	-0.055375
0.250000	1	-0.055000
0.266667	1	-0.055125
0.283333	1	-0.055375
0.300000	1	-0.055625
0.316667	1	-0.055750
0.333333	1	-0.055875
0.350000	1	-0.055250
0.366667	1	-0.055875
0.383333	1	-0.056625
0.400000	1	-0.056750
0.416667	1	-0.056875
0.433333	1	-0.055875
0.450000	1	-0.053500
0.466667	1	-0.051375
0.483333	1	-0.049000
0.500000	1	-0.047250
0.516667	1	-0.046750
0.533333	1	-0.046375
0.550000	1	-0.046750
0.566667	1	-0.047375
0.583333	1	-0.049250
0.600000	1	-0.051500
0.616667	1	-0.054500
0.633333	1	-0.055875
0.650000	1	-0.056750
0.666667	1	-0.057625
0.683333	1	-0.058625
0.700000	1	-0.058625
0.716667	1	-0.059000
0.733333	1	-0.059375
0.750000	1	-0.060625
0.766667	1	-0.060375
0.783333	1	-0.060625
0.800000	1	-0.060875
0.816667	1	-0.060750
0.833333	1	-0.060750
0.850000	1	-0.061000
0.866667	1	-0.061875
0.883333	1	-0.062375
0.900000	1	-0.063125
0.916667	1	-0.063250
0.933333	1	-0.063250
0.950000	1	-0.064125
0.966667	1	-0.064625
0.983333	1	-0.065000
1.000000	1	-0.065250
1.016667	1	-0.065375
1.033333	1	-0.064875
1.050000	1	-0.065000
1.066667	1	-0.065250
1.083333	1	-0.065375
1.100000	1	-0.066125
1.116667	1	-0.066000
1.133333	1	-0.066125
1.150000	1	-0.066375
1.166667	1	-0.066750
1.183333	1	-0.066875
1.200000	1	-0.066875
1.216667	1	-0.066625
1.233333	1	-0.065875
1.250000	1	-0.065000
1.266667	1	-0.064750
1.283333	1	-0.064500
1.300000	1	-0.064125
1.316667	1	-0.063375
1.333333	1	-0.062625
1.350000	1	-0.062250
1.366667	1	-0.061500
1.383333	1	-0.061250
1.400000	1	-0.060500
1.416667	1	-0.060375
1.433333	1	-0.059000
1.450000	1	-0.058500
1.466667	1	-0.058000
1.483333	1	-0.057125
1.500000	1	-0.055875
1.516667	1	-0.055375
1.533333	1	-0.055000
1.550000	1	-0.054250
1.566667	1	-0.053625
1.583333	1	-0.053125
1.600000	1	-0.052000
1.616667	1	-0.051125
1.633333	1	-0.050250
1.650000	1	-0.049125
1.666667	1	-0.048500
1.683333	1	-0.047375
1.700000	1	-0.046250
1.716667	1	-0.044625
1.733333	1	-0.043375
1.750000	1	-0.041875
1.766667	1	-0.041000
1.783333	1	-0.039875
1.800000	1	-0.039125
1.816667	1	-0.037625
1.833333	1	-0.036125
1.850000	1	-0.034875
1.866667	1	-0.033500
1.883333	1	-0.032500
1.900000	1	-0.032250
1.916667	1	-0.031500
1.933333	1	-0.030875
1.950000	1	-0.030875
1.966667	1	-0.030625
1.983333	1	-0.030625
2.000000	1	-0.030250
2.016667	1	-0.029625
2.033333	1	-0.030250
2.050000	1	-0.030375
2.066667	1	-0.030000
2.083333	1	-0.030375
2.100000	1	-0.030500
2.116667	1	-0.030375
2.133333	1	-0.030750
2.150000	1	-0.031250
2.166667	1	-0.030375
2.183333	1	-0.030250
2.200000	1	-0.030500
2.216667	1	-0.029750
2.233333	1	-0.028625
2.250000	1	-0.028000
2.266667	1	-0.027625
2.283333	1	-0.026875
2.300000	1	-0.025750
2.316667	1	-0.024500
2.333333	1	-0.023500
2.350000	1	-0.022500
2.366667	1	-0.021625
2.383333	1	-0.020500
2.400000	1	-0.019625
2.416667	1	-0.018000
2.433333	1	-0.016500
2.450000	1	-0.015125
2.466667	1	-0.013625
2.483333	1	-0.012250
2.500000	1	-0.010750
2.516667	1	-0.009375
2.533333	1	-0.007875
2.550000	1	-0.006625
2.566667	1	-0.005875
2.583333	1	-0.004000
2.600000	1	-0.002500
2.616667	1	-0.001250
2.633333	1	0.000125
2.650000	1	0.001125
2.666667	1	0.002875
2.683333	1	0.003750
2.700000	1	0.005125
2.716667	1	0.006000
2.733333	1	0.007750
2.750000	1	0.008875
2.766667	1	0.011375
2.783333	1	0.013000
2.800000	1	0.014375
2.816667	1	0.016500
2.833333	1	0.018625
2.850000	1	0.020500
2.866667	1	0.022250
2.883333	1	0.024250
2.900000	1	0.025375
2.916667	1	0.027625
2.933333	1	0.029875
2.950000	1	0.032250
2.966667	1	0.034000
2.983333	1	0.036375
3.000000	1	0.039125
3.016667	1	0.041750
3.033333	1	0.044500
3.050000	1	0.046875
3.066667	1	0.048875
3.083333	1	0.050375
3.100000	1	0.052500
3.116667	1	0.054125
3.133333	1	0.055125
3.150000	1	0.056375
3.166667	1	0.057875
3.183333	1	0.058875
3.200000	1	0.060000
3.216667	1	0.061375
3.233333	1	0.062250
3.250000	1	0.062750
3.266667	1	0.063500
3.283333	1	0.064500
3.300000	1	0.065125
3.316667	1	0.065750
3.333333	1	0.066750
3.350000	1	0.067125
3.366667	1	0.067250
3.383333	1	0.068250
3.400000	1	0.069125
3.416667	1	0.069500
3.433333	1	0.071125
3.450000	1	0.072375
3.466667	1	0.074250
3.483333	1	0.075500
3.500000	1	0.077250
3.516667	1	0.079375
3.533333	1	0.081750
3.550000	1	0.083875
3.566667	1	0.086875
3.583333	1	0.089875
3.600000	1	0.092500
3.616667	1	0.095625
3.633333	1	0.098750
3.650000	1	0.101875
3.666667	1	0.105125
3.683333	1	0.108125
3.700000	1	0.111000
3.716667	1	0.113625
3.733333	1	0.116250
3.750000	1	0.118500
3.766667	1	0.121000
3.783333	1	0.123875
3.800000	1	0.126625
3.816667	1	0.128875
3.833333	1	0.130125
3.850000	1	0.132250
3.866667	1	0.133875
3.883333	1	0.135000
3.900000	1	0.135500
3.916667	1	0.136500
3.933333	1	0.136375
3.950000	1	0.136375
3.966667	1	0.135625
3.983333	1	0.134250
4.000000	1	0.133375
4.016667	1	0.131875
4.033333	1	0.129875
4.050000	1	0.128250
4.066667	1	0.126625
4.083333	1	0.124125
4.100000	1	0.121625
4.116667	1	0.118500
4.133333	1	0.115625
4.150000	1	0.112000
4.166667	1	0.108375
4.183333	1	0.104250
4.200000	1	0.100000
4.216667	1	0.096000
4.233333	1	0.091750
4.250000	1	0.087375
4.266667	1	0.083000
4.283333	1	0.077875
4.300000	1	0.072875
4.316667	1	0.067750
4.333333	1	0.062125
4.350000	1	0.056875
4.366667	1	0.051750
4.383333	1	0.046750
4.400000	1	0.040625
4.416667	1	0.035375
4.433333	1	0.029750
4.450000	1	0.024500
4.466667	1	0.018750
4.483333	1	0.014375
4.500000	1	0.008750
4.516667	1	0.004125
4.533333	1	-0.001125
4.550000	1	-0.005500
4.566667	1	-0.009625
4.583333	1	-0.014125
4.600000	1	-0.017750
4.616667	1	-0.021750
4.633333	1	-0.025750
4.650000	1	-0.028875
4.666667	1	-0.031250
4.683333	1	-0.033500
4.700000	1	-0.036625
4.716667	1	-0.039500
4.733333	1	-0.042625
4.750000	1	-0.045375
4.766667	1	-0.048375
