File Path	chrom://990-75db15j/XVault/Ultimate_3000/1256/20230531_CMO_stabTest _FP08_FP09.seq/749.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	XVault
Injection	FP08_8_s2
Injection Number	46
Position	BA10
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	02.06.2023
Injection Time	20:28:17
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.784125
Signal Max.	57.216875
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	-0.025500
0.016667	1	-0.026500
0.033333	1	-0.027625
0.050000	1	-0.028625
0.066667	1	-0.028750
0.083333	1	-0.030000
0.100000	1	-0.030500
0.116667	1	-0.031250
0.133333	1	-0.032250
0.150000	1	-0.033125
0.166667	1	-0.034875
0.183333	1	-0.036125
0.200000	1	-0.037000
0.216667	1	-0.038375
0.233333	1	-0.039000
0.250000	1	-0.039125
0.266667	1	-0.040875
0.283333	1	-0.042625
0.300000	1	-0.046750
0.316667	1	-0.051500
0.333333	1	-0.054500
0.350000	1	-0.054500
0.366667	1	-0.052750
0.383333	1	-0.049625
0.400000	1	-0.047000
0.416667	1	-0.045000
0.433333	1	-0.042750
0.450000	1	-0.040500
0.466667	1	-0.039625
0.483333	1	-0.040875
0.500000	1	-0.042875
0.516667	1	-0.045500
0.533333	1	-0.048500
0.550000	1	-0.050875
0.566667	1	-0.053875
0.583333	1	-0.055750
0.600000	1	-0.057250
0.616667	1	-0.058375
0.633333	1	-0.059500
0.650000	1	-0.060750
0.666667	1	-0.062250
0.683333	1	-0.063625
0.700000	1	-0.064875
0.716667	1	-0.066375
0.733333	1	-0.067750
0.750000	1	-0.068625
0.766667	1	-0.069375
0.783333	1	-0.070000
0.800000	1	-0.070875
0.816667	1	-0.072375
0.833333	1	-0.073375
0.850000	1	-0.073750
0.866667	1	-0.074375
0.883333	1	-0.075250
0.900000	1	-0.075750
0.916667	1	-0.076750
0.933333	1	-0.078000
0.950000	1	-0.079000
0.966667	1	-0.080250
0.983333	1	-0.081375
1.000000	1	-0.082125
1.016667	1	-0.082500
1.033333	1	-0.083125
1.050000	1	-0.083250
1.066667	1	-0.084500
1.083333	1	-0.084750
1.100000	1	-0.086375
1.116667	1	-0.087000
1.133333	1	-0.088125
1.150000	1	-0.087875
1.166667	1	-0.088375
1.183333	1	-0.088625
1.200000	1	-0.089000
1.216667	1	-0.089250
1.233333	1	-0.089500
1.250000	1	-0.089500
1.266667	1	-0.089875
1.283333	1	-0.089750
1.300000	1	-0.090125
1.316667	1	-0.090500
1.333333	1	-0.090250
1.350000	1	-0.090000
1.366667	1	-0.089625
1.383333	1	-0.090250
1.400000	1	-0.090250
1.416667	1	-0.089500
1.433333	1	-0.088625
1.450000	1	-0.088000
1.466667	1	-0.087625
1.483333	1	-0.086375
1.500000	1	-0.085000
1.516667	1	-0.084250
1.533333	1	-0.082875
1.550000	1	-0.081625
1.566667	1	-0.081250
1.583333	1	-0.080500
1.600000	1	-0.079875
1.616667	1	-0.078625
1.633333	1	-0.077875
1.650000	1	-0.077000
1.666667	1	-0.076125
1.683333	1	-0.075750
1.700000	1	-0.075625
1.716667	1	-0.075375
1.733333	1	-0.074875
1.750000	1	-0.073875
1.766667	1	-0.072750
1.783333	1	-0.072250
1.800000	1	-0.072125
1.816667	1	-0.071750
1.833333	1	-0.071750
1.850000	1	-0.071625
1.866667	1	-0.070750
1.883333	1	-0.070875
1.900000	1	-0.071250
1.916667	1	-0.071375
1.933333	1	-0.071625
1.950000	1	-0.072125
1.966667	1	-0.072375
1.983333	1	-0.072625
2.000000	1	-0.072500
2.016667	1	-0.072250
2.033333	1	-0.071875
2.050000	1	-0.071625
2.066667	1	-0.071625
2.083333	1	-0.071375
2.100000	1	-0.071000
2.116667	1	-0.070125
2.133333	1	-0.069500
2.150000	1	-0.069250
2.166667	1	-0.068375
2.183333	1	-0.067875
2.200000	1	-0.067000
2.216667	1	-0.066750
2.233333	1	-0.065875
2.250000	1	-0.064625
2.266667	1	-0.063375
2.283333	1	-0.062375
2.300000	1	-0.061750
2.316667	1	-0.060375
2.333333	1	-0.059375
2.350000	1	-0.058250
2.366667	1	-0.056375
2.383333	1	-0.054625
2.400000	1	-0.053125
2.416667	1	-0.052125
2.433333	1	-0.050125
2.450000	1	-0.048250
2.466667	1	-0.046500
2.483333	1	-0.045000
2.500000	1	-0.044125
2.516667	1	-0.041750
2.533333	1	-0.039875
2.550000	1	-0.037750
2.566667	1	-0.036000
2.583333	1	-0.034125
2.600000	1	-0.032875
2.616667	1	-0.031125
2.633333	1	-0.028625
2.650000	1	-0.026625
2.666667	1	-0.024875
2.683333	1	-0.023000
2.700000	1	-0.021125
2.716667	1	-0.019375
2.733333	1	-0.018125
2.750000	1	-0.016375
2.766667	1	-0.015000
2.783333	1	-0.013500
2.800000	1	-0.011875
2.816667	1	-0.010375
2.833333	1	-0.009125
2.850000	1	-0.007750
2.866667	1	-0.006375
2.883333	1	-0.005375
2.900000	1	-0.004125
2.916667	1	-0.003625
2.933333	1	-0.002250
2.950000	1	-0.001625
2.966667	1	-0.001375
2.983333	1	-0.001250
3.000000	1	-0.001125
3.016667	1	-0.001250
3.033333	1	-0.000500
3.050000	1	-0.000500
3.066667	1	-0.000250
3.083333	1	-0.000875
3.100000	1	-0.001875
3.116667	1	-0.001625
3.133333	1	-0.003000
3.150000	1	-0.003875
3.166667	1	-0.005125
3.183333	1	-0.005625
3.200000	1	-0.006750
3.216667	1	-0.007625
3.233333	1	-0.008500
3.250000	1	-0.009875
3.266667	1	-0.010750
3.283333	1	-0.012000
3.300000	1	-0.012875
3.316667	1	-0.013875
3.333333	1	-0.014750
3.350000	1	-0.015875
3.366667	1	-0.016750
3.383333	1	-0.017750
3.400000	1	-0.017500
3.416667	1	-0.017250
3.433333	1	-0.017625
3.450000	1	-0.018625
3.466667	1	-0.019125
3.483333	1	-0.019500
3.500000	1	-0.019500
3.516667	1	-0.020000
3.533333	1	-0.020625
3.550000	1	-0.021375
3.566667	1	-0.022125
3.583333	1	-0.022750
