File Path	chrom://marshall/Chromeleon7/HPLC_Ultimate_3000/Users/markusar/20230531_CMO_stabTest _FP08_FP09.seq/386.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	Chromeleon7
Injection	FP09__8_s4
Injection Number	80
Position	BE7
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	03.06.2023
Injection Time	20:37:16
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.740375
Signal Max.	51.204125
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	-0.027375
0.016667	1	-0.028000
0.033333	1	-0.028250
0.050000	1	-0.028750
0.066667	1	-0.029250
0.083333	1	-0.029250
0.100000	1	-0.030000
0.116667	1	-0.030500
0.133333	1	-0.030000
0.150000	1	-0.031125
0.166667	1	-0.031625
0.183333	1	-0.032375
0.200000	1	-0.032625
0.216667	1	-0.033500
0.233333	1	-0.033750
0.250000	1	-0.033750
0.266667	1	-0.034500
0.283333	1	-0.035500
0.300000	1	-0.038000
0.316667	1	-0.042125
0.333333	1	-0.045750
0.350000	1	-0.047250
0.366667	1	-0.044625
0.383333	1	-0.040750
0.400000	1	-0.037500
0.416667	1	-0.034500
0.433333	1	-0.032375
0.450000	1	-0.030750
0.466667	1	-0.029500
0.483333	1	-0.029250
0.500000	1	-0.030375
0.516667	1	-0.032375
0.533333	1	-0.034750
0.550000	1	-0.037125
0.566667	1	-0.039125
0.583333	1	-0.041000
0.600000	1	-0.042625
0.616667	1	-0.043875
0.633333	1	-0.044750
0.650000	1	-0.046000
0.666667	1	-0.047125
0.683333	1	-0.047125
0.700000	1	-0.047000
0.716667	1	-0.047625
0.733333	1	-0.048375
0.750000	1	-0.048750
0.766667	1	-0.048625
0.783333	1	-0.048875
0.800000	1	-0.048875
0.816667	1	-0.048625
0.833333	1	-0.048125
0.850000	1	-0.048625
0.866667	1	-0.048125
0.883333	1	-0.048000
0.900000	1	-0.047875
0.916667	1	-0.047625
0.933333	1	-0.047750
0.950000	1	-0.047000
0.966667	1	-0.046750
0.983333	1	-0.047000
1.000000	1	-0.046125
1.016667	1	-0.046500
1.033333	1	-0.045750
1.050000	1	-0.045750
1.066667	1	-0.045375
1.083333	1	-0.045250
1.100000	1	-0.043500
1.116667	1	-0.042875
1.133333	1	-0.043000
1.150000	1	-0.043000
1.166667	1	-0.043000
1.183333	1	-0.043250
1.200000	1	-0.044000
1.216667	1	-0.044125
1.233333	1	-0.044250
1.250000	1	-0.044625
1.266667	1	-0.044875
1.283333	1	-0.044375
1.300000	1	-0.044250
1.316667	1	-0.044000
1.333333	1	-0.044250
1.350000	1	-0.044625
1.366667	1	-0.044625
1.383333	1	-0.044500
1.400000	1	-0.044250
1.416667	1	-0.044875
1.433333	1	-0.045625
1.450000	1	-0.045500
1.466667	1	-0.045750
1.483333	1	-0.046000
1.500000	1	-0.045750
1.516667	1	-0.046250
1.533333	1	-0.046125
1.550000	1	-0.046875
1.566667	1	-0.047875
1.583333	1	-0.047750
1.600000	1	-0.048125
1.616667	1	-0.048875
1.633333	1	-0.049250
1.650000	1	-0.049500
1.666667	1	-0.050750
1.683333	1	-0.051375
1.700000	1	-0.051250
1.716667	1	-0.051875
1.733333	1	-0.051875
1.750000	1	-0.052250
1.766667	1	-0.052875
1.783333	1	-0.053250
1.800000	1	-0.054375
1.816667	1	-0.054875
1.833333	1	-0.056125
1.850000	1	-0.056500
1.866667	1	-0.056875
1.883333	1	-0.057250
1.900000	1	-0.058125
1.916667	1	-0.058625
1.933333	1	-0.059375
1.950000	1	-0.059500
1.966667	1	-0.060125
1.983333	1	-0.060875
2.000000	1	-0.061875
2.016667	1	-0.062125
2.033333	1	-0.062375
2.050000	1	-0.062250
2.066667	1	-0.062625
2.083333	1	-0.063000
2.100000	1	-0.063500
2.116667	1	-0.064000
2.133333	1	-0.064500
2.150000	1	-0.064500
2.166667	1	-0.065000
2.183333	1	-0.065250
2.200000	1	-0.065000
2.216667	1	-0.064125
2.233333	1	-0.064250
2.250000	1	-0.063750
2.266667	1	-0.063250
2.283333	1	-0.062625
2.300000	1	-0.062125
2.316667	1	-0.061875
2.333333	1	-0.061500
2.350000	1	-0.060750
2.366667	1	-0.060000
2.383333	1	-0.059750
2.400000	1	-0.059000
2.416667	1	-0.057750
2.433333	1	-0.056500
2.450000	1	-0.055750
2.466667	1	-0.054250
2.483333	1	-0.053000
2.500000	1	-0.051750
2.516667	1	-0.050250
2.533333	1	-0.049375
2.550000	1	-0.048750
2.566667	1	-0.047875
2.583333	1	-0.046750
2.600000	1	-0.045625
2.616667	1	-0.045000
2.633333	1	-0.044250
2.650000	1	-0.042750
2.666667	1	-0.041750
2.683333	1	-0.041000
2.700000	1	-0.040250
2.716667	1	-0.039250
2.733333	1	-0.038000
2.750000	1	-0.037000
2.766667	1	-0.036875
2.783333	1	-0.035750
2.800000	1	-0.034875
2.816667	1	-0.034625
2.833333	1	-0.035000
