File Path	chrom://marshall/Chromeleon7/HPLC_Ultimate_3000/Users/markusar/20230610_CMO_FP11_FP12.seq/193.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	Chromeleon7
Injection	FP11_1_S4
Injection Number	14
Position	BB1
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	11.06.2023
Injection Time	03:36:26
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.752625
Signal Max.	47.545125
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	0.024875
0.016667	1	0.023750
0.033333	1	0.022875
0.050000	1	0.022500
0.066667	1	0.021750
0.083333	1	0.020625
0.100000	1	0.020500
0.116667	1	0.019500
0.133333	1	0.019375
0.150000	1	0.018125
0.166667	1	0.017000
0.183333	1	0.015375
0.200000	1	0.014125
0.216667	1	0.012625
0.233333	1	0.010875
0.250000	1	0.010000
0.266667	1	0.008875
0.283333	1	0.007500
0.300000	1	0.006000
0.316667	1	0.003500
0.333333	1	0.000250
0.350000	1	-0.004625
0.366667	1	-0.008750
0.383333	1	-0.010625
0.400000	1	-0.010250
0.416667	1	-0.008750
0.433333	1	-0.005875
0.450000	1	-0.003875
0.466667	1	-0.002625
0.483333	1	-0.002000
0.500000	1	-0.001000
0.516667	1	0.000000
0.533333	1	-0.000375
0.550000	1	-0.002500
0.566667	1	-0.005375
0.583333	1	-0.008500
0.600000	1	-0.011875
0.616667	1	-0.014375
0.633333	1	-0.016125
0.650000	1	-0.018000
0.666667	1	-0.019250
