File Path	chrom://marshall/Chromeleon7/HPLC_Ultimate_3000/Users/markusar/20230113.seq/801.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	Chromeleon7
Injection	er3.1
Injection Number	3
Position	GA3
Comment	
Processing Method	
Instrument Method	std_method
Type	Unknown
Status	Finished
Injection Date	13.01.2023
Injection Time	16:57:15
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.091250
Signal Max.	114.952125
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	0.022000
0.016667	1	0.024500
0.033333	1	0.026500
0.050000	1	0.027750
0.066667	1	0.029375
0.083333	1	0.031125
0.100000	1	0.032500
0.116667	1	0.034125
0.133333	1	0.034875
0.150000	1	0.036125
0.166667	1	0.038250
0.183333	1	0.039625
0.200000	1	0.040500
0.216667	1	0.041750
0.233333	1	0.042500
0.250000	1	0.043000
0.266667	1	0.043625
0.283333	1	0.044625
0.300000	1	0.045375
0.316667	1	0.045375
0.333333	1	0.044875
0.350000	1	0.045375
0.366667	1	0.045250
0.383333	1	0.045250
0.400000	1	0.045000
0.416667	1	0.045375
0.433333	1	0.045250
0.450000	1	0.045375
0.466667	1	0.045500
0.483333	1	0.044875
0.500000	1	0.044375
0.516667	1	0.043625
0.533333	1	0.043250
0.550000	1	0.042250
0.566667	1	0.041250
0.583333	1	0.040250
0.600000	1	0.039250
0.616667	1	0.037875
0.633333	1	0.037000
0.650000	1	0.035500
0.666667	1	0.034375
0.683333	1	0.033375
0.700000	1	0.032000
0.716667	1	0.030375
0.733333	1	0.029000
0.750000	1	0.028875
0.766667	1	0.028625
0.783333	1	0.027750
0.800000	1	0.027000
0.816667	1	0.026250
0.833333	1	0.025250
0.850000	1	0.024750
0.866667	1	0.023375
0.883333	1	0.021750
0.900000	1	0.019875
0.916667	1	0.017875
0.933333	1	0.015250
0.950000	1	0.012250
0.966667	1	0.009250
0.983333	1	0.006125
1.000000	1	0.003625
1.016667	1	0.001500
1.033333	1	-0.001625
1.050000	1	-0.004000
1.066667	1	-0.006125
1.083333	1	-0.008625
1.100000	1	-0.010875
1.116667	1	-0.013375
1.133333	1	-0.015000
1.150000	1	-0.016375
1.166667	1	-0.017625
1.183333	1	-0.019500
1.200000	1	-0.021375
1.216667	1	-0.023125
1.233333	1	-0.024500
1.250000	1	-0.025750
1.266667	1	-0.027000
1.283333	1	-0.028750
1.300000	1	-0.030000
1.316667	1	-0.031500
1.333333	1	-0.033000
1.350000	1	-0.034500
1.366667	1	-0.035875
1.383333	1	-0.037000
1.400000	1	-0.038750
1.416667	1	-0.040500
1.433333	1	-0.041625
1.450000	1	-0.043125
1.466667	1	-0.044625
1.483333	1	-0.046375
1.500000	1	-0.047875
1.516667	1	-0.049250
1.533333	1	-0.050625
1.550000	1	-0.052125
1.566667	1	-0.053125
1.583333	1	-0.054125
1.600000	1	-0.055125
1.616667	1	-0.056000
1.633333	1	-0.057750
1.650000	1	-0.059000
1.666667	1	-0.060000
1.683333	1	-0.060375
1.700000	1	-0.061250
1.716667	1	-0.062625
1.733333	1	-0.063375
1.750000	1	-0.064625
1.766667	1	-0.066125
1.783333	1	-0.067625
1.800000	1	-0.069750
1.816667	1	-0.070375
1.833333	1	-0.071250
1.850000	1	-0.072250
1.866667	1	-0.073250
1.883333	1	-0.074375
1.900000	1	-0.075625
1.916667	1	-0.076625
1.933333	1	-0.077500
1.950000	1	-0.078125
1.966667	1	-0.078250
1.983333	1	-0.079000
2.000000	1	-0.079500
2.016667	1	-0.080125
2.033333	1	-0.080500
2.050000	1	-0.081375
2.066667	1	-0.081625
2.083333	1	-0.082000
2.100000	1	-0.082125
2.116667	1	-0.082375
2.133333	1	-0.082375
2.150000	1	-0.082500
2.166667	1	-0.083125
2.183333	1	-0.083250
2.200000	1	-0.083375
2.216667	1	-0.083250
2.233333	1	-0.083125
2.250000	1	-0.083250
2.266667	1	-0.083125
2.283333	1	-0.083125
2.300000	1	-0.083375
2.316667	1	-0.083750
2.333333	1	-0.083875
2.350000	1	-0.083250
2.366667	1	-0.083625
2.383333	1	-0.084375
2.400000	1	-0.083875
2.416667	1	-0.084750
2.433333	1	-0.084000
2.450000	1	-0.083750
2.466667	1	-0.083500
2.483333	1	-0.083375
2.500000	1	-0.083125
2.516667	1	-0.082750
2.533333	1	-0.083000
2.550000	1	-0.083000
2.566667	1	-0.082875
2.583333	1	-0.082125
