tax_identifier,average,AsnicarF_2017,AsnicarF_2021,BackhedF_2015,Bengtsson-PalmeJ_2015,ChuDM_2017,CosteaPI_2017,DavidLA_2015,DeFilippisF_2019,DhakanDB_2019,FengQ_2015,FerrettiP_2018,GuptaA_2019,HMP_2012,HMP_2019_ibdmdb,HMP_2019_t2d,HallAB_2017,HanniganGD_2017,HansenLBS_2018,Heitz-BuschartA_2016,IjazUZ_2017,JieZ_2017,KeohaneDM_2020,LeChatelierE_2013,LiJ_2014,LiJ_2017,LiSS_2016,LifeLinesDeep_2016,LiuW_2016,LouisS_2016,MehtaRS_2018,NagySzakalD_2017,NielsenHB_2014,Obregon-TitoAJ_2015,QinJ_2012,QinN_2014,RampelliS_2015,RaymondF_2016,SankaranarayananK_2015,SchirmerM_2016,ShaoY_2019,ThomasAM_2018a,ThomasAM_2018b,ThomasAM_2019_c,VincentC_2016,VogtmannE_2016,WampachL_2018,WirbelJ_2018,XieH_2016,YachidaS_2019,YassourM_2016,YassourM_2018,YeZ_2018,YuJ_2015,ZeeviD_2015,ZellerG_2014,ZhuF_2020
Bacteroidales,41.38319173413224,45.268438749999994,44.9205645072993,37.69783656565656,62.32120128571426,51.738188,45.325075321888384,50.173942499999995,44.50126412371133,57.70903528735633,9.688511666666669,28.95014434782609,66.40906034482758,79.15584841379311,62.89698156565658,60.81064928571426,33.339435405405425,6.506048928571429,28.381394879227045,43.180969999999995,7.273436538461537,45.899955,33.0246876146789,51.930766130136966,57.803642,63.919569756097545,20.788553999999998,10.409635563041386,39.722495333333335,64.92448347826087,46.338244191810425,69.30512560000003,50.88048886462881,22.730598947368417,61.55428354838711,64.1580411607143,21.931706363636366,75.88476402777775,28.76963375,23.32069777027028,11.074044885057472,53.38352333333333,34.32179238095238,45.60525578947369,54.62814318181818,49.11011564102564,3.174816428571429,37.15466886792453,47.22406531746031,58.104834485294134,34.983979166666664,31.39002818965517,77.50860714285716,33.65141633333333,47.2788971111111,31.12941804878048,72.04383769230769
Eubacteriales,39.23204801516442,26.78765375,41.83666330291976,15.286729898989899,32.232435714285714,30.434102000000003,40.49600836909872,9.335727499999999,34.26116824742269,21.612610574712647,58.53593833333334,9.013984782608697,13.979003793103447,16.478283517241383,30.085844999999985,27.391054523809526,48.44522486486484,57.29384642857143,54.9645395652174,46.42368363636364,59.002722692307685,35.39332345588234,48.789216788990835,38.297115513698614,32.688748,21.529583414634143,51.40361399999999,54.888618450433086,27.255911777777772,24.33038010869565,41.92960729525866,23.701593799999998,41.372878122270734,61.13010631578948,27.035459784946227,29.238761250000007,60.72028363636364,17.23461458333332,54.181345625000006,51.53308840090095,7.2170718965517215,32.09110833333333,46.706273333333336,26.74419631578948,9.634577272727272,41.795161538461535,3.3170335714285715,47.160251886792445,32.49378293650796,27.49137301470589,41.54915277777777,17.216555517241382,11.875686904761904,46.203442,38.85163887777773,52.11999756097562,18.675550512820518
Bifidobacteriales,6.620762125473895,7.1714512500000005,3.836690428832116,26.593311010101,0.6176622857142857,5.055196,3.2938666523605145,5.228725000000001,8.826575670103095,2.964810919540229,11.027361666666666,16.054288695652176,2.551539310344828,0.24352696551724146,0.445860202020202,2.6765109523809514,6.194378108108108,11.370435357142858,3.131084637681158,1.3002063636363637,16.84606653846154,2.48417125,3.6942776146788994,1.160042363013699,0.8646880000000001,1.1414499999999999,11.107942,16.107573792107793,16.841460444444444,2.2577919565217393,1.8914848922413796,0.6439248,0.6668267685589517,5.259651052631579,1.3504931182795703,0.6020775892857142,9.030435454545453,0.7757943055555554,4.599046250000001,13.762765472972971,34.26418528735632,1.3764366666666665,8.965664761904762,6.554076842105263,0.9300668181818182,0.9303569230769233,30.79901642857143,5.11841603773585,4.75689150793651,3.103140367647059,6.423452777777777,21.507101810344828,1.6189204761904759,2.7959180000000003,4.242701122222219,3.3693939024390245,2.067761923076923
Coriobacteriales,2.2679719224654424,1.02468625,1.6941664324817516,1.9305369696969688,0.278386,1.9347540000000003,1.6616670386266095,1.3016625,2.2928642268041237,1.0389101149425288,5.527488333333333,0.2515017391304348,0.7402251724137932,0.2349571724137931,0.22547979797979795,1.0320004761904764,1.530036081081081,8.302501071428571,1.6112111594202891,0.9059518181818184,4.097041538461538,1.0353114705882356,3.8524918348623856,0.582905753424658,0.20023200000000002,0.7814619512195122,8.50369,7.180539432146295,7.838144666666666,1.1525597826086957,1.3781199353448277,0.39768000000000014,0.2912918777292576,1.798925263157895,0.32733279569892476,0.142819375,2.8452545454545457,0.3711981944444444,2.3064693750000003,4.500239459459454,0.6658979885057473,1.231055,3.3925257142857146,1.3220963157894736,0.9657577272727272,0.8159520512820512,0.00027857142857142854,2.168595094339623,1.6071600000000001,1.1648566911764706,1.997317777777778,2.9861900862068977,1.0973116666666671,1.3033840000000003,1.272653799999997,1.3549626829268295,0.3486208974358973
Enterobacterales,1.7813901308548357,0.6692575,0.538730164233577,9.453933737373736,0.5264101428571428,4.4189,1.2011525751072964,9.426377500000001,0.4052491752577321,6.434580804597703,0.11595499999999999,26.62644782608696,3.929516206896552,0.7437898620689656,1.7405278787878788,0.26930261904761904,1.0954089189189193,0.9192492857142857,0.3455791787439614,1.2663354545454546,0.3019584615384615,6.3217716176470615,0.27432853211009184,0.9899180479452055,1.464216,6.673963414634144,1.2260220000000002,0.4048777189605392,0.9549895555555554,0.09060771739130435,1.3108545905172424,1.3477007999999995,0.4648061135371178,0.208608947368421,3.84400376344086,1.3107512500000005,0.12627727272727274,0.4980943055555554,0.59658,0.12479371621621621,13.401259195402297,4.097305,0.24166666666666667,7.502397894736843,4.91181590909091,0.8577405128205129,15.943634285714285,0.7076581132075473,3.9872534920634903,2.2803945588235286,3.827680833333333,11.62297534482759,3.6897071428571424,8.757022333333333,0.6202808999999997,0.5888370731707318,2.048941282051282
Lactobacillales,1.5567920875626737,1.1380362499999999,0.5088634762773718,4.020163232323233,0.265156857142857,0.324828,0.9038239055793986,2.0436549999999998,1.1340877319587634,0.8862355172413791,1.1732100000000003,10.021374347826086,0.8150696551724139,0.05938075862068966,0.14820297979797983,0.4421961904761907,3.1629558108108102,2.5716625,0.9356016425120767,0.6732145454545454,2.041531153846154,2.419273455882353,1.8738593577981664,0.31836037671232875,0.17662000000000005,0.01081658536585366,0.18700199999999997,2.5235425120308026,0.6617368888888889,0.037159565217391305,0.9586486314655189,0.20676139999999996,0.5305917030567685,0.79328,0.6853292473118281,0.23806982142857142,0.5616490909090909,0.08369833333333337,1.8765350000000003,1.2186158783783785,16.638179367816093,0.42283333333333334,2.2859219047619046,3.807048421052632,0.6094813636363637,0.450872564102564,24.352348571428568,0.5159181132075472,0.6646919047619048,1.0320685294117646,2.308533611111111,4.328141637931034,0.04454928571428572,1.0434833333333333,1.0496644999999996,4.200171463414634,0.33385653846153845
Verrucomicrobiales,1.3934118821083508,0.73521375,2.1498214416058397,0.28233919191919193,0.25610800000000006,0.568684,1.1294554506437768,0.0,2.034550721649484,1.012620804597701,5.705641666666666,0.16813739130434782,1.7737403448275864,0.5556814482758621,0.7579387373737373,3.237775,0.4249598648648648,8.083785714285714,1.7530871497584535,2.11186,3.1485284615384614,0.5189317647058822,0.5659554128440366,1.0384978082191778,2.5464379999999998,0.26613439024390245,1.365312,2.1621246775745915,0.6112688888888889,1.8137640217391298,1.7006683943965504,1.2328017999999998,0.5896510480349347,1.9065705263157895,0.28854763440860215,0.3163930357142856,1.6478381818181818,1.9406966666666665,0.34820937500000004,0.9947357882882888,0.028835862068965514,1.1744466666666666,0.39233714285714294,0.18183315789473686,2.477746818181818,0.8744358974358973,0.0,1.6547373584905658,3.0735936507936503,0.27126875,0.16188555555555556,1.2179500862068964,0.08945071428571427,0.4016006666666667,1.1150863666666677,0.7843229268292683,0.06197141025641026
Firmicutes_NA_NA,0.8935061636296928,0.99704375,1.0707582390510961,0.219119595959596,1.030201857142857,0.610854,1.3327262660944206,0.0,1.6603885567010304,0.706897471264368,1.9427916666666667,0.5459430434782608,1.9231041379310343,0.4182429655172414,0.4793641414141415,0.5993628571428572,0.22207783783783783,0.55092,1.7743600966183568,0.7782163636363637,0.36598384615384616,0.6129682352941179,1.3416920183486236,1.6912841095890414,0.44001100000000004,0.5644419512195122,1.6423879999999997,0.6823222425409043,1.5039940000000005,1.8426186956521742,1.1981122521551728,0.6540702,1.0196024017467256,1.3833357894736842,0.30602790322580653,0.3996638392857142,0.9000709090909091,0.48062416666666663,0.3938225,0.5753295045045049,0.02405557471264368,0.9316599999999999,0.7141871428571429,0.3053342105263159,0.4115277272727273,1.540462051282052,0.0,1.1572039622641512,1.5333120634920634,0.4795563235294118,0.5674269444444444,0.16496879310344822,0.6645678571428568,0.7151926666666666,0.8297712777777773,0.6975236585365856,0.19735230769230766
Veillonellales,0.8407655643879186,8.24846875,0.5253027189781021,1.56757,0.5255807142857144,0.289456,1.0226930901287552,2.0993325,0.8352745360824744,4.755991839080461,0.6348483333333333,3.6388530434782624,5.088855517241379,0.3459483448275862,0.8791212626262627,0.15797285714285708,0.7783836486486488,0.1904892857142857,1.413846521739131,0.23120454545454547,0.48582384615384616,1.1063692647058825,0.32550385321100916,0.6939383904109585,1.8159310000000002,2.0343429268292685,0.114294,0.46373388835418666,0.3063355555555555,0.2948292391304348,0.47234434267241393,0.25733140000000004,0.5943560698689955,0.46936052631578945,1.4716295161290323,0.6159501785714284,0.1531009090909091,0.4398790277777778,1.23265875,0.6491821621621625,2.990441724137933,0.17174999999999999,0.1987152380952381,2.077746315789474,2.4063399999999997,0.20758923076923075,0.2588878571428571,0.7114143396226416,0.39358714285714286,0.9546327205882353,1.7895158333333336,2.0901129310344824,0.20989857142857143,1.2989713333333337,0.937091555555555,0.5407621951219512,1.2933734615384613
Acidaminococcales,0.7672638375932496,1.4294774999999997,0.8247671441605836,0.28445151515151523,0.399916,0.196096,1.3619449356223179,1.41746,1.4210395876288657,0.21622333333333335,0.14041,0.027512608695652172,0.4568806896551725,0.44396034482758606,0.5185386868686866,0.45006595238095237,0.11376540540540538,0.07742392857142856,1.72460961352657,0.0046500000000000005,0.36242192307692306,0.9122308823529409,1.6757577064220186,1.4049718493150682,0.450678,0.6377382926829267,1.82744,0.4963046871992304,1.052099111111111,1.488080869565217,0.6934202693965523,0.8447576000000001,0.9829951965065501,1.6037973684210527,0.8452163978494623,0.7247012500000002,1.1558336363636366,0.45606361111111116,1.605375,0.5183181081081084,0.03727137931034482,1.6628316666666667,0.805417142857143,1.208734210526316,1.0262804545454547,0.8647676923076923,6.5e-05,1.1279977358490565,0.5358633333333334,1.6262226470588235,0.3502544444444444,0.1888363793103448,0.9051611904761905,1.1222643333333333,0.7289182111111112,0.9084873170731709,0.5858920512820512
