tax_identifier,average,AsnicarF_2017,AsnicarF_2021,BackhedF_2015,Bengtsson-PalmeJ_2015,ChuDM_2017,CosteaPI_2017,DavidLA_2015,DeFilippisF_2019,DhakanDB_2019,FengQ_2015,FerrettiP_2018,GuptaA_2019,HMP_2012,HMP_2019_ibdmdb,HMP_2019_t2d,HallAB_2017,HanniganGD_2017,HansenLBS_2018,Heitz-BuschartA_2016,IjazUZ_2017,JieZ_2017,KeohaneDM_2020,LeChatelierE_2013,LiJ_2014,LiJ_2017,LiSS_2016,LifeLinesDeep_2016,LiuW_2016,LouisS_2016,MehtaRS_2018,NagySzakalD_2017,NielsenHB_2014,Obregon-TitoAJ_2015,QinJ_2012,QinN_2014,RampelliS_2015,RaymondF_2016,SankaranarayananK_2015,SchirmerM_2016,ShaoY_2019,ThomasAM_2018a,ThomasAM_2018b,ThomasAM_2019_c,VincentC_2016,VogtmannE_2016,WampachL_2018,WirbelJ_2018,XieH_2016,YachidaS_2019,YassourM_2016,YassourM_2018,YeZ_2018,YuJ_2015,ZeeviD_2015,ZellerG_2014,ZhuF_2020
Firmicutes,44.36115209979216,39.052325,45.283456697080275,22.675183131313133,34.638724999999994,32.739974000000004,45.868100557939954,29.53632,39.91231515463917,29.89874482758621,63.06522666666667,25.077418695652177,23.16480620689655,17.950380344827593,32.38106696969698,29.27384857142857,54.124996756756765,61.82574928571428,61.68655043478264,48.76421818181819,63.88037884615387,42.09212220588238,56.96072128440366,42.959854246575354,36.339607,24.91945317073171,55.344404,60.200675717035665,31.154462666666667,28.1245345652174,45.573059741379346,25.828756999999985,45.29544069868996,66.9035547368421,31.140686666666646,31.813478660714285,63.82521818181818,18.783413333333332,61.27349437499999,55.39444193693696,34.91533672413793,35.31727833333333,51.474528571428564,35.81712526315789,27.293661363636364,45.4938076923077,36.03538571428572,51.614678301886784,36.15176420634919,32.69248154411765,49.64632888888888,28.72234068965519,14.077064523809527,51.47618366666667,43.5190887444444,59.74909268292682,21.633338974358978
Bacteroidetes,41.38325212669674,45.268438749999994,44.9205645072993,37.69783656565656,62.32120128571426,51.738188,45.325129313304686,50.173942499999995,44.50126412371133,57.70903528735633,9.688511666666669,28.95057260869565,66.40906034482758,79.15585075862069,62.89698156565658,60.81064928571426,33.339435405405425,6.506048928571429,28.381394879227045,43.180969999999995,7.273436538461537,45.90002058823529,33.0246876146789,51.930766130136966,57.803642,63.919569756097545,20.788553999999998,10.409635861405198,39.72669533333334,64.92448347826087,46.3382958189656,69.30556360000003,50.88048886462881,22.730598947368417,61.55428354838711,64.1580411607143,21.931706363636366,75.88476402777775,28.76963375,23.32069777027028,11.074044885057472,53.38352333333333,34.32179238095238,45.60525578947369,54.634240909090906,49.11011564102564,3.174816428571429,37.15466886792453,47.224103333333325,58.105022573529425,34.983979166666664,31.390065258620687,77.50876357142859,33.65141633333333,47.27891925555554,31.12941804878048,72.0439364102564
Actinobacteria,9.423182041090886,8.36678,5.814412554744526,29.09680505050505,0.9686242857142856,7.6739500000000005,5.502228454935619,8.276372499999999,11.648784536082477,4.243883908045978,18.129103333333337,18.30261826086956,3.482362413793103,0.5132840000000002,0.7131071212121214,4.280122380952381,9.241440810810811,21.82798107142857,5.2295689371980645,2.637038181818181,23.000891153846155,3.8919092647058826,7.877041743119267,1.896153150684932,1.14841,1.9912443902439028,20.229394,24.523706939364807,26.32563,3.549731630434782,3.838618728448279,1.2604133999999996,1.0343210480349345,7.464046842105262,1.7681982795698938,0.8047502678571427,12.073656363636365,1.2982081944444444,7.443966875000001,18.85335896396397,36.352562931034484,3.0654183333333336,12.93431238095238,8.270004210526315,5.172297272727273,2.2419907692307692,37.59298642857143,7.80063849056604,6.741553809523809,4.52397919117647,8.616736944444444,26.0455001724138,2.7909790476190475,4.383941666666667,5.727700377777772,5.082256829268293,2.486908461538461
Proteobacteria,2.370551595939833,3.3130637499999995,1.1805392883211674,9.698121212121213,1.2969158571428572,6.190698,1.7667757081545068,11.44252,1.0382051546391753,6.802663333333332,0.3670866666666666,27.38605260869565,4.417675517241379,1.717878689655172,2.5051817171717174,2.2501245238095238,2.219043243243244,1.0454728571428573,1.2465395652173912,3.0668190909090907,0.39621230769230764,6.744369264705883,0.5631752293577981,1.6299469520547956,1.9571269999999998,8.12899512195122,1.863584,0.5604835707410964,1.929308666666667,1.5083947826086954,1.9384940840517246,2.1584011999999997,0.9618448908296942,0.47032421052631573,4.6777454301075245,2.2943304464285705,0.38137909090909083,1.8971479166666663,0.891835625,0.33938029279279275,14.193740862068967,6.842543333333334,0.460747619047619,8.238781052631579,8.199270454545456,1.794101282051282,16.32934714285714,1.2756779245283019,4.634650714285715,2.9181682352941167,4.577706666666666,11.867886465517245,5.325914761904761,9.748628,1.0748993111111123,0.9411675609756095,3.524881794871795
Verrucomicrobia,1.3934118821083508,0.73521375,2.1498214416058397,0.28233919191919193,0.25610800000000006,0.568684,1.1294554506437768,0.0,2.034550721649484,1.012620804597701,5.705641666666666,0.16813739130434782,1.7737403448275864,0.5556814482758621,0.7579387373737373,3.237775,0.4249598648648648,8.083785714285714,1.7530871497584535,2.11186,3.1485284615384614,0.5189317647058822,0.5659554128440366,1.0384978082191778,2.5464379999999998,0.26613439024390245,1.365312,2.1621246775745915,0.6112688888888889,1.8137640217391298,1.7006683943965504,1.2328017999999998,0.5896510480349347,1.9065705263157895,0.28854763440860215,0.3163930357142856,1.6478381818181818,1.9406966666666665,0.34820937500000004,0.9947357882882888,0.028835862068965514,1.1744466666666666,0.39233714285714294,0.18183315789473686,2.477746818181818,0.8744358974358973,0.0,1.6547373584905658,3.0735936507936503,0.27126875,0.16188555555555556,1.2179500862068964,0.08945071428571427,0.4016006666666667,1.1150863666666677,0.7843229268292683,0.06197141025641026
Euryarchaeota,0.6796211703558765,3.2228862499999997,0.41714658759124085,0.010913939393939394,0.03703742857142857,0.12313800000000001,0.25702862660944215,0.0,0.4250956701030928,0.13956528735632184,2.923436666666666,0.01394521739130435,0.4504237931034483,0.0305384827586207,0.25688979797979794,0.001849761904761905,0.0,0.6399853571428571,1.539330434782608,0.020987272727272726,2.0657846153846156,0.03339838235294118,0.9227700917431193,0.16171657534246572,0.126668,0.0,0.075012,1.8721785370548607,0.0033095555555555556,0.0,0.36730768318965507,0.096506,0.7724181659388647,0.4187215789473684,0.07534827956989247,0.026995625,0.07905636363636363,0.06640402777777779,1.1979387499999998,0.9488950675675676,0.012166034482758619,0.0,0.12432857142857143,0.0979963157894737,0.04606863636363636,0.25393102564102565,0.0,0.20106603773584902,1.992094206349206,0.10251286764705883,1.5925702777777777,0.15123706896551725,9.285714285714286e-06,0.13096066666666667,1.0320425000000002,2.0326604878048777,0.036221794871794874
Fusobacteria,0.07078008805185276,0.0,0.025568430656934305,0.0007995959595959595,0.006295857142857141,0.601902,0.0341287982832618,0.5367925,0.038480412371134025,0.012012758620689654,0.0,0.03019826086956522,0.026547241379310343,0.006119379310344827,0.2326480303030303,0.06105833333333333,0.006482837837837837,0.0005607142857142857,0.0008713526570048309,0.06891545454545454,0.00040423076923076925,0.4072768382352941,0.021013853211009174,0.06106041095890411,0.044351999999999996,0.1310368292682927,0.0,0.002722107795957652,7.266666666666667e-05,0.0006385869565217392,0.025582737068965525,0.0001706,0.17095524017467248,0.0,0.2704701612903226,0.4561641964285714,0.0,0.003228194444444445,0.0,0.001993671171171171,2.5287356321839083e-06,0.11229,9.666666666666667e-05,1.5842994736842106,1.002750909090909,0.03199897435897436,0.0,0.057851698113207554,0.005221190476190477,0.9053897058823526,0.23286166666666666,0.002867844827586207,0.12468119047619047,0.1353403333333333,0.01928563333333334,0.028781463414634147,0.16399974358974354
Spirochaetes,0.028499625779625767,0.0,0.035201687956204375,0.0,0.1302782857142857,0.0,0.0,0.0,0.009649278350515465,0.008802068965517242,0.0,0.0,0.03913413793103448,0.009066758620689655,0.0,0.0,0.0,0.0,0.025023574879227052,0.0,0.0,0.17435845588235294,0.013108715596330275,0.07611065068493152,0.0,0.0,0.0,0.0034494417709335905,1.9555555555555557e-05,0.0,0.00042297413793103444,0.0,0.13301676855895195,0.0,0.12539123655913978,0.0,0.0,0.01611125,0.0,0.011439391891891894,0.0,0.0,0.0,0.10160947368421053,0.0,0.009735128205128205,0.0,0.001160188679245283,0.015426111111111111,0.27681477941176474,0.021338611111111114,0.0,0.0,0.0,0.021589133333333333,0.05722268292682927,0.0017555128205128205
Lentisphaerae,0.016493094044270518,0.00073875,0.03290650547445256,0.0009325252525252525,0.07826314285714284,0.045072,0.021821673819742485,0.0,0.09514268041237116,0.050150919540229884,0.000215,0.00015956521739130436,0.0,0.007511931034482758,0.003518333333333334,0.002529047619047619,0.0,0.0,0.0036132850241545893,0.02077,0.0,0.0015930882352941178,0.0026802752293577986,0.019180958904109587,0.000765,0.014956585365853658,0.001162,0.0006389220404234841,0.1886226666666667,0.01228217391304348,0.021360441810344827,0.020783999999999997,0.010772620087336244,0.0,0.0017209139784946236,0.0045423214285714286,0.0,0.004830138888888888,0.0,0.0003479279279279278,0.0,0.05143333333333333,0.0007599999999999999,0.0,0.0,0.004086666666666666,0.0,0.02033169811320755,0.008390952380952381,0.0046065441176470585,0.0,0.00011939655172413793,0.02865166666666667,0.00029099999999999997,0.026047322222222224,0.009278536585365855,0.018904230769230767
Eukaryota_NA,0.010222070441482201,0.00705625,0.010585611313868613,0.01127111111111111,0.0038991428571428567,0.0,0.005900686695278969,0.0,0.0013007216494845362,0.01379,0.0,0.0,0.06255862068965518,0.001202551724137931,0.0,0.0,0.0,0.0,0.03377903381642512,0.0,0.0,0.0015488970588235294,0.003396788990825688,0.017303150684931504,0.00043099999999999996,3.1219512195121955e-05,0.034516000000000005,0.004144398460057748,0.005155111111111111,0.0,0.0067800538793103445,0.000635,0.005820960698689956,0.0,0.0021051075268817203,0.0010035714285714285,0.0,0.007531111111111112,0.0,0.007625202702702702,0.0,0.0,0.0,0.0,0.0,0.005507435897435898,0.0,0.037386981132075475,0.013354523809523811,0.0006675735294117647,0.0,0.0,0.0,0.0,0.036054933333333344,0.0,0.0
