tax_identifier,average,AsnicarF_2017,AsnicarF_2021,BackhedF_2015,Bengtsson-PalmeJ_2015,BritoIL_2016,BrooksB_2017,ChengpingW_2017,ChuDM_2017,CosteaPI_2017,DavidLA_2015,DeFilippisF_2019,DhakanDB_2019,FengQ_2015,FerrettiP_2018,GopalakrishnanV_2018,GuptaA_2019,HMP_2012,HMP_2019_ibdmdb,HMP_2019_t2d,HallAB_2017,HanniganGD_2017,HansenLBS_2018,Heitz-BuschartA_2016,IjazUZ_2017,JieZ_2017,KarlssonFH_2013,KaurK_2020,KeohaneDM_2020,KieserS_2018,KosticAD_2015,LeChatelierE_2013,LiJ_2014,LiJ_2017,LiSS_2016,LifeLinesDeep_2016,LiuW_2016,LokmerA_2019,LomanNJ_2013,LoombaR_2017,LouisS_2016,MatsonV_2018,MehtaRS_2018,NagySzakalD_2017,NielsenHB_2014,Obregon-TitoAJ_2015,OlmMR_2017,PasolliE_2019,PehrssonE_2016,QinJ_2012,QinN_2014,RampelliS_2015,RaymondF_2016,RosaBA_2018,RubelMA_2020,SankaranarayananK_2015,SchirmerM_2016,ShaoY_2019,SmitsSA_2017,TettAJ_2019_a,TettAJ_2019_b,TettAJ_2019_c,ThomasAM_2018a,ThomasAM_2018b,ThomasAM_2019_c,VatanenT_2016,VilaAV_2018,VincentC_2016,VogtmannE_2016,WampachL_2018,WirbelJ_2018,XieH_2016,YachidaS_2019,YassourM_2016,YassourM_2018,YeZ_2018,YuJ_2015,ZeeviD_2015,ZellerG_2014,ZhuF_2020
Bacteroidaceae,24.376112402136236,15.520676250000001,25.15844927140253,31.875201874999995,36.404089428571446,2.4163978488372098,4.018323651960785,45.93058164948452,28.17390076923077,19.03701881720432,5.64129425531915,12.644919999999999,14.70000645454546,8.035497987012985,18.76165302521009,48.650192000000004,15.99415783333333,56.881770068027194,51.04127887523054,38.71591070945949,30.27175826254826,2.8054428395061732,16.746849806763286,25.726967735849065,4.4694785106382975,31.362446207792242,12.338152896551726,1.08433935483871,7.700033333333334,1.1159818518518518,41.716502250000026,27.21266390410958,30.47934730769232,24.238523010204087,8.817502727272728,5.046316784140959,5.6406312727272745,1.4053092982456146,28.827426904761914,28.83617209302325,42.51636739130434,50.96917487179486,29.922589752155115,48.29209959999999,30.601745833333354,5.670494827586206,4.4586521621621635,2.4598593749999997,1.599052146596859,39.64829107438017,42.2215340084388,4.711878157894738,46.48747041666666,0.31429416666666676,6.716442571428571,10.76051945945946,11.338109872611454,9.366919495133827,0.19484875,10.430992352941175,11.390541136363634,1.4417866000000001,23.890400000000003,15.602553333333333,34.742495999999996,33.26617639490445,11.896493014084509,13.677825502183406,32.13576118181817,9.89998603773585,23.693497760000003,29.697892240000023,36.25517438311686,21.520374999999998,23.63378007380074,40.687492923076924,25.16527953125001,24.159583144444436,21.590961410256416,37.212483216374295
Lachnospiraceae,18.419423246995976,9.621219374999999,24.052185091074694,12.090016700000001,18.245752714285707,23.699657674418624,0.28784644607843135,10.939388144329895,4.974690615384616,20.569018494623652,5.670237659574468,13.482504536082475,11.226812272727274,32.72732318181817,1.7158500840336135,10.0236924,6.471455166666664,6.559221972789116,12.319796004917027,16.557893243243246,23.876482548262548,43.34489135802469,33.726592125603844,20.292069622641513,40.293664893617034,20.72877566233765,35.247763586206894,14.652946129032255,29.41329435897437,1.6250366666666667,19.85939083333334,21.595582602739732,20.427400653846167,6.394716122448977,32.394025818181824,34.60740979735685,12.99897018181818,20.685916666666675,19.460725238095236,23.346246046511627,10.70411184782609,11.20334871794872,24.172271627155173,11.7422775,27.68229757575756,19.786915862068962,0.0,23.484919732142853,13.53096701570681,14.455199807162522,14.86592350210971,18.497156315789475,5.68010638888889,31.382359166666664,16.564420457142848,29.894714594594596,33.056944033970254,4.609788649635034,30.36145299999999,12.787574852941177,21.68954022727273,15.507737199999998,7.02865075,28.684251166666666,16.698932375,14.747166828025472,36.320407549295766,7.586529650655024,21.60131263636363,4.116786037735849,24.214491679999995,15.491939,16.96993021103896,23.48860805555556,9.973047933579338,3.584814769230769,18.199106484375005,22.25377448888887,27.524613910256413,10.683420526315793
Oscillospiraceae,10.46036585847798,5.139856875,15.276240837887071,4.444307624999996,11.994926142857148,7.5894052325581365,0.05126362745098039,10.807013092783505,3.915868307692308,14.938541577060926,1.9163142553191497,17.729252886597937,7.044538454545457,15.732113571428567,2.9085233613445385,7.7751256,4.442330833333333,8.623988707482994,11.5176692440074,9.697231418918918,12.76410868725869,10.821196049382717,15.003684396135263,12.720530566037738,8.384089042553189,10.991094831168844,19.965126482758627,6.41776677419355,14.995306666666675,0.25717259259259256,9.47113958333333,12.47378119863014,11.285457615384617,14.41810459183673,17.56861927272727,17.112337471365638,13.400349818181814,12.943634561403508,7.301442619047619,10.685432441860462,11.368721521739134,6.198822307692307,14.997154601293106,10.799032100000002,9.797690303030299,25.554229482758615,0.0,9.310041964285713,13.602331465968586,8.082674876033057,8.051963586497886,16.319173421052625,6.773111388888885,10.415624166666666,9.2748412,21.860959729729725,15.654932080679412,1.784001295620437,14.09125825,8.47355661764706,12.112787499999998,12.328201599999998,14.312183125,17.564586,7.104055375,5.677756471337583,11.78466811267605,4.739364585152839,13.486348636363637,4.853589245283019,18.685001439999994,11.11694292,7.4561333766233675,11.005845555555558,4.921955830258305,6.92543323076923,12.495285312499998,12.543664255555552,14.008738333333332,5.817118888888891
Prevotellaceae,9.090958953805071,10.730432500000001,7.466929726775959,2.0763415750000007,11.654419857142859,43.34365476744187,0.014775539215686275,15.36669051546392,6.136414153846154,19.05843448028672,29.800399787234046,20.43237804123712,41.69755172727271,1.9549674025974029,2.52952974789916,9.178688,38.009314499999995,5.577613673469388,6.910802132759676,8.397211486486487,5.30157447876448,0.8677261728395061,6.543179178743963,16.750246226415094,0.5250481914893617,6.5756026753246735,1.9071894482758616,50.58213741935484,23.02512564102564,12.582077777777776,2.328527166666667,12.94573565068493,9.90673553846154,30.524610357142862,8.547165454545453,2.4179973656387648,27.579659454545457,31.437815614035085,1.5964309523809523,3.158618720930234,5.276753369565219,1.9333512820512821,5.697797984913787,6.2112675,9.42309717171717,13.982514827586211,0.0,19.001105803571427,18.912247329842934,12.228849201101934,11.671536751054846,34.22396657894737,6.073872222222221,12.789500000000002,48.88725954285712,7.382357297297298,6.89062210191083,0.989060857664233,20.305734499999996,42.99107132352941,34.18765409090908,38.26336300000001,9.97734625,6.921002,10.529672999999999,4.100405121019109,1.8293439154929578,20.817637161572048,6.081809727272729,0.13194811320754715,5.8762832000000005,2.9177043200000004,11.3978300487013,8.939609166666667,0.6386213653136532,23.347196153846145,6.0130175,14.699006777777779,5.141565128205127,24.8534045614035
Bifidobacteriaceae,8.548328428838449,23.217258124999997,3.837548588342439,18.512359174999986,0.6176622857142857,2.3389355232558167,2.313588529411764,3.3288782474226815,13.142049692307692,3.2708475985663075,1.4917831914893618,8.826575670103095,2.737867727272728,10.771257077922083,15.947225042016806,0.6988600000000001,3.834542833333333,0.24040925170068034,0.7758040811309158,3.582157770270272,4.5367377220077225,9.522866172839509,3.131084637681158,2.523716981132075,16.10555808510639,3.1487900779220777,4.866975241379311,12.069943548387096,3.638103333333334,16.565765555555554,11.444292999999996,1.160042363013699,2.556193576923078,1.5935198469387757,6.7921994545454565,16.085103436123354,16.405655818181817,0.8157492982456142,4.8259830952380955,2.576933604651163,2.2577919565217393,1.2874046153846153,1.8914848922413796,0.43567399999999984,1.2653586363636367,3.1194741379310345,0.0,2.0691039285714288,25.10883549738219,2.5401051790633584,0.7905267932489453,2.6150857894736843,0.7757943055555554,6.878847916666667,0.2816985714285714,4.503032972972973,13.528704968152866,31.5154421350365,0.02263625,1.1690529411764705,0.4561302272727273,11.825754400000001,4.287318375000001,7.613571333333336,6.1569755,18.92787472611466,13.38011949295775,1.7733830131004358,1.1341595454545454,18.21400150943396,4.016319680000002,4.3771593999999965,3.4158735064935075,6.423452777777777,21.80084538745387,1.5527890769230768,4.515004609375,4.242701122222219,3.524520320512821,3.719668771929824
Enterobacteriaceae,5.158074586381856,13.392762500000002,0.529592686703097,9.528537149999995,0.5261692857142857,4.00231738372093,47.9242412990196,1.1488369072164946,22.00281415384615,1.188124516129033,22.005483617021273,0.39439567010309295,5.464150818181819,4.690583766233766,21.80998151260505,1.2030447999999998,8.416871500000003,0.7336151020408164,1.9363649047326377,0.39152969594594594,1.443581891891892,3.602635061728396,0.3372228985507247,0.9056547169811323,1.4605122340425531,5.226967350649346,1.7392091724137928,1.0962438709677418,0.2659875213675214,49.57348148148148,1.0655476666666661,0.9854124657534248,1.3789813076923079,5.095912704081637,0.6140980000000001,0.3758313568281941,0.8932351818181816,11.024504210526315,15.711248333333334,9.361518604651163,0.09060771739130435,1.9141741025641024,1.302882176724139,0.9427315999999999,0.648568080808081,1.890176551724138,69.53314405405408,17.67828544642858,2.955950314136126,4.13547688705234,3.1554108016877644,2.271764210526316,0.49807083333333313,10.180408333333332,3.102451942857144,0.7813343243243243,0.15707320594479818,15.742061916058404,0.275706,3.9020632352941185,2.307701818181818,2.2218146000000005,7.585304124999996,1.153315333333333,2.717529875,4.65615517197452,0.9762293239436617,3.7155541921397397,1.4944542727272734,15.353737735849059,0.97649608,4.066792080000001,3.024567646103896,3.8160430555555553,12.117522177121767,3.8315567692307697,6.828622968749996,0.6178451111111108,1.5030508333333332,2.0506646783625735
Rikenellaceae,3.4389455615487172,2.69085375,7.006578879781429,2.6846167750000007,6.912710999999999,0.23880366279069765,0.0,3.1309512371134027,0.926670923076923,3.713455806451614,0.0024827659574468085,8.9352893814433,2.557707363636364,2.1317455844155853,4.02322806722689,7.723575599999999,1.978484666666667,8.159931564625852,4.014462704363863,7.3812643243243246,4.3333324710424685,0.6944582716049382,2.8431990338164246,4.211357358490567,0.3546110638297874,2.9058112467532484,3.039313517241378,0.758977741935484,1.0713584615384613,0.0,1.6558269999999997,5.70922797945205,4.439939115384615,6.754455612244897,2.954720909090909,1.9043243700440515,3.5282601818181822,0.161199298245614,2.6442007142857142,1.4651858139534881,10.579326739130439,7.309503846153846,5.860984870689659,8.105643500000003,2.708669595959595,0.6944355172413792,0.0,0.07571303571428571,0.9243432984293188,3.5431371074380182,3.6492745569620264,0.75417,12.052589166666667,0.009629583333333335,0.8832189142857144,1.8661529729729731,3.069866242038217,0.5927373175182481,0.0,1.4295579411764698,1.1614438636363638,0.5545212,13.452358625000002,3.097938000000002,1.8455892500000002,1.857320802547771,1.9153814647887317,2.531999519650654,4.761489454545456,1.669665660377358,4.939281199999998,8.9236344,2.462472727272727,2.4250516666666666,3.0201670110701118,11.048342923076925,2.601977109374999,4.0384269999999995,2.549948525641026,3.9417945029239783
Tannerellaceae,2.3115949698264253,1.5735543750000003,2.6045023132969,4.059948900000001,3.0969599999999993,0.322523953488372,0.5565925735294117,1.5395492783505154,3.505412000000001,2.284278709677421,0.11117574468085105,1.4984669072164942,0.738838272727273,0.7516863636363637,4.680303193277309,5.7303,2.026667166666667,5.914736462585037,3.9134117578365135,3.0470063513513517,2.6280004633204626,0.22910049382716055,1.2849673429951702,1.6876403773584907,0.14215,1.948138441558441,1.113155241379311,0.29510225806451607,0.9935439316239314,0.11868370370370371,2.867715166666666,3.137157773972602,3.267280884615383,1.0335410714285713,1.0035927272727272,0.6332700440528631,0.6858105454545453,0.19625614035087724,2.9200916666666665,2.3570690697674417,4.197284239130435,5.802483076923077,2.987660905172411,3.292589,2.8635800252525243,0.4634281034482759,0.0,0.24649776785714295,0.10114706806282726,2.9141995041322284,2.197096497890295,0.25645078947368427,8.806576388888889,0.023775,0.7220199428571427,0.9991062162162163,1.4831046496815283,1.3635263868613157,0.0,1.4497002941176467,0.9559586363636366,0.5620705999999999,3.686961625000001,1.8884346666666671,3.7712482500000006,2.5042898471337587,1.194136169014083,1.3538621834061126,3.7143341818181814,1.6238347169811322,2.22309264,3.027244560000002,4.45800107142857,1.569009444444445,3.218126051660516,1.5709286153846156,2.389490312499999,2.3454568888888883,2.4473719230769224,2.432547602339182
Coriobacteriaceae,1.9389546777036117,0.532418125,1.693055846994535,1.5097376250000005,0.27765028571428574,1.7595479069767443,0.0,0.597386494845361,0.9805184615384617,1.5757715412186386,0.5701138297872341,2.226927216494846,0.8816096363636363,5.061726038961042,1.020020504201681,0.38634240000000003,0.6649993333333335,0.23270945578231292,0.21248622003687748,0.9320766216216217,1.0295705791505785,8.448749135802471,1.6063768115942016,1.6057033962264147,7.923090638297875,1.1052878441558438,2.7844969655172416,2.622981290322581,3.90959247863248,0.7189744444444445,0.8771020833333333,0.5758099657534245,1.1218511153846158,0.9135400510204083,5.350498181818182,7.166475092511021,8.790446454545455,1.4151852631578947,2.7375559523809523,0.7980432558139535,1.1522938043478261,1.1325771794871793,1.3758215193965508,0.35219310000000015,0.5234655555555553,3.2066829310344818,0.0,6.143312946428571,13.241927801047122,0.43069024793388466,0.12376447257383959,2.3041268421052634,0.37039236111111107,3.6901175,0.4646691428571429,3.026488918918919,4.4339077282377914,0.8377920498783447,7.038491750000001,0.8258626470588236,0.49567840909090904,3.0441803999999997,1.9125860000000003,3.0605001666666682,1.53055725,1.1629689554140132,4.88919988732394,0.7311572052401747,0.882618818181818,1.7917028301886788,1.8882755200000008,1.6244183600000002,1.333442337662337,1.9206230555555552,2.8019784132841314,0.775697230769231,1.8606412499999991,1.2403772333333318,1.413026538461539,0.49864783625730996
Eubacteriaceae,1.702600521228305,0.7819268749999999,1.30736441712204,0.7897214750000002,1.0026132857142855,2.6645166279069774,0.0,1.634398969072165,0.4237053846153846,3.2800208243727584,0.5799310638297872,1.5297510309278348,1.383789,3.085412597402597,0.5598494957983194,1.1945044000000002,1.953655333333334,0.8628561904761906,0.6453230116779349,0.8216705405405406,0.9568664092664092,1.5986246913580249,4.436423671497587,4.0185294339622635,2.845068617021277,3.6293825974026,2.972146068965519,0.6169354838709677,3.528132735042734,0.10512851851851852,1.1685944999999998,2.4775187671232874,2.0924387307692327,0.617518826530612,5.355612181818182,2.0002584933920704,2.0399575454545453,2.283211929824562,0.06999666666666667,4.417835232558141,0.966713260869565,1.0312210256410257,1.5159069719827591,0.6723031,3.0973382828282805,4.242683620689656,0.0,1.4132391071428572,0.836821727748691,2.9991295041322314,2.0568972573839663,1.5211734210526318,1.6637204166666666,3.0005987500000004,1.3289002857142849,4.1117313513513505,1.9253743949044586,0.2756834732360098,1.09233525,2.378200147058824,1.462564545454545,1.3207224,1.4354052500000003,3.0889650000000004,2.5634456250000004,1.0526970445859876,1.829332507042254,0.5796637554585153,2.836025,0.4045858490566037,2.5857404,4.36290652,2.151219009740261,5.694215833333333,0.9667265682656828,0.6689283076923078,5.859110390625,2.744311777777777,4.459629615384612,1.5690709941520466
