tax_identifier,average,AsnicarF_2017,AsnicarF_2021,BackhedF_2015,Bengtsson-PalmeJ_2015,ChuDM_2017,CosteaPI_2017,DavidLA_2015,DeFilippisF_2019,DhakanDB_2019,FengQ_2015,FerrettiP_2018,GuptaA_2019,HMP_2012,HMP_2019_ibdmdb,HMP_2019_t2d,HallAB_2017,HanniganGD_2017,HansenLBS_2018,Heitz-BuschartA_2016,IjazUZ_2017,JieZ_2017,KarlssonFH_2013,KeohaneDM_2020,LeChatelierE_2013,LiJ_2014,LiJ_2017,LiSS_2016,LifeLinesDeep_2016,LiuW_2016,LouisS_2016,MehtaRS_2018,NagySzakalD_2017,NielsenHB_2014,Obregon-TitoAJ_2015,QinJ_2012,QinN_2014,RampelliS_2015,RaymondF_2016,SankaranarayananK_2015,SchirmerM_2016,ShaoY_2019,ThomasAM_2018a,ThomasAM_2018b,ThomasAM_2019_c,VincentC_2016,VogtmannE_2016,WampachL_2018,WirbelJ_2018,XieH_2016,YachidaS_2019,YassourM_2016,YassourM_2018,YeZ_2018,YuJ_2015,ZeeviD_2015,ZellerG_2014,ZhuF_2020
Bacteroidales,41.30966924093507,45.268438749999994,44.9205645072993,37.69783656565656,62.32120128571426,51.738188,44.7255598814229,50.173942499999995,44.50126412371133,57.99317318181818,8.859559375,28.95014434782609,65.66545566666666,79.15584841379311,64.01229561643837,60.81064928571426,33.339435405405425,6.506048928571429,28.381394879227045,43.180969999999995,7.273436538461537,47.34733134502925,19.63823418604651,32.92873126126127,51.930766130136966,57.803642,63.919569756097545,20.788553999999998,10.39677809608541,39.722495333333335,64.92448347826087,46.338244191810425,69.30512560000003,50.48957765182183,22.730598947368417,61.82963348958334,64.26970833333336,21.931706363636366,75.88476402777775,29.93387944444444,23.35498892543861,11.074044885057472,58.96379642857143,32.01551535714286,51.07623275,43.03832642857144,47.212317758620685,3.174816428571429,38.513128461538464,47.9963072881356,56.8427630081301,34.983979166666664,31.39002818965517,77.17904222222225,33.7738791891892,47.2788971111111,28.84692836065574,72.04383769230769
Eubacteriales,38.84252660115209,26.78765375,41.83666330291976,15.286729898989899,32.232435714285714,30.434102000000003,40.63507980237153,9.335727499999999,34.26116824742269,21.45302181818182,62.082085625,9.013984782608697,14.315298333333333,16.478283517241383,28.594317351598168,27.391054523809526,48.44522486486484,57.29384642857143,54.9645395652174,46.42368363636364,59.002722692307685,34.21303152046782,58.91394813953489,48.662308828828834,38.297115513698614,32.688748,21.529583414634143,51.40361399999999,55.00576975088964,27.255911777777772,24.33038010869565,41.92960729525866,23.701593799999998,41.688938340080966,61.13010631578948,26.951119635416664,29.169679210526322,60.72028363636364,17.23461458333332,52.73094333333334,51.55902633771933,7.2170718965517215,25.44536857142857,48.26713250000001,27.794356750000002,14.81685324175824,42.384228103448265,3.3170335714285715,46.486742769230766,32.503446949152526,27.323373008130094,41.54915277777777,17.216555517241382,12.432293777777772,45.23525864864865,38.85163887777773,53.10730934426229,18.675550512820518
Bifidobacteriales,6.493217207726211,7.1714512500000005,3.836690428832116,26.593311010101,0.6176622857142857,5.055196,3.3555024901185773,5.228725000000001,8.826575670103095,2.9467521590909085,12.695882500000002,16.054288695652176,2.4672560000000003,0.24352696551724146,0.41560127853881285,2.6765109523809514,6.194378108108108,11.370435357142858,3.131084637681158,1.3002063636363637,16.84606653846154,2.404519064327486,3.711767906976745,3.6533164864864873,1.160042363013699,0.8646880000000001,1.1414499999999999,11.107942,16.142812758007125,16.841460444444444,2.2577919565217393,1.8914848922413796,0.6439248,0.7048252226720644,5.259651052631579,1.3475442708333336,0.5962667543859649,9.030435454545453,0.7757943055555554,4.439686666666667,13.637944956140352,34.26418528735632,1.719084285714286,8.700122857142857,5.025594249999999,1.758442802197801,1.4030524137931033,30.79901642857143,4.586617230769232,4.130446101694916,3.6047433333333356,6.423452777777777,21.507101810344828,1.5713568888888882,3.0932818918918925,4.242701122222219,5.32113557377049,2.067761923076923
Coriobacteriales,2.2510575996837106,1.02468625,1.6941664324817516,1.9305369696969688,0.278386,1.9347540000000003,1.7169886166007913,1.3016625,2.2928642268041237,1.0328622727272727,3.5986993750000007,0.2515017391304348,0.7162480000000001,0.2349571724137931,0.21711210045662102,1.0320004761904764,1.530036081081081,8.302501071428571,1.6112111594202891,0.9059518181818184,4.097041538461538,0.9632770175438603,2.3874432558139542,3.8527991891891897,0.582905753424658,0.20023200000000002,0.7814619512195122,8.50369,7.2031602046263385,7.838144666666666,1.1525597826086957,1.3781199353448277,0.39768000000000014,0.2999374493927124,1.798925263157895,0.31994109375000007,0.1410992105263158,2.8452545454545457,0.3711981944444444,2.449193333333333,4.4739837938596425,0.6658979885057473,0.8944792857142857,3.048134642857143,1.30085025,0.9443164285714286,0.9361777586206895,0.00027857142857142854,2.0573030769230773,1.5859245762711873,1.195912723577235,1.997317777777778,2.9861900862068977,1.0417513333333337,1.2347016216216216,1.272653799999997,1.265206229508197,0.3486208974358973
Enterobacterales,1.8663832723370601,0.6692575,0.538730164233577,9.453933737373736,0.5264101428571428,4.4189,1.26700719367589,9.426377500000001,0.4052491752577321,6.362218295454547,0.165434375,26.62644782608696,3.8038306666666672,0.7437898620689656,2.0382987214611883,0.26930261904761904,1.0954089189189193,0.9192492857142857,0.3455791787439614,1.2663354545454546,0.3019584615384615,5.906776023391812,3.883774418604651,0.2749681081081082,0.9899180479452055,1.464216,6.673963414634144,1.2260220000000002,0.38175391459074764,0.9549895555555554,0.09060771739130435,1.3108545905172424,1.3477007999999995,0.43571680161943316,0.208608947368421,3.734910625,1.2902332456140355,0.12627727272727274,0.4980943055555554,0.6621994444444446,0.1580689254385964,13.401259195402297,5.346227857142857,0.9975014285714286,4.186382500000001,4.366867637362638,0.8504889655172413,15.943634285714285,0.741433076923077,3.5381174011299446,3.0352431300813025,3.827680833333333,11.62297534482759,3.4919666666666664,8.540812702702702,0.6202808999999997,0.9844383606557379,2.048941282051282
Lactobacillales,1.6555110561391602,1.1380362499999999,0.5088634762773718,4.020163232323233,0.265156857142857,0.324828,0.8567375494071142,2.0436549999999998,1.1340877319587634,0.8952546590909087,1.0075643749999998,10.021374347826086,0.7879006666666668,0.05938075862068966,0.1463102283105023,0.4421961904761907,3.1629558108108102,2.5716625,0.9356016425120767,0.6732145454545454,2.041531153846154,2.5291078362573116,1.7594981395348839,2.1905402702702714,0.31836037671232875,0.17662000000000005,0.01081658536585366,0.18700199999999997,2.472024928825626,0.6617368888888889,0.037159565217391305,0.9586486314655189,0.20676139999999996,0.567845910931174,0.79328,0.6772030208333332,0.23614289473684208,0.5616490909090909,0.08369833333333337,1.7250355555555559,1.2108971710526317,16.638179367816093,0.24877285714285716,2.6312046428571434,3.0421869999999993,5.913516703296703,0.5144272413793103,24.352348571428568,0.48224507692307694,0.7178483615819207,1.4655067886178863,2.308533611111111,4.328141637931034,0.04282911111111111,1.1546448648648646,1.0496644999999996,3.9446652459016387,0.33385653846153845
Verrucomicrobiales,1.4190005726872252,0.73521375,2.1498214416058397,0.28233919191919193,0.25610800000000006,0.568684,1.127674031620553,0.0,2.034550721649484,1.0014945454545454,3.3481975,0.16813739130434782,1.870765,0.5556814482758621,0.6853996803652969,3.237775,0.4249598648648648,8.083785714285714,1.7530871497584535,2.11186,3.1485284615384614,0.49296666666666644,2.4487804651162794,0.5588818918918919,1.0384978082191778,2.5464379999999998,0.26613439024390245,1.365312,2.163200489323845,0.6112688888888889,1.8137640217391298,1.7006683943965504,1.2328017999999998,0.5648098785425102,1.9065705263157895,0.27953052083333335,0.3407521052631578,1.6478381818181818,1.9406966666666665,0.7611144444444444,0.9840580263157898,0.028835862068965514,1.9350792857142856,0.3543603571428572,0.10314249999999998,2.722685604395605,0.8518860344827586,0.0,1.5604132307692307,3.5003351412429384,0.3890939024390244,0.16188555555555556,1.2179500862068964,0.08348733333333333,0.37321837837837835,1.1150863666666677,0.6828552459016393,0.06197141025641026
Firmicutes_NA_NA,0.8879071885236648,0.99704375,1.0707582390510961,0.219119595959596,1.030201857142857,0.610854,1.502001501976284,0.0,1.6603885567010304,0.7027901136363638,1.42682875,0.5459430434782608,2.1030773333333332,0.4182429655172414,0.43797242009132425,0.5993628571428572,0.22207783783783783,0.55092,1.7743600966183568,0.7782163636363637,0.36598384615384616,0.5857179532163743,2.2602479069767445,1.330091261261261,1.6912841095890414,0.44001100000000004,0.5644419512195122,1.6423879999999997,0.6743128647686831,1.5039940000000005,1.8426186956521742,1.1981122521551728,0.6540702,1.0331499190283406,1.3833357894736842,0.3028336458333334,0.3992770175438595,0.9000709090909091,0.48062416666666663,0.4672222222222223,0.5762481798245617,0.02405557471264368,1.3451235714285714,0.8176792857142858,0.30781775,0.37469384615384604,1.6274812068965514,0.0,1.1962813846153841,1.48232197740113,0.4418518292682924,0.5674269444444444,0.16496879310344822,0.6218784444444442,0.7173862162162162,0.8297712777777773,0.670334918032787,0.19735230769230766
Veillonellales,0.8606320862984304,8.24846875,0.5253027189781021,1.56757,0.5255807142857144,0.289456,1.0274010276679837,2.0993325,0.8352745360824744,4.762634545454547,1.22192125,3.6388530434782624,5.166317666666667,0.3459483448275862,1.1973480365296805,0.15797285714285708,0.7783836486486488,0.1904892857142857,1.413846521739131,0.23120454545454547,0.48582384615384616,1.1493490058479534,0.6213446511627907,0.323978018018018,0.6939383904109585,1.8159310000000002,2.0343429268292685,0.114294,0.4561807384341635,0.3063355555555555,0.2948292391304348,0.47234434267241393,0.25733140000000004,0.5823961538461536,0.46936052631578945,1.43020390625,0.6051552631578945,0.1531009090909091,0.4398790277777778,1.0956966666666665,0.6371154166666669,2.990441724137933,0.11420499999999999,0.33999535714285706,1.6516222500000002,1.8003578571428576,0.23233189655172418,0.2588878571428571,0.729704,0.44849881355932175,1.0034662195121953,1.7895158333333336,2.0901129310344824,0.20122288888888887,1.4836213513513514,0.937091555555555,0.4539719672131149,1.2933734615384613
Acidaminococcales,0.777524523890207,1.4294774999999997,0.8247671441605836,0.28445151515151523,0.399916,0.196096,1.3968272332015814,1.41746,1.4210395876288657,0.21376625000000002,0.40194187499999995,0.027512608695652172,0.4424843333333334,0.44396034482758606,0.5029352968036528,0.45006595238095237,0.11376540540540538,0.07742392857142856,1.72460961352657,0.0046500000000000005,0.36242192307692306,0.9474476023391808,0.37305744186046497,1.6987025225225232,1.4049718493150682,0.450678,0.6377382926829267,1.82744,0.4910014946619222,1.052099111111111,1.488080869565217,0.6934202693965523,0.8447576000000001,0.9871997975708501,1.6037973684210527,0.8405448437500002,0.7202005263157898,1.1558336363636366,0.45606361111111116,1.5218561111111113,0.5337797807017547,0.03727137931034482,0.9352807142857144,0.7815217857142859,1.4173,0.8780862087912088,1.125076724137931,6.5e-05,1.0068898461538462,0.4986429378531073,1.5693977642276429,0.3502544444444444,0.1888363793103448,0.8579975555555557,1.1118516216216214,0.7289182111111112,0.8642981967213116,0.5858920512820512
