tax_identifier,average,AsnicarF_2017,AsnicarF_2021,BackhedF_2015,Bengtsson-PalmeJ_2015,ChuDM_2017,CosteaPI_2017,DavidLA_2015,DeFilippisF_2019,DhakanDB_2019,FengQ_2015,FerrettiP_2018,GuptaA_2019,HMP_2012,HMP_2019_ibdmdb,HMP_2019_t2d,HallAB_2017,HanniganGD_2017,HansenLBS_2018,Heitz-BuschartA_2016,IjazUZ_2017,JieZ_2017,KeohaneDM_2020,LeChatelierE_2013,LiJ_2014,LiJ_2017,LiSS_2016,LifeLinesDeep_2016,LiuW_2016,LouisS_2016,MehtaRS_2018,NagySzakalD_2017,NielsenHB_2014,Obregon-TitoAJ_2015,QinJ_2012,QinN_2014,RampelliS_2015,RaymondF_2016,SankaranarayananK_2015,SchirmerM_2016,ShaoY_2019,ThomasAM_2018a,ThomasAM_2018b,ThomasAM_2019_c,VincentC_2016,VogtmannE_2016,WampachL_2018,WirbelJ_2018,XieH_2016,YachidaS_2019,YassourM_2016,YassourM_2018,YeZ_2018,YuJ_2015,ZeeviD_2015,ZellerG_2014,ZhuF_2020
Bacteroidia,41.38319173413224,45.268438749999994,44.9205645072993,37.69783656565656,62.32120128571426,51.738188,45.325075321888384,50.173942499999995,44.50126412371133,57.70903528735633,9.688511666666669,28.95014434782609,66.40906034482758,79.15584841379311,62.89698156565658,60.81064928571426,33.339435405405425,6.506048928571429,28.381394879227045,43.180969999999995,7.273436538461537,45.899955,33.0246876146789,51.930766130136966,57.803642,63.919569756097545,20.788553999999998,10.409635563041386,39.722495333333335,64.92448347826087,46.338244191810425,69.30512560000003,50.88048886462881,22.730598947368417,61.55428354838711,64.1580411607143,21.931706363636366,75.88476402777775,28.76963375,23.32069777027028,11.074044885057472,53.38352333333333,34.32179238095238,45.60525578947369,54.62814318181818,49.11011564102564,3.174816428571429,37.15466886792453,47.22406531746031,58.104834485294134,34.983979166666664,31.39002818965517,77.50860714285716,33.65141633333333,47.2788971111111,31.12941804878048,72.04383769230769
Clostridia,39.23204801516442,26.78765375,41.83666330291976,15.286729898989899,32.232435714285714,30.434102000000003,40.49600836909872,9.335727499999999,34.26116824742269,21.612610574712647,58.53593833333334,9.013984782608697,13.979003793103447,16.478283517241383,30.085844999999985,27.391054523809526,48.44522486486484,57.29384642857143,54.9645395652174,46.42368363636364,59.002722692307685,35.39332345588234,48.789216788990835,38.297115513698614,32.688748,21.529583414634143,51.40361399999999,54.888618450433086,27.255911777777772,24.33038010869565,41.92960729525866,23.701593799999998,41.372878122270734,61.13010631578948,27.035459784946227,29.238761250000007,60.72028363636364,17.23461458333332,54.181345625000006,51.53308840090095,7.2170718965517215,32.09110833333333,46.706273333333336,26.74419631578948,9.634577272727272,41.795161538461535,3.3170335714285715,47.160251886792445,32.49378293650796,27.49137301470589,41.54915277777777,17.216555517241382,11.875686904761904,46.203442,38.85163887777773,52.11999756097562,18.675550512820518
Actinomycetia,6.7189384199584,7.18379875,3.8440055109489033,26.84189777777778,0.6214692857142856,5.659302,3.3320578540772536,6.9585325,8.902219896907223,2.9775394252873557,11.329435000000002,17.97179173913043,2.55903275862069,0.2448215172413794,0.46114994949494953,2.6835116666666656,6.500061621621622,11.428502499999997,3.150101256038647,1.3070490909090908,16.959014615384618,2.523240808823529,3.71622779816514,1.1623357534246574,0.8646880000000001,1.1560151219512191,11.178896,16.205941462945148,17.109919999999995,2.2591496739130434,1.9031263362068964,0.645939,0.6676949781659384,5.285324736842107,1.3611836021505388,0.603814642857143,9.045615454545455,0.7806375,4.638596875,13.781155855855856,35.47094597701152,1.7324066666666669,9.03166380952381,6.7347084210526305,3.681387727272728,0.9370405128205127,37.045593571428576,5.162560754716981,4.770472142857143,3.1361035294117623,6.463068333333332,22.594115775862072,1.6248738095238087,2.8083159999999996,4.253556555555551,3.4374848780487812,2.0734239743589744
Coriobacteriia,2.7042158089763975,1.1829812499999999,1.9704070437956196,2.2549072727272716,0.34715500000000005,2.0146479999999998,2.17017060085837,1.31784,2.746564639175257,1.2663444827586205,6.799668333333333,0.33082652173913046,0.9233296551724138,0.2684624827586208,0.2519571717171717,1.5966107142857142,2.7413791891891877,10.39947857142857,2.0794676811594206,1.329989090909091,6.041876538461538,1.3686684558823523,4.160813944954128,0.7332652397260274,0.28372200000000003,0.8352292682926828,9.050498000000001,8.317765476419638,9.215710000000001,1.2905819565217391,1.9354923922413796,0.6144744000000002,0.36633703056768563,2.178722105263158,0.407014677419355,0.20093562500000006,3.028040909090909,0.5175706944444441,2.80537,5.07220310810811,0.8816169540229889,1.3330116666666667,3.902648571428572,1.535295789473684,1.4909095454545456,1.3049502564102564,0.5473928571428572,2.6380777358490564,1.9710816666666662,1.3878756617647057,2.153668611111111,3.4513843965517244,1.1661052380952381,1.5756256666666668,1.4741438222222236,1.6447719512195127,0.413484487179487
Gammaproteobacteria,1.8621792540051345,0.6826687499999999,0.5637003467153289,9.546485959595957,0.6888898571428571,4.601609999999999,1.2505530042918467,9.487255000000001,0.44392639175257737,6.528472643678161,0.11717833333333333,26.911590434782614,4.0127155172413795,0.7698233103448276,1.9134359595959596,0.2869309523809524,1.1963159459459458,0.9223582142857143,0.3856121739130436,1.3004627272727272,0.3486669230769231,6.461278308823532,0.30984642201834856,1.0526721575342473,1.547612,6.690383902439025,1.2260220000000002,0.4710570067372474,1.0078273333333332,0.09402347826086958,1.357688512931035,1.3680379999999999,0.5495179039301311,0.2150668421052631,4.016350967741934,1.41100125,0.12836454545454545,0.5247227777777776,0.598374375,0.14099067567567564,14.146671321839081,4.586905000000001,0.3004904761904762,7.897344736842106,5.861443636363637,0.8840461538461537,16.31320285714286,0.7291230188679249,4.066478333333333,2.42276919117647,4.0478652777777775,11.719342413793107,3.7263404761904773,8.913374000000001,0.6811005666666665,0.6392897560975611,2.1923602564102564
Negativicutes,1.782022566956093,9.77183125,1.458608722627738,1.9058675757575747,0.9534215714285718,0.539544,2.5420524892703864,3.6685199999999996,2.5511125773195875,6.083516896551723,0.8456233333333333,3.6663656521739143,6.312228275862069,0.8674442758620688,1.4633233838383835,0.6080388095238094,0.8921490540540539,0.2679132142857143,3.3606757004830934,0.23635818181818183,0.8514346153846154,2.940219338235294,2.01868366972477,2.2373614726027404,2.5084180000000003,2.788113658536585,1.9417340000000003,1.0103447353224257,1.3990035555555553,1.8668972826086954,1.1960064331896558,1.105797,1.6809491703056763,2.2994342105263157,2.876214462365592,1.726070982142858,1.315409090909091,0.896941527777778,2.838568125,1.2898597072072078,3.0277131034482765,1.8515816666666665,1.24636,3.860642631578948,3.4384854545454546,1.1498115384615382,0.25895285714285715,1.9751343396226417,0.9429157142857137,3.20015,2.7954061111111104,2.2915511206896553,1.4766890476190473,2.8009150000000007,2.0477366666666663,1.534003658536585,2.318656153846154
Bacilli,1.781708691451633,1.13862625,0.5095737499999995,4.102861212121212,0.2661074285714285,0.34052199999999994,0.9107713733905578,2.284375,1.136190309278351,0.8893157471264366,1.2044183333333334,11.81098913043478,0.8152955172413793,0.06012648275862071,0.14898141414141416,0.4462154761904764,3.20336054054054,2.5716625,0.9435061352657005,0.6742436363636364,2.0454880769230765,2.4418905882352946,1.875177155963304,0.32012181506849335,0.17695900000000003,0.011037560975609758,0.188904,2.5298597401347456,0.7019657777777777,0.03825782608695652,0.9598762500000014,0.20700519999999997,0.5330472489082969,0.798992105263158,0.6907477419354836,0.2544680357142857,0.5616490909090909,0.08395069444444447,1.8791512500000003,1.2200343693693694,23.221965862068963,0.42419500000000004,2.3048176190476193,3.946003684210526,0.8523463636363636,0.4544351282051282,32.45129142857143,0.5340528301886792,0.6747883333333334,1.054487132352941,2.356645277777778,8.47958672413793,0.04454928571428572,1.0791416666666662,1.0547965999999995,4.223837560975609,0.33550384615384626
Verrucomicrobiae,1.3934118821083508,0.73521375,2.1498214416058397,0.28233919191919193,0.25610800000000006,0.568684,1.1294554506437768,0.0,2.034550721649484,1.012620804597701,5.705641666666666,0.16813739130434782,1.7737403448275864,0.5556814482758621,0.7579387373737373,3.237775,0.4249598648648648,8.083785714285714,1.7530871497584535,2.11186,3.1485284615384614,0.5189317647058822,0.5659554128440366,1.0384978082191778,2.5464379999999998,0.26613439024390245,1.365312,2.1621246775745915,0.6112688888888889,1.8137640217391298,1.7006683943965504,1.2328017999999998,0.5896510480349347,1.9065705263157895,0.28854763440860215,0.3163930357142856,1.6478381818181818,1.9406966666666665,0.34820937500000004,0.9947357882882888,0.028835862068965514,1.1744466666666666,0.39233714285714294,0.18183315789473686,2.477746818181818,0.8744358974358973,0.0,1.6547373584905658,3.0735936507936503,0.27126875,0.16188555555555556,1.2179500862068964,0.08945071428571427,0.4016006666666667,1.1150863666666677,0.7843229268292683,0.06197141025641026
Firmicutes_NA,0.8935061636296928,0.99704375,1.0707582390510961,0.219119595959596,1.030201857142857,0.610854,1.3327262660944206,0.0,1.6603885567010304,0.706897471264368,1.9427916666666667,0.5459430434782608,1.9231041379310343,0.4182429655172414,0.4793641414141415,0.5993628571428572,0.22207783783783783,0.55092,1.7743600966183568,0.7782163636363637,0.36598384615384616,0.6129682352941179,1.3416920183486236,1.6912841095890414,0.44001100000000004,0.5644419512195122,1.6423879999999997,0.6823222425409043,1.5039940000000005,1.8426186956521742,1.1981122521551728,0.6540702,1.0196024017467256,1.3833357894736842,0.30602790322580653,0.3996638392857142,0.9000709090909091,0.48062416666666663,0.3938225,0.5753295045045049,0.02405557471264368,0.9316599999999999,0.7141871428571429,0.3053342105263159,0.4115277272727273,1.540462051282052,0.0,1.1572039622641512,1.5333120634920634,0.4795563235294118,0.5674269444444444,0.16496879310344822,0.6645678571428568,0.7151926666666666,0.8297712777777773,0.6975236585365856,0.19735230769230766
Methanobacteria,0.6796157576128167,3.2228862499999997,0.41714658759124085,0.010913939393939394,0.03703742857142857,0.12313800000000001,0.25702862660944215,0.0,0.4250956701030928,0.13956528735632184,2.923436666666666,0.01394521739130435,0.4504237931034483,0.0305384827586207,0.25688979797979794,0.001849761904761905,0.0,0.6399853571428571,1.539330434782608,0.020987272727272726,2.0657846153846156,0.03339838235294118,0.9227700917431193,0.16171657534246572,0.126668,0.0,0.075012,1.8721785370548607,0.0033095555555555556,0.0,0.36730768318965507,0.096506,0.7724181659388647,0.4187215789473684,0.07511032258064515,0.026995625,0.07905636363636363,0.06640402777777779,1.1979387499999998,0.9488950675675676,0.012166034482758619,0.0,0.12432857142857143,0.0979963157894737,0.04606863636363636,0.25393102564102565,0.0,0.20106603773584902,1.992094206349206,0.10251286764705883,1.5925702777777777,0.15123706896551725,9.285714285714286e-06,0.13096066666666667,1.0320425000000002,2.0326604878048777,0.036221794871794874
