tax_identifier,average,AsnicarF_2017,AsnicarF_2021,BackhedF_2015,Bengtsson-PalmeJ_2015,ChuDM_2017,CosteaPI_2017,DavidLA_2015,DeFilippisF_2019,DhakanDB_2019,FengQ_2015,FerrettiP_2018,GuptaA_2019,HMP_2012,HMP_2019_ibdmdb,HMP_2019_t2d,HallAB_2017,HanniganGD_2017,HansenLBS_2018,Heitz-BuschartA_2016,IjazUZ_2017,JieZ_2017,KarlssonFH_2013,KeohaneDM_2020,LeChatelierE_2013,LiJ_2014,LiJ_2017,LiSS_2016,LifeLinesDeep_2016,LiuW_2016,LouisS_2016,MehtaRS_2018,NagySzakalD_2017,NielsenHB_2014,Obregon-TitoAJ_2015,QinJ_2012,QinN_2014,RampelliS_2015,RaymondF_2016,SankaranarayananK_2015,SchirmerM_2016,ShaoY_2019,ThomasAM_2018a,ThomasAM_2018b,ThomasAM_2019_c,VincentC_2016,VogtmannE_2016,WampachL_2018,WirbelJ_2018,XieH_2016,YachidaS_2019,YassourM_2016,YassourM_2018,YeZ_2018,YuJ_2015,ZeeviD_2015,ZellerG_2014,ZhuF_2020
Firmicutes,44.2633541545238,39.052325,45.283456697080275,22.675183131313133,34.638724999999994,32.739974000000004,46.19617288537553,29.53632,39.91231515463917,29.731816590909094,67.00548500000001,25.077418695652177,23.692040333333335,17.950380344827593,31.136090365296813,29.27384857142857,54.124996756756765,61.82574928571428,61.68655043478264,48.76421818181819,63.88037884615387,41.151319239766096,64.90824953488372,57.12041279279277,42.959854246575354,36.339607,24.91945317073171,55.344404,60.231058300711766,31.154462666666667,28.1245345652174,45.573059741379346,25.828756999999985,45.67515133603241,66.9035547368421,30.988622708333313,31.72811421052631,63.82521818181818,18.783413333333332,59.60283944444445,55.45820434210529,34.91533672413793,28.252377142857142,53.5722175,35.587533500000006,34.59548461538463,46.851561551724124,36.03538571428572,50.833969230769235,36.1445156497175,32.87585991869918,49.64632888888888,28.72234068965519,14.542958444444448,51.30865837837838,43.5190887444444,60.14487573770493,21.633338974358978
Bacteroidetes,41.309818056025996,45.268438749999994,44.9205645072993,37.69783656565656,62.32120128571426,51.738188,44.725609604743056,50.173942499999995,44.50126412371133,57.99317318181818,8.859559375,28.95057260869565,65.66545566666666,79.15585075862069,64.01229561643837,60.81064928571426,33.339435405405425,6.506048928571429,28.381394879227045,43.180969999999995,7.273436538461537,47.347383508771934,19.63823418604651,32.92873126126127,51.930766130136966,57.803642,63.919569756097545,20.788553999999998,10.39677837188612,39.72669533333334,64.92448347826087,46.3382958189656,69.30556360000003,50.48957765182183,22.730598947368417,61.82963348958334,64.26970833333336,21.931706363636366,75.88476402777775,29.93387944444444,23.35498892543861,11.074044885057472,58.96379642857143,32.01551535714286,51.07623275,43.04357510989013,47.212317758620685,3.174816428571429,38.513128461538464,47.99633435028248,56.84286699186994,34.983979166666664,31.390065258620687,77.17924422222224,33.7738791891892,47.27891925555554,28.84692836065574,72.0439364102564
Actinobacteria,9.300194643623668,8.36678,5.814412554744526,29.09680505050505,0.9686242857142856,7.6739500000000005,5.681280395256915,8.276372499999999,11.648784536082477,4.217548181818183,17.89021,18.30261826086956,3.367748666666666,0.5132840000000002,0.6707557990867584,4.280122380952381,9.241440810810811,21.82798107142857,5.2295689371980645,2.637038181818181,23.000891153846155,3.686037426900583,6.773287209302323,7.836134774774774,1.896153150684932,1.14841,1.9912443902439028,20.229394,24.572226939501828,26.32563,3.549731630434782,3.838618728448279,1.2604133999999996,1.087537732793522,7.464046842105262,1.7557942187500009,0.7965195614035087,12.073656363636365,1.2982081944444444,7.425318333333333,18.70739583333334,36.352562931034484,2.877442142857142,12.36303857142857,6.681505249999999,4.647024999999999,2.8052724137931033,37.59298642857143,7.184130923076927,6.0790837288135595,5.057259796747968,8.616736944444444,26.0455001724138,2.682979111111111,4.6059259459459465,5.727700377777772,6.993289344262298,2.486908461538461
Proteobacteria,2.5986109906246493,3.3130637499999995,1.1805392883211674,9.698121212121213,1.2969158571428572,6.190698,1.8304248616600791,11.44252,1.0382051546391753,6.7267005681818155,0.41498375,27.38605260869565,4.2757179999999995,1.717878689655172,2.746479269406394,2.2501245238095238,2.219043243243244,1.0454728571428573,1.2465395652173912,3.0668190909090907,0.39621230769230764,6.36273614035088,4.22454534883721,0.5593945045045045,1.6299469520547956,1.9571269999999998,8.12899512195122,1.863584,0.5354235676156573,1.929308666666667,1.5083947826086954,1.9384940840517246,2.1584011999999997,0.932975951417004,0.47032421052631573,4.588454479166665,2.260725614035087,0.38137909090909083,1.8971479166666663,0.9258972222222224,0.3725994517543859,14.193740862068967,7.284237857142857,1.2427610714285715,4.98832075,12.356610054945055,1.728878793103448,16.32934714285714,1.4575519999999997,4.141884971751412,3.7180184552845517,4.577706666666666,11.867886465517245,5.31731911111111,9.573618648648647,1.0748993111111123,1.3625257377049182,3.524881794871795
Verrucomicrobia,1.4190005726872252,0.73521375,2.1498214416058397,0.28233919191919193,0.25610800000000006,0.568684,1.127674031620553,0.0,2.034550721649484,1.0014945454545454,3.3481975,0.16813739130434782,1.870765,0.5556814482758621,0.6853996803652969,3.237775,0.4249598648648648,8.083785714285714,1.7530871497584535,2.11186,3.1485284615384614,0.49296666666666644,2.4487804651162794,0.5588818918918919,1.0384978082191778,2.5464379999999998,0.26613439024390245,1.365312,2.163200489323845,0.6112688888888889,1.8137640217391298,1.7006683943965504,1.2328017999999998,0.5648098785425102,1.9065705263157895,0.27953052083333335,0.3407521052631578,1.6478381818181818,1.9406966666666665,0.7611144444444444,0.9840580263157898,0.028835862068965514,1.9350792857142856,0.3543603571428572,0.10314249999999998,2.722685604395605,0.8518860344827586,0.0,1.5604132307692307,3.5003351412429384,0.3890939024390244,0.16188555555555556,1.2179500862068964,0.08348733333333333,0.37321837837837835,1.1150863666666677,0.6828552459016393,0.06197141025641026
Euryarchaeota,0.674827356828194,3.2228862499999997,0.41714658759124085,0.010913939393939394,0.03703742857142857,0.12313800000000001,0.25300735177865613,0.0,0.4250956701030928,0.1379793181818182,2.334035,0.01394521739130435,0.6773606666666667,0.0305384827586207,0.23225652968036528,0.001849761904761905,0.0,0.6399853571428571,1.539330434782608,0.020987272727272726,2.0657846153846156,0.039587251461988306,1.8753227906976744,0.9108358558558559,0.16171657534246572,0.126668,0.0,0.075012,1.8319420907473307,0.0033095555555555556,0.0,0.36730768318965507,0.096506,0.7539823886639675,0.4187215789473684,0.07299364583333333,0.026522017543859647,0.07905636363636363,0.06640402777777779,1.2653433333333333,0.9734967105263157,0.012166034482758619,0.0,0.19431392857142854,0.07801125,0.3049898901098901,0.28352689655172414,0.0,0.1681644615384615,1.7649049717514134,0.06886260162601623,1.5925702777777777,0.15123706896551725,8.666666666666666e-06,0.13459432432432433,1.0320425000000002,1.72860262295082,0.036221794871794874
Fusobacteria,0.08512879927708124,0.0,0.025568430656934305,0.0007995959595959595,0.006295857142857141,0.601902,0.03143086956521739,0.5367925,0.038480412371134025,0.01187625,0.0,0.03019826086956522,0.025662333333333332,0.006119379310344827,0.2850098630136986,0.06105833333333333,0.006482837837837837,0.0005607142857142857,0.0008713526570048309,0.06891545454545454,0.00040423076923076925,0.5718987134502926,0.0,0.020635225225225224,0.06106041095890411,0.044351999999999996,0.1310368292682927,0.0,0.002550987544483986,7.266666666666667e-05,0.0006385869565217392,0.025582737068965525,0.0001706,0.2156121862348178,0.0,0.2629666666666666,0.450089649122807,0.0,0.003228194444444445,0.0,0.001941206140350877,2.5287356321839083e-06,0.04812428571428572,7.25e-05,0.9950257500000002,0.3849331868131869,0.02266017241379311,0.0,0.06848938461538463,0.003884463276836159,0.6650855284552847,0.23286166666666666,0.002867844827586207,0.1163691111111111,0.16112675675675675,0.01928563333333334,0.019545901639344263,0.16399974358974354
Spirochaetes,0.030623728679543646,0.0,0.035201687956204375,0.0,0.1302782857142857,0.0,0.0,0.0,0.009649278350515465,0.008702045454545455,0.039835,0.0,0.037829666666666664,0.009066758620689655,0.0,0.0,0.0,0.0,0.025023574879227052,0.0,0.0,0.13877064327485378,0.0023972093023255816,0.012872522522522523,0.07611065068493152,0.0,0.0,0.0,0.003582918149466192,1.9555555555555557e-05,0.0,0.00042297413793103444,0.0,0.12332323886639675,0.0,0.12147276041666666,0.0,0.0,0.01611125,0.0,0.011138355263157896,0.0,0.0,0.0,0.399069,0.022166428571428573,0.028136206896551726,0.0,0.0009459999999999999,0.03325186440677966,0.20835752032520322,0.021338611111111114,0.0,0.0,0.0,0.021589133333333333,0.038461147540983606,0.0017555128205128205
Lentisphaerae,0.015903398847848176,0.00073875,0.03290650547445256,0.0009325252525252525,0.07826314285714284,0.045072,0.0325394861660079,0.0,0.09514268041237116,0.049581022727272724,8.0625e-05,0.00015956521739130436,0.000366,0.007511931034482758,0.0031809589041095895,0.002529047619047619,0.0,0.0,0.0036132850241545893,0.02077,0.0,0.0014018713450292396,0.0009381395348837209,0.002631981981981982,0.019180958904109587,0.000765,0.014956585365853658,0.001162,0.0006143950177935943,0.1886226666666667,0.01228217391304348,0.021360441810344827,0.020783999999999997,0.010141781376518217,0.0,0.001814375,0.004462631578947368,0.0,0.004830138888888888,0.0,0.001039298245614035,0.0,0.028010714285714285,0.00057,0.0004955000000000001,0.00538010989010989,0.014220862068965518,0.0,0.017346153846153848,0.006864067796610172,0.0030258130081300813,0.0,0.00011939655172413793,0.026741555555555557,0.00023594594594594594,0.026047322222222224,0.00984885245901639,0.018904230769230767
Eukaryota_NA,0.009906326668925786,0.00705625,0.010585611313868613,0.01127111111111111,0.0038991428571428567,0.0,0.010727312252964426,0.0,0.0013007216494845362,0.013633295454545453,0.0,0.0,0.08866900000000001,0.001202551724137931,0.0,0.0,0.0,0.0,0.03377903381642512,0.0,0.0,0.0012318713450292398,0.00682813953488372,0.003335585585585585,0.017303150684931504,0.00043099999999999996,3.1219512195121955e-05,0.034516000000000005,0.004082989323843415,0.005155111111111111,0.0,0.0067800538793103445,0.000635,0.005398866396761133,0.0,0.0020393229166666663,0.0009859649122807017,0.0,0.007531111111111112,0.0,0.00788484649122807,0.0,0.030863571428571428,0.0,0.0,0.0010357692307692307,0.0037032758620689655,0.0,0.03214784615384615,0.009506610169491525,0.0020513414634146343,0.0,0.0,0.0,0.0,0.036054933333333344,0.0,0.0
