time_min,step,intensity_mV
0.016667,1.0,-0.032375
0.033333,1.0,-0.03325
0.05,1.0,-0.033875
0.066667,1.0,-0.03375
0.083333,1.0,-0.034
0.1,1.0,-0.0345
0.116667,1.0,-0.03475
0.133333,1.0,-0.034125
0.15,1.0,-0.0345
0.166667,1.0,-0.03425
0.183333,1.0,-0.03425
0.2,1.0,-0.03375
0.216667,1.0,-0.033875
0.233333,1.0,-0.033375
0.25,1.0,-0.032875
0.266667,1.0,-0.033375
0.283333,1.0,-0.033875
0.3,1.0,-0.036375
0.316667,1.0,-0.039375
0.333333,1.0,-0.041875
0.35,1.0,-0.041375
0.366667,1.0,-0.03825
0.383333,1.0,-0.033625
0.4,1.0,-0.029375
0.416667,1.0,-0.025
0.433333,1.0,-0.022
0.45,1.0,-0.01925
0.466667,1.0,-0.016875
0.483333,1.0,-0.016125
0.5,1.0,-0.016625
0.516667,1.0,-0.018875
0.533333,1.0,-0.020875
0.55,1.0,-0.022625
0.566667,1.0,-0.024
0.583333,1.0,-0.02475
0.6,1.0,-0.025375
0.616667,1.0,-0.02575
0.633333,1.0,-0.02625
0.65,1.0,-0.026875
0.666667,1.0,-0.027
0.683333,1.0,-0.026375
0.7,1.0,-0.026
0.716667,1.0,-0.026
0.733333,1.0,-0.025625
0.75,1.0,-0.025375
0.766667,1.0,-0.02475
0.783333,1.0,-0.0245
0.8,1.0,-0.024125
0.816667,1.0,-0.024625
0.833333,1.0,-0.0245
0.85,1.0,-0.024125
0.866667,1.0,-0.024
0.883333,1.0,-0.023375
0.9,1.0,-0.023625
0.916667,1.0,-0.0235
0.933333,1.0,-0.023125
0.95,1.0,-0.02325
0.966667,1.0,-0.024
0.983333,1.0,-0.02425
1.0,1.0,-0.024875
1.016667,1.0,-0.025375
1.033333,1.0,-0.025625
1.05,1.0,-0.026
1.066667,1.0,-0.026375
1.083333,1.0,-0.0275
1.1,1.0,-0.02875
1.116667,1.0,-0.029875
1.133333,1.0,-0.03125
1.15,1.0,-0.03275
1.166667,1.0,-0.033875
1.183333,1.0,-0.0355
1.2,1.0,-0.037125
1.216667,1.0,-0.03875
1.233333,1.0,-0.040625
1.25,1.0,-0.041875
1.266667,1.0,-0.042875
1.283333,1.0,-0.044375
1.3,1.0,-0.045625
1.316667,1.0,-0.047125
1.333333,1.0,-0.048875
1.35,1.0,-0.050625
1.366667,1.0,-0.052375
1.383333,1.0,-0.053625
1.4,1.0,-0.054375
1.416667,1.0,-0.05575
1.433333,1.0,-0.057625
1.45,1.0,-0.059375
1.466667,1.0,-0.06075
1.483333,1.0,-0.061375
1.5,1.0,-0.061875
1.516667,1.0,-0.06375
1.533333,1.0,-0.064375
1.55,1.0,-0.066125
1.566667,1.0,-0.067875
1.583333,1.0,-0.06875
1.6,1.0,-0.0695
1.616667,1.0,-0.070625
1.633333,1.0,-0.072
1.65,1.0,-0.07275
1.666667,1.0,-0.073375
1.683333,1.0,-0.074375
1.7,1.0,-0.075375
1.716667,1.0,-0.075875
1.733333,1.0,-0.077375
1.75,1.0,-0.078125
1.766667,1.0,-0.078375
1.783333,1.0,-0.078625
1.8,1.0,-0.079375
1.816667,1.0,-0.0795
1.833333,1.0,-0.079375
1.85,1.0,-0.07925
1.866667,1.0,-0.079
1.883333,1.0,-0.0785
1.9,1.0,-0.07825
1.916667,1.0,-0.07875
1.933333,1.0,-0.078375
1.95,1.0,-0.07875
1.966667,1.0,-0.078375
1.983333,1.0,-0.077875
2.0,1.0,-0.07725
2.016667,1.0,-0.07675
2.033333,1.0,-0.0765
2.05,1.0,-0.075625
