time_min,step,intensity_mV
0.016667,1.0,-0.022375
0.033333,1.0,-0.022875
0.05,1.0,-0.023375
0.066667,1.0,-0.023375
0.083333,1.0,-0.023375
0.1,1.0,-0.02375
0.116667,1.0,-0.0245
0.133333,1.0,-0.024375
0.15,1.0,-0.024125
0.166667,1.0,-0.024625
0.183333,1.0,-0.024625
0.2,1.0,-0.0245
0.216667,1.0,-0.024375
0.233333,1.0,-0.0245
0.25,1.0,-0.024
0.266667,1.0,-0.024375
0.283333,1.0,-0.02475
0.3,1.0,-0.0265
0.316667,1.0,-0.028375
0.333333,1.0,-0.029
0.35,1.0,-0.028625
0.366667,1.0,-0.026
0.383333,1.0,-0.02225
0.4,1.0,-0.019
0.416667,1.0,-0.01625
0.433333,1.0,-0.015
0.45,1.0,-0.013875
0.466667,1.0,-0.014625
0.483333,1.0,-0.016375
0.5,1.0,-0.017125
0.516667,1.0,-0.018125
0.533333,1.0,-0.0185
0.55,1.0,-0.018125
0.566667,1.0,-0.01825
0.583333,1.0,-0.01825
0.6,1.0,-0.018375
0.616667,1.0,-0.0185
0.633333,1.0,-0.01825
0.65,1.0,-0.018
0.666667,1.0,-0.0185
0.683333,1.0,-0.019
0.7,1.0,-0.01925
0.716667,1.0,-0.01925
0.733333,1.0,-0.018875
0.75,1.0,-0.019
0.766667,1.0,-0.01925
0.783333,1.0,-0.019375
0.8,1.0,-0.019875
0.816667,1.0,-0.020375
0.833333,1.0,-0.02075
0.85,1.0,-0.02025
0.866667,1.0,-0.02025
0.883333,1.0,-0.020625
0.9,1.0,-0.021
0.916667,1.0,-0.021875
0.933333,1.0,-0.0225
0.95,1.0,-0.02275
0.966667,1.0,-0.023
0.983333,1.0,-0.023625
1.0,1.0,-0.02425
1.016667,1.0,-0.0245
1.033333,1.0,-0.024625
1.05,1.0,-0.02475
1.066667,1.0,-0.024875
1.083333,1.0,-0.02525
1.1,1.0,-0.024875
1.116667,1.0,-0.025125
1.133333,1.0,-0.02575
1.15,1.0,-0.02625
1.166667,1.0,-0.026375
1.183333,1.0,-0.027
1.2,1.0,-0.027625
1.216667,1.0,-0.027875
1.233333,1.0,-0.028875
1.25,1.0,-0.029125
1.266667,1.0,-0.029125
1.283333,1.0,-0.029625
1.3,1.0,-0.029875
1.316667,1.0,-0.030375
1.333333,1.0,-0.030625
1.35,1.0,-0.0305
1.366667,1.0,-0.0305
1.383333,1.0,-0.030625
1.4,1.0,-0.0305
1.416667,1.0,-0.030875
1.433333,1.0,-0.031
1.45,1.0,-0.031125
1.466667,1.0,-0.031375
1.483333,1.0,-0.031625
1.5,1.0,-0.031375
1.516667,1.0,-0.030625
1.533333,1.0,-0.030875
1.55,1.0,-0.030125
1.566667,1.0,-0.029875
1.583333,1.0,-0.02975
1.6,1.0,-0.029625
1.616667,1.0,-0.02925
1.633333,1.0,-0.029625
1.65,1.0,-0.029375
1.666667,1.0,-0.029
1.683333,1.0,-0.028
1.7,1.0,-0.028
1.716667,1.0,-0.028
1.733333,1.0,-0.027875
1.75,1.0,-0.02725
1.766667,1.0,-0.026625
1.783333,1.0,-0.026125
1.8,1.0,-0.025875
1.816667,1.0,-0.0255
1.833333,1.0,-0.024875
1.85,1.0,-0.023375
1.866667,1.0,-0.0225
1.883333,1.0,-0.022125
1.9,1.0,-0.021375
1.916667,1.0,-0.020375
1.933333,1.0,-0.0195
1.95,1.0,-0.01875
1.966667,1.0,-0.017625
1.983333,1.0,-0.016875
2.0,1.0,-0.01625
2.016667,1.0,-0.015125
2.033333,1.0,-0.01375
2.05,1.0,-0.01325
2.066667,1.0,-0.012
2.083333,1.0,-0.011125
2.1,1.0,-0.010375
2.116667,1.0,-0.00975
2.133333,1.0,-0.008625
2.15,1.0,-0.007625
2.166667,1.0,-0.007625
2.183333,1.0,-0.00675
2.2,1.0,-0.006
2.216667,1.0,-0.005125
2.233333,1.0,-0.004
2.25,1.0,-0.00325
2.266667,1.0,-0.00275
2.283333,1.0,-0.002125
2.3,1.0,-0.001
2.316667,1.0,-0.00025
2.333333,1.0,0.000375
2.35,1.0,0.0
2.366667,1.0,0.00075
2.383333,1.0,0.001
2.4,1.0,0.001875
2.416667,1.0,0.00225
2.433333,1.0,0.002375
2.45,1.0,0.003625
2.466667,1.0,0.00425
2.483333,1.0,0.0045
2.5,1.0,0.0045
2.516667,1.0,0.004375
2.533333,1.0,0.004
2.55,1.0,0.004
2.566667,1.0,0.00425
2.583333,1.0,0.00475
2.6,1.0,0.004625
2.616667,1.0,0.004625
2.633333,1.0,0.00475
2.65,1.0,0.003875
2.666667,1.0,0.003625
2.683333,1.0,0.002875
2.7,1.0,0.002375
2.716667,1.0,0.00275
2.733333,1.0,0.00175
2.75,1.0,0.001
2.766667,1.0,0.0
2.783333,1.0,-0.0005
2.8,1.0,-0.0015
2.816667,1.0,-0.0025
2.833333,1.0,-0.003375
2.85,1.0,-0.004125
2.866667,1.0,-0.005125
2.883333,1.0,-0.006375
2.9,1.0,-0.00725
2.916667,1.0,-0.008875
2.933333,1.0,-0.010375
2.95,1.0,-0.010625
2.966667,1.0,-0.012125
2.983333,1.0,-0.01325
3.0,1.0,-0.014125
3.016667,1.0,-0.016
3.033333,1.0,-0.01725
3.05,1.0,-0.0185
3.066667,1.0,-0.02
3.083333,1.0,-0.0205
3.1,1.0,-0.022125
3.116667,1.0,-0.023
3.133333,1.0,-0.024125
3.15,1.0,-0.025625
3.166667,1.0,-0.027125
3.183333,1.0,-0.028
3.2,1.0,-0.028875
3.216667,1.0,-0.029
3.233333,1.0,-0.0295
3.25,1.0,-0.029875
3.266667,1.0,-0.030125
3.283333,1.0,-0.03125
3.3,1.0,-0.032
3.316667,1.0,-0.031625
3.333333,1.0,-0.031625
3.35,1.0,-0.032
3.366667,1.0,-0.03275
3.383333,1.0,-0.0325
3.4,1.0,-0.032125
3.416667,1.0,-0.032125
3.433333,1.0,-0.03175
3.45,1.0,-0.0315
3.466667,1.0,-0.031375
3.483333,1.0,-0.03125
3.5,1.0,-0.031
3.516667,1.0,-0.03075
3.533333,1.0,-0.029625
3.55,1.0,-0.029
3.566667,1.0,-0.027875
3.583333,1.0,-0.027125
3.6,1.0,-0.026875
