time_min,step,intensity_mV
0.016667,1.0,-0.00675
0.033333,1.0,-0.005875
0.05,1.0,-0.00575
0.066667,1.0,-0.005875
0.083333,1.0,-0.005625
0.1,1.0,-0.006
0.116667,1.0,-0.005125
0.133333,1.0,-0.004375
0.15,1.0,-0.003625
0.166667,1.0,-0.003
0.183333,1.0,-0.00225
0.2,1.0,-0.002
0.216667,1.0,-0.001375
0.233333,1.0,-0.001125
0.25,1.0,-0.000875
0.266667,1.0,-0.000875
0.283333,1.0,-0.001125
0.3,1.0,-0.002875
0.316667,1.0,-0.00475
0.333333,1.0,-0.00475
0.35,1.0,-0.003875
0.366667,1.0,-0.0005
0.383333,1.0,0.002625
0.4,1.0,0.0055
0.416667,1.0,0.008375
0.433333,1.0,0.009375
0.45,1.0,0.009
0.466667,1.0,0.00775
0.483333,1.0,0.006375
0.5,1.0,0.005875
0.516667,1.0,0.004875
0.533333,1.0,0.003625
0.55,1.0,0.00225
0.566667,1.0,0.00175
0.583333,1.0,0.001
0.6,1.0,0.000875
0.616667,1.0,0.00025
0.633333,1.0,0.0
0.65,1.0,-0.00025
0.666667,1.0,-0.00075
0.683333,1.0,-0.000875
0.7,1.0,-0.000625
0.716667,1.0,-0.0015
0.733333,1.0,-0.002375
0.75,1.0,-0.00325
0.766667,1.0,-0.00325
0.783333,1.0,-0.00375
0.8,1.0,-0.0035
0.816667,1.0,-0.00375
0.833333,1.0,-0.003875
0.85,1.0,-0.00375
0.866667,1.0,-0.003875
0.883333,1.0,-0.0035
0.9,1.0,-0.003125
0.916667,1.0,-0.003875
0.933333,1.0,-0.004
0.95,1.0,-0.004375
0.966667,1.0,-0.004125
0.983333,1.0,-0.004
1.0,1.0,-0.003875
1.016667,1.0,-0.00375
1.033333,1.0,-0.003625
1.05,1.0,-0.003375
1.066667,1.0,-0.003375
1.083333,1.0,-0.002875
1.1,1.0,-0.003
1.116667,1.0,-0.0025
1.133333,1.0,-0.00275
1.15,1.0,-0.00225
1.166667,1.0,-0.002875
1.183333,1.0,-0.003
1.2,1.0,-0.003125
1.216667,1.0,-0.00325
1.233333,1.0,-0.003
1.25,1.0,-0.002875
1.266667,1.0,-0.003125
1.283333,1.0,-0.003375
1.3,1.0,-0.003625
1.316667,1.0,-0.003375
1.333333,1.0,-0.00325
1.35,1.0,-0.004
1.366667,1.0,-0.004125
1.383333,1.0,-0.004375
1.4,1.0,-0.004375
1.416667,1.0,-0.004875
1.433333,1.0,-0.005375
1.45,1.0,-0.005
1.466667,1.0,-0.005125
1.483333,1.0,-0.00575
1.5,1.0,-0.006375
1.516667,1.0,-0.0065
1.533333,1.0,-0.006625
1.55,1.0,-0.007125
1.566667,1.0,-0.0075
1.583333,1.0,-0.007375
1.6,1.0,-0.007875
1.616667,1.0,-0.008375
1.633333,1.0,-0.008375
1.65,1.0,-0.00925
1.666667,1.0,-0.0095
1.683333,1.0,-0.0095
1.7,1.0,-0.00925
1.716667,1.0,-0.00925
1.733333,1.0,-0.00925
1.75,1.0,-0.009
1.766667,1.0,-0.009375
1.783333,1.0,-0.008375
1.8,1.0,-0.008375
1.816667,1.0,-0.00825
1.833333,1.0,-0.00775
1.85,1.0,-0.00725
1.866667,1.0,-0.00725
1.883333,1.0,-0.00625
1.9,1.0,-0.006
1.916667,1.0,-0.00575
1.933333,1.0,-0.00525
1.95,1.0,-0.005
1.966667,1.0,-0.0055
1.983333,1.0,-0.00525
2.0,1.0,-0.004625
2.016667,1.0,-0.00425
2.033333,1.0,-0.0035
2.05,1.0,-0.003
2.066667,1.0,-0.002625
2.083333,1.0,-0.002625
2.1,1.0,-0.002875
2.116667,1.0,-0.002625
2.133333,1.0,-0.001875
2.15,1.0,-0.001625
2.166667,1.0,-0.00125
2.183333,1.0,-0.001
2.2,1.0,-0.0005
2.216667,1.0,-0.000375
2.233333,1.0,0.000125
2.25,1.0,0.0005
2.266667,1.0,0.000625
2.283333,1.0,0.001
2.3,1.0,0.00075
2.316667,1.0,0.00075
2.333333,1.0,0.000625
2.35,1.0,0.00025
2.366667,1.0,0.0005
2.383333,1.0,0.00025
2.4,1.0,0.00075
2.416667,1.0,0.0005
2.433333,1.0,0.0005
2.45,1.0,0.00125
2.466667,1.0,0.000875
2.483333,1.0,0.0005
2.5,1.0,0.0005
2.516667,1.0,0.0005
2.533333,1.0,0.00025
2.55,1.0,0.0
2.566667,1.0,0.0
2.583333,1.0,0.000375
2.6,1.0,0.0005
2.616667,1.0,0.0
2.633333,1.0,0.000125
2.65,1.0,0.0005
2.666667,1.0,0.000125
2.683333,1.0,-0.000375
2.7,1.0,-0.00025
2.716667,1.0,-0.000625
2.733333,1.0,-0.00025
2.75,1.0,-0.00075
2.766667,1.0,-0.00125
2.783333,1.0,-0.00075
2.8,1.0,-0.000375
2.816667,1.0,-0.00075
2.833333,1.0,-0.000625
2.85,1.0,0.0
2.866667,1.0,-0.000125
2.883333,1.0,-0.000625
2.9,1.0,-0.0005
2.916667,1.0,-0.001125
2.933333,1.0,-0.001
2.95,1.0,-0.001375
2.966667,1.0,-0.001625
2.983333,1.0,-0.00175
3.0,1.0,-0.001875
3.016667,1.0,-0.00225
3.033333,1.0,-0.002
3.05,1.0,-0.002
3.066667,1.0,-0.001625
3.083333,1.0,-0.002375
3.1,1.0,-0.002375
3.116667,1.0,-0.002125
3.133333,1.0,-0.002125
3.15,1.0,-0.002
3.166667,1.0,-0.002125
3.183333,1.0,-0.00175
3.2,1.0,-0.001
3.216667,1.0,-0.000875
3.233333,1.0,-0.00025
3.25,1.0,-0.0005
3.266667,1.0,-0.000625
3.283333,1.0,-0.000375
3.3,1.0,-0.00075
3.316667,1.0,-0.000375
3.333333,1.0,-0.00025
3.35,1.0,0.0005
3.366667,1.0,0.0
3.383333,1.0,0.0
3.4,1.0,0.000875
3.416667,1.0,0.001625
3.433333,1.0,0.001625
3.45,1.0,0.002
3.466667,1.0,0.002375
3.483333,1.0,0.0025
3.5,1.0,0.0025
3.516667,1.0,0.002625
3.533333,1.0,0.002625
3.55,1.0,0.0025
3.566667,1.0,0.00225
3.583333,1.0,0.0025
3.6,1.0,0.00325
3.616667,1.0,0.00375
3.633333,1.0,0.003875
3.65,1.0,0.004
3.666667,1.0,0.004375
3.683333,1.0,0.003625
3.7,1.0,0.002875
3.716667,1.0,0.0025
3.733333,1.0,0.003125
3.75,1.0,0.003
3.766667,1.0,0.00325
3.783333,1.0,0.003375
3.8,1.0,0.003
3.816667,1.0,0.003375
3.833333,1.0,0.00375
3.85,1.0,0.003625
3.866667,1.0,0.003125
3.883333,1.0,0.0035
3.9,1.0,0.003375
3.916667,1.0,0.002375
