time_min,step,intensity_mV
0.016667,1.0,0.021
0.033333,1.0,0.021375
0.05,1.0,0.02075
0.066667,1.0,0.021625
0.083333,1.0,0.022125
0.1,1.0,0.022
0.116667,1.0,0.021875
0.133333,1.0,0.022375
0.15,1.0,0.021875
0.166667,1.0,0.022
0.183333,1.0,0.022
0.2,1.0,0.02225
0.216667,1.0,0.0225
0.233333,1.0,0.022625
0.25,1.0,0.02275
0.266667,1.0,0.023125
0.283333,1.0,0.023125
0.3,1.0,0.022625
0.316667,1.0,0.02075
0.333333,1.0,0.019
0.35,1.0,0.0195
0.366667,1.0,0.021125
0.383333,1.0,0.023
0.4,1.0,0.02475
0.416667,1.0,0.025375
0.433333,1.0,0.025
0.45,1.0,0.023375
0.466667,1.0,0.022
0.483333,1.0,0.021
0.5,1.0,0.0195
0.516667,1.0,0.01825
0.533333,1.0,0.0165
0.55,1.0,0.0155
0.566667,1.0,0.01475
0.583333,1.0,0.013625
0.6,1.0,0.0135
0.616667,1.0,0.012625
0.633333,1.0,0.0115
0.65,1.0,0.010875
0.666667,1.0,0.0105
0.683333,1.0,0.00975
0.7,1.0,0.009
0.716667,1.0,0.008625
0.733333,1.0,0.007625
0.75,1.0,0.00725
0.766667,1.0,0.00675
0.783333,1.0,0.006625
0.8,1.0,0.005875
0.816667,1.0,0.00525
0.833333,1.0,0.005
0.85,1.0,0.005125
0.866667,1.0,0.00475
0.883333,1.0,0.004625
0.9,1.0,0.004125
0.916667,1.0,0.00325
0.933333,1.0,0.003
0.95,1.0,0.00325
0.966667,1.0,0.00375
0.983333,1.0,0.003875
1.0,1.0,0.0035
1.016667,1.0,0.003625
1.033333,1.0,0.003375
1.05,1.0,0.002625
1.066667,1.0,0.003125
1.083333,1.0,0.0035
1.1,1.0,0.003875
1.116667,1.0,0.00425
1.133333,1.0,0.004125
1.15,1.0,0.004625
1.166667,1.0,0.00475
1.183333,1.0,0.004875
1.2,1.0,0.00525
1.216667,1.0,0.004875
1.233333,1.0,0.00475
1.25,1.0,0.005125
1.266667,1.0,0.005875
1.283333,1.0,0.005875
1.3,1.0,0.0055
1.316667,1.0,0.00575
1.333333,1.0,0.005625
1.35,1.0,0.005375
1.366667,1.0,0.004625
1.383333,1.0,0.00425
1.4,1.0,0.00425
1.416667,1.0,0.00425
1.433333,1.0,0.00325
1.45,1.0,0.0035
1.466667,1.0,0.003625
1.483333,1.0,0.003875
1.5,1.0,0.003
1.516667,1.0,0.002375
1.533333,1.0,0.00175
1.55,1.0,0.0015
1.566667,1.0,0.001125
1.583333,1.0,0.00075
1.6,1.0,0.001125
1.616667,1.0,0.001125
1.633333,1.0,0.001125
1.65,1.0,0.000875
1.666667,1.0,0.000625
1.683333,1.0,0.000625
1.7,1.0,0.002
1.716667,1.0,0.002125
1.733333,1.0,0.00175
1.75,1.0,0.00025
1.766667,1.0,0.001
1.783333,1.0,0.00075
1.8,1.0,0.00075
1.816667,1.0,0.00125
1.833333,1.0,0.0015
1.85,1.0,0.002125
1.866667,1.0,0.002375
1.883333,1.0,0.003125
1.9,1.0,0.00325
1.916667,1.0,0.003625
1.933333,1.0,0.0035
1.95,1.0,0.003625
1.966667,1.0,0.004125
1.983333,1.0,0.004375
2.0,1.0,0.00475
2.016667,1.0,0.005375
2.033333,1.0,0.006125
2.05,1.0,0.007125
2.066667,1.0,0.007875
2.083333,1.0,0.008875
2.1,1.0,0.009125
2.116667,1.0,0.009875
2.133333,1.0,0.009875
2.15,1.0,0.0105
2.166667,1.0,0.0105
2.183333,1.0,0.010875
2.2,1.0,0.011
2.216667,1.0,0.012
2.233333,1.0,0.012125
2.25,1.0,0.013625
2.266667,1.0,0.014
2.283333,1.0,0.014375
2.3,1.0,0.0145
2.316667,1.0,0.01475
2.333333,1.0,0.0155
2.35,1.0,0.015875
2.366667,1.0,0.01625
2.383333,1.0,0.01625
2.4,1.0,0.016875
2.416667,1.0,0.01725
