time_min,step,intensity_mV
0.016667,1.0,0.020875
0.033333,1.0,0.02
0.05,1.0,0.0195
0.066667,1.0,0.018875
0.083333,1.0,0.018125
0.1,1.0,0.01775
0.116667,1.0,0.016625
0.133333,1.0,0.016
0.15,1.0,0.014625
0.166667,1.0,0.013875
0.183333,1.0,0.012625
0.2,1.0,0.011625
0.216667,1.0,0.01075
0.233333,1.0,0.009125
0.25,1.0,0.0085
0.266667,1.0,0.00725
0.283333,1.0,0.006
0.3,1.0,0.004375
0.316667,1.0,0.0015
0.333333,1.0,-0.001375
0.35,1.0,-0.003125
0.366667,1.0,-0.002375
0.383333,1.0,0.00025
0.4,1.0,0.00275
0.416667,1.0,0.004125
0.433333,1.0,0.0045
0.45,1.0,0.004
0.466667,1.0,0.00225
0.483333,1.0,0.0
0.5,1.0,-0.00225
0.516667,1.0,-0.0035
0.533333,1.0,-0.004625
0.55,1.0,-0.005875
0.566667,1.0,-0.007
0.583333,1.0,-0.007375
0.6,1.0,-0.008
0.616667,1.0,-0.009
0.633333,1.0,-0.0095
0.65,1.0,-0.00925
0.666667,1.0,-0.00925
0.683333,1.0,-0.009625
0.7,1.0,-0.009625
0.716667,1.0,-0.009625
0.733333,1.0,-0.0095
0.75,1.0,-0.008625
0.766667,1.0,-0.0085
0.783333,1.0,-0.008
0.8,1.0,-0.0075
0.816667,1.0,-0.006875
0.833333,1.0,-0.0065
0.85,1.0,-0.00575
0.866667,1.0,-0.005375
0.883333,1.0,-0.004375
0.9,1.0,-0.004125
0.916667,1.0,-0.003
0.933333,1.0,-0.0025
0.95,1.0,-0.001875
0.966667,1.0,-0.001125
0.983333,1.0,-0.00025
1.0,1.0,0.00025
1.016667,1.0,0.00075
1.033333,1.0,0.001875
1.05,1.0,0.00275
1.066667,1.0,0.00325
1.083333,1.0,0.00425
1.1,1.0,0.005
1.116667,1.0,0.006125
1.133333,1.0,0.007
1.15,1.0,0.008125
1.166667,1.0,0.008375
1.183333,1.0,0.00925
1.2,1.0,0.009625
1.216667,1.0,0.010375
1.233333,1.0,0.012125
1.25,1.0,0.01325
1.266667,1.0,0.013375
1.283333,1.0,0.01375
1.3,1.0,0.0145
1.316667,1.0,0.01575
1.333333,1.0,0.016125
1.35,1.0,0.0165
1.366667,1.0,0.017125
1.383333,1.0,0.01725
1.4,1.0,0.016875
1.416667,1.0,0.016375
1.433333,1.0,0.0165
1.45,1.0,0.017375
1.466667,1.0,0.017
1.483333,1.0,0.016375
1.5,1.0,0.01675
1.516667,1.0,0.016625
1.533333,1.0,0.016875
1.55,1.0,0.0165
1.566667,1.0,0.01675
1.583333,1.0,0.0165
1.6,1.0,0.01625
1.616667,1.0,0.016125
1.633333,1.0,0.016
1.65,1.0,0.01525
1.666667,1.0,0.014625
1.683333,1.0,0.014625
1.7,1.0,0.014375
1.716667,1.0,0.01375
1.733333,1.0,0.013875
1.75,1.0,0.013625
1.766667,1.0,0.013
1.783333,1.0,0.01275
1.8,1.0,0.012
1.816667,1.0,0.012
1.833333,1.0,0.0115
1.85,1.0,0.012
1.866667,1.0,0.010875
1.883333,1.0,0.0105
1.9,1.0,0.010375
1.916667,1.0,0.009875
1.933333,1.0,0.008875
1.95,1.0,0.008625
1.966667,1.0,0.00775
1.983333,1.0,0.0075
2.0,1.0,0.0075
2.016667,1.0,0.008
2.033333,1.0,0.008
2.05,1.0,0.007875
2.066667,1.0,0.007375
2.083333,1.0,0.0075
2.1,1.0,0.00725
2.116667,1.0,0.006875
2.133333,1.0,0.006375
2.15,1.0,0.00675
2.166667,1.0,0.00675
2.183333,1.0,0.006875
2.2,1.0,0.0075
2.216667,1.0,0.007375
2.233333,1.0,0.007875
2.25,1.0,0.007625
2.266667,1.0,0.007875
2.283333,1.0,0.00825
2.3,1.0,0.008625
2.316667,1.0,0.0085
2.333333,1.0,0.00875
2.35,1.0,0.008625
2.366667,1.0,0.008875
2.383333,1.0,0.00875
2.4,1.0,0.00975
2.416667,1.0,0.0105
2.433333,1.0,0.011
2.45,1.0,0.011125
2.466667,1.0,0.011375
2.483333,1.0,0.01225
2.5,1.0,0.012875
2.516667,1.0,0.013125
2.533333,1.0,0.0135
2.55,1.0,0.014125
2.566667,1.0,0.014375
2.583333,1.0,0.01525
2.6,1.0,0.016875
2.616667,1.0,0.018125
2.633333,1.0,0.01875
2.65,1.0,0.01975
2.666667,1.0,0.02075
2.683333,1.0,0.021625
2.7,1.0,0.022375
2.716667,1.0,0.023625
2.733333,1.0,0.024375
2.75,1.0,0.02525
2.766667,1.0,0.02625
2.783333,1.0,0.026875
2.8,1.0,0.028375
2.816667,1.0,0.029625
2.833333,1.0,0.031
2.85,1.0,0.032
2.866667,1.0,0.03275
2.883333,1.0,0.0345
2.9,1.0,0.035625
2.916667,1.0,0.037125
2.933333,1.0,0.038
2.95,1.0,0.0385
2.966667,1.0,0.039375
2.983333,1.0,0.04025
3.0,1.0,0.041375
3.016667,1.0,0.043
3.033333,1.0,0.04375
3.05,1.0,0.04475
3.066667,1.0,0.045
3.083333,1.0,0.04525
3.1,1.0,0.046125
3.116667,1.0,0.046875
3.133333,1.0,0.04725
3.15,1.0,0.04775
3.166667,1.0,0.047875
3.183333,1.0,0.04825
3.2,1.0,0.048375
3.216667,1.0,0.04925
3.233333,1.0,0.049375
3.25,1.0,0.049
3.266667,1.0,0.04875
3.283333,1.0,0.048
3.3,1.0,0.048375
3.316667,1.0,0.047875
3.333333,1.0,0.04775
3.35,1.0,0.047
3.366667,1.0,0.04675
3.383333,1.0,0.0465
3.4,1.0,0.04525
3.416667,1.0,0.044625
3.433333,1.0,0.044
3.45,1.0,0.04325
3.466667,1.0,0.042125
3.483333,1.0,0.04125
3.5,1.0,0.039875
3.516667,1.0,0.038625
3.533333,1.0,0.03675
3.55,1.0,0.0355
3.566667,1.0,0.03425
3.583333,1.0,0.032875
3.6,1.0,0.03175
3.616667,1.0,0.03
3.633333,1.0,0.028625
3.65,1.0,0.027375
3.666667,1.0,0.026
3.683333,1.0,0.024875
3.7,1.0,0.023125
3.716667,1.0,0.021625
3.733333,1.0,0.020375
3.75,1.0,0.01775
3.766667,1.0,0.01625
3.783333,1.0,0.015
3.8,1.0,0.014875
3.816667,1.0,0.0135
3.833333,1.0,0.0125
