File Path	chrom://990-75db15j/XVault/Ultimate_3000/1256/20230531_CMO_stabTest _FP08_FP09.seq/224.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	XVault
Injection	Btet_S06
Injection Number	11
Position	BB7
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	01.06.2023
Injection Time	19:34:29
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.738500
Signal Max.	69.724125
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	-0.047000
0.016667	1	-0.051500
0.033333	1	-0.053500
0.050000	1	-0.054125
0.066667	1	-0.054375
0.083333	1	-0.054000
0.100000	1	-0.053500
0.116667	1	-0.053875
0.133333	1	-0.054250
0.150000	1	-0.055000
0.166667	1	-0.055375
0.183333	1	-0.055125
0.200000	1	-0.054750
0.216667	1	-0.054750
0.233333	1	-0.054625
0.250000	1	-0.053250
0.266667	1	-0.052250
0.283333	1	-0.051875
0.300000	1	-0.052000
0.316667	1	-0.056000
0.333333	1	-0.061750
0.350000	1	-0.065875
0.366667	1	-0.065875
0.383333	1	-0.062500
0.400000	1	-0.058750
0.416667	1	-0.055625
0.433333	1	-0.051000
0.450000	1	-0.046500
0.466667	1	-0.043375
0.483333	1	-0.041250
0.500000	1	-0.040875
0.516667	1	-0.041125
0.533333	1	-0.042500
0.550000	1	-0.042375
0.566667	1	-0.042375
0.583333	1	-0.042500
0.600000	1	-0.042500
0.616667	1	-0.041250
0.633333	1	-0.040250
0.650000	1	-0.039625
0.666667	1	-0.038125
0.683333	1	-0.038000
0.700000	1	-0.036125
0.716667	1	-0.035250
0.733333	1	-0.034625
0.750000	1	-0.033375
0.766667	1	-0.032000
0.783333	1	-0.030625
0.800000	1	-0.028750
0.816667	1	-0.027375
0.833333	1	-0.025625
