File Path	chrom://marshall/Chromeleon7/HPLC_Ultimate_3000/Users/markusar/20230610_CMO_FP11_FP12.seq/402.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	Chromeleon7
Injection	FP11_1_S2
Injection Number	12
Position	BA11
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	11.06.2023
Injection Time	02:14:30
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.848125
Signal Max.	50.816250
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	-0.014625
0.016667	1	-0.015750
0.033333	1	-0.017000
0.050000	1	-0.017750
0.066667	1	-0.017750
0.083333	1	-0.018750
0.100000	1	-0.019875
0.116667	1	-0.020750
0.133333	1	-0.021500
0.150000	1	-0.022625
0.166667	1	-0.023875
0.183333	1	-0.024500
0.200000	1	-0.025625
0.216667	1	-0.026500
0.233333	1	-0.028625
0.250000	1	-0.029750
0.266667	1	-0.030375
0.283333	1	-0.031000
0.300000	1	-0.032625
0.316667	1	-0.035125
0.333333	1	-0.038500
0.350000	1	-0.043375
0.366667	1	-0.048125
0.383333	1	-0.050250
0.400000	1	-0.049500
0.416667	1	-0.047000
0.433333	1	-0.044875
0.450000	1	-0.043000
0.466667	1	-0.041625
0.483333	1	-0.041125
0.500000	1	-0.040750
0.516667	1	-0.040250
0.533333	1	-0.040500
0.550000	1	-0.042125
0.566667	1	-0.044625
0.583333	1	-0.048250
0.600000	1	-0.052500
0.616667	1	-0.056125
0.633333	1	-0.059375
0.650000	1	-0.061500
0.666667	1	-0.063000
0.683333	1	-0.064625
0.700000	1	-0.066500
0.716667	1	-0.068000
0.733333	1	-0.069750
0.750000	1	-0.070875
0.766667	1	-0.071625
0.783333	1	-0.072500
0.800000	1	-0.073500
0.816667	1	-0.074500
0.833333	1	-0.075125
0.850000	1	-0.075500
0.866667	1	-0.075750
0.883333	1	-0.076125
0.900000	1	-0.076250
0.916667	1	-0.076250
0.933333	1	-0.075625
0.950000	1	-0.076125
0.966667	1	-0.076375
0.983333	1	-0.076625
1.000000	1	-0.077000
1.016667	1	-0.077375
1.033333	1	-0.077125
1.050000	1	-0.076500
1.066667	1	-0.075625
1.083333	1	-0.074875
1.100000	1	-0.074625
1.116667	1	-0.074000
1.133333	1	-0.073750
1.150000	1	-0.073125
1.166667	1	-0.072375
1.183333	1	-0.071375
1.200000	1	-0.069875
1.216667	1	-0.069125
1.233333	1	-0.068750
1.250000	1	-0.068000
1.266667	1	-0.067250
1.283333	1	-0.065875
1.300000	1	-0.065125
1.316667	1	-0.063625
1.333333	1	-0.062375
1.350000	1	-0.061875
1.366667	1	-0.060500
1.383333	1	-0.059875
1.400000	1	-0.058250
1.416667	1	-0.057250
1.433333	1	-0.056250
1.450000	1	-0.054875
1.466667	1	-0.053875
1.483333	1	-0.053625
1.500000	1	-0.052625
1.516667	1	-0.051250
1.533333	1	-0.050375
1.550000	1	-0.049125
1.566667	1	-0.048750
1.583333	1	-0.048375
1.600000	1	-0.048000
1.616667	1	-0.047750
1.633333	1	-0.047125
1.650000	1	-0.047000
1.666667	1	-0.047125
1.683333	1	-0.045875
1.700000	1	-0.045500
1.716667	1	-0.045125
1.733333	1	-0.044750
1.750000	1	-0.044250
1.766667	1	-0.044000
1.783333	1	-0.043500
1.800000	1	-0.044125
1.816667	1	-0.044000
1.833333	1	-0.044125
1.850000	1	-0.044375
1.866667	1	-0.044250
1.883333	1	-0.044000
1.900000	1	-0.043875
1.916667	1	-0.043750
