File Path	chrom://990-75db15j/XVault/Ultimate_3000/1256/20230531_CMO_stabTest _FP08_FP09.seq/603.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	XVault
Injection	FP09__2_s4
Injection Number	64
Position	BC3
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	03.06.2023
Injection Time	08:45:46
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.594000
Signal Max.	55.577125
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	0.016750
0.016667	1	0.016000
0.033333	1	0.014750
0.050000	1	0.014000
0.066667	1	0.013000
0.083333	1	0.012375
0.100000	1	0.011250
0.116667	1	0.010250
0.133333	1	0.009000
0.150000	1	0.007750
0.166667	1	0.007375
0.183333	1	0.006250
0.200000	1	0.004750
0.216667	1	0.004000
0.233333	1	0.003500
0.250000	1	0.003500
0.266667	1	0.002250
0.283333	1	0.000250
0.300000	1	-0.002875
0.316667	1	-0.006625
0.333333	1	-0.009125
0.350000	1	-0.008625
0.366667	1	-0.005500
0.383333	1	-0.001875
0.400000	1	0.001125
0.416667	1	0.004500
0.433333	1	0.007875
0.450000	1	0.010625
0.466667	1	0.011250
0.483333	1	0.010875
0.500000	1	0.009125
0.516667	1	0.006750
0.533333	1	0.004625
0.550000	1	0.003250
0.566667	1	0.002625
0.583333	1	0.001375
0.600000	1	0.000125
0.616667	1	0.000375
0.633333	1	-0.001125
0.650000	1	-0.001750
0.666667	1	-0.002000
0.683333	1	-0.001625
0.700000	1	-0.001375
0.716667	1	-0.001125
0.733333	1	-0.001000
0.750000	1	-0.000875
0.766667	1	-0.000375
0.783333	1	0.000125
0.800000	1	0.000625
0.816667	1	0.001250
0.833333	1	0.002250
0.850000	1	0.003250
0.866667	1	0.004125
0.883333	1	0.005000
0.900000	1	0.006125
0.916667	1	0.007000
0.933333	1	0.007875
0.950000	1	0.008750
0.966667	1	0.010125
0.983333	1	0.010750
1.000000	1	0.011250
1.016667	1	0.011875
1.033333	1	0.012875
1.050000	1	0.013750
1.066667	1	0.014750
1.083333	1	0.015000
1.100000	1	0.015375
1.116667	1	0.016375
1.133333	1	0.016500
1.150000	1	0.016875
1.166667	1	0.017000
1.183333	1	0.017000
1.200000	1	0.016750
1.216667	1	0.016375
1.233333	1	0.017000
1.250000	1	0.016750
1.266667	1	0.016625
1.283333	1	0.016250
1.300000	1	0.015375
1.316667	1	0.014375
1.333333	1	0.013750
1.350000	1	0.013125
1.366667	1	0.013125
1.383333	1	0.012250
1.400000	1	0.011375
1.416667	1	0.010125
1.433333	1	0.009125
1.450000	1	0.008375
1.466667	1	0.007375
1.483333	1	0.006625
1.500000	1	0.005750
1.516667	1	0.004625
1.533333	1	0.003250
1.550000	1	0.002250
1.566667	1	0.001250
1.583333	1	0.000125
1.600000	1	-0.000875
1.616667	1	-0.002000
1.633333	1	-0.002250
1.650000	1	-0.002375
1.666667	1	-0.003500
1.683333	1	-0.004750
1.700000	1	-0.005875
1.716667	1	-0.006500
1.733333	1	-0.007000
1.750000	1	-0.007000
1.766667	1	-0.007375
1.783333	1	-0.007875
1.800000	1	-0.008250
1.816667	1	-0.008000
1.833333	1	-0.008625
1.850000	1	-0.009125
1.866667	1	-0.009000
1.883333	1	-0.009375
1.900000	1	-0.009875
1.916667	1	-0.010000
1.933333	1	-0.010375
1.950000	1	-0.011000
1.966667	1	-0.010875
1.983333	1	-0.010875
2.000000	1	-0.011250
2.016667	1	-0.011875
2.033333	1	-0.011875
2.050000	1	-0.011375
2.066667	1	-0.011250
2.083333	1	-0.010875
2.100000	1	-0.011250
2.116667	1	-0.012250
2.133333	1	-0.012625
2.150000	1	-0.012875
2.166667	1	-0.013125
2.183333	1	-0.013625
2.200000	1	-0.013875
2.216667	1	-0.013875
2.233333	1	-0.013625
2.250000	1	-0.013625
2.266667	1	-0.013000
2.283333	1	-0.013375
2.300000	1	-0.013000
2.316667	1	-0.013250
2.333333	1	-0.013750
2.350000	1	-0.013750
2.366667	1	-0.013500
2.383333	1	-0.013750
2.400000	1	-0.013125
2.416667	1	-0.012375
2.433333	1	-0.011500
2.450000	1	-0.011125
2.466667	1	-0.010125
2.483333	1	-0.009500
2.500000	1	-0.009500
2.516667	1	-0.008750
2.533333	1	-0.008125
2.550000	1	-0.007375
2.566667	1	-0.007000
2.583333	1	-0.005500
2.600000	1	-0.004125
2.616667	1	-0.003250
2.633333	1	-0.002750
2.650000	1	-0.002000
2.666667	1	-0.000750
2.683333	1	0.000000
2.700000	1	0.001000
2.716667	1	0.001750
2.733333	1	0.002750
2.750000	1	0.003625
2.766667	1	0.005125
2.783333	1	0.006500
2.800000	1	0.008125
2.816667	1	0.009125
2.833333	1	0.010250
2.850000	1	0.011125
2.866667	1	0.012125
2.883333	1	0.013250
2.900000	1	0.014125
2.916667	1	0.014875
2.933333	1	0.015875
2.950000	1	0.017000
2.966667	1	0.018125
2.983333	1	0.018500
3.000000	1	0.019750
3.016667	1	0.020625
3.033333	1	0.021750
3.050000	1	0.022000
3.066667	1	0.022875
3.083333	1	0.023375
3.100000	1	0.023625
3.116667	1	0.023375
3.133333	1	0.024375
3.150000	1	0.024625
3.166667	1	0.025500
3.183333	1	0.025750
3.200000	1	0.026000
3.216667	1	0.025750
3.233333	1	0.025000
3.250000	1	0.024875
3.266667	1	0.024625
3.283333	1	0.024500
3.300000	1	0.024375
3.316667	1	0.024750
3.333333	1	0.023500
3.350000	1	0.023375
3.366667	1	0.022875
3.383333	1	0.022250
3.400000	1	0.022000
3.416667	1	0.021625
3.433333	1	0.020750
3.450000	1	0.020375
3.466667	1	0.019875
3.483333	1	0.018625
3.500000	1	0.017750
3.516667	1	0.017125
3.533333	1	0.016250
