time_min,step,intensity_mV
0.016667,1.0,0.023875
0.033333,1.0,0.0235
0.05,1.0,0.023625
0.066667,1.0,0.023125
0.083333,1.0,0.022875
0.1,1.0,0.023
0.116667,1.0,0.02325
0.133333,1.0,0.023
0.15,1.0,0.023375
0.166667,1.0,0.023125
0.183333,1.0,0.023125
0.2,1.0,0.022875
0.216667,1.0,0.023625
0.233333,1.0,0.02375
0.25,1.0,0.02375
0.266667,1.0,0.024375
0.283333,1.0,0.023125
0.3,1.0,0.02025
0.316667,1.0,0.01675
0.333333,1.0,0.014
0.35,1.0,0.01575
0.366667,1.0,0.019375
0.383333,1.0,0.023625
0.4,1.0,0.027625
0.416667,1.0,0.031
0.433333,1.0,0.03425
0.45,1.0,0.0365
0.466667,1.0,0.037625
0.483333,1.0,0.0375
0.5,1.0,0.036375
0.516667,1.0,0.0345
0.533333,1.0,0.032625
0.55,1.0,0.031125
0.566667,1.0,0.030375
0.583333,1.0,0.02925
0.6,1.0,0.028625
0.616667,1.0,0.02825
0.633333,1.0,0.027875
0.65,1.0,0.0275
0.666667,1.0,0.027125
0.683333,1.0,0.026625
0.7,1.0,0.026875
0.716667,1.0,0.026375
0.733333,1.0,0.025875
0.75,1.0,0.02575
0.766667,1.0,0.025
0.783333,1.0,0.02525
0.8,1.0,0.0255
0.816667,1.0,0.0265
0.833333,1.0,0.026125
0.85,1.0,0.027
0.866667,1.0,0.027125
0.883333,1.0,0.026875
0.9,1.0,0.026875
0.916667,1.0,0.027125
0.933333,1.0,0.02725
0.95,1.0,0.02725
0.966667,1.0,0.02725
0.983333,1.0,0.02725
1.0,1.0,0.027125
1.016667,1.0,0.027625
1.033333,1.0,0.027625
1.05,1.0,0.02825
1.066667,1.0,0.028
1.083333,1.0,0.027875
1.1,1.0,0.02825
1.116667,1.0,0.02825
1.133333,1.0,0.02825
1.15,1.0,0.02875
1.166667,1.0,0.0285
1.183333,1.0,0.028625
1.2,1.0,0.02875
1.216667,1.0,0.028125
1.233333,1.0,0.02725
1.25,1.0,0.027375
