time_min,step,intensity_mV
0.016667,1.0,-0.014875
0.033333,1.0,-0.01575
0.05,1.0,-0.016625
0.066667,1.0,-0.017125
0.083333,1.0,-0.017125
0.1,1.0,-0.017
0.116667,1.0,-0.0175
0.133333,1.0,-0.018375
0.15,1.0,-0.018875
0.166667,1.0,-0.019625
0.183333,1.0,-0.02025
0.2,1.0,-0.021
0.216667,1.0,-0.021375
0.233333,1.0,-0.02175
0.25,1.0,-0.022375
0.266667,1.0,-0.022875
0.283333,1.0,-0.023125
0.3,1.0,-0.022875
0.316667,1.0,-0.02475
0.333333,1.0,-0.027125
0.35,1.0,-0.030375
0.366667,1.0,-0.0335
0.383333,1.0,-0.035
0.4,1.0,-0.033875
0.416667,1.0,-0.031125
0.433333,1.0,-0.028
0.45,1.0,-0.025
0.466667,1.0,-0.022
0.483333,1.0,-0.020125
0.5,1.0,-0.018875
0.516667,1.0,-0.016875
0.533333,1.0,-0.015875
0.55,1.0,-0.01625
0.566667,1.0,-0.017875
0.583333,1.0,-0.020625
0.6,1.0,-0.02325
0.616667,1.0,-0.025125
0.633333,1.0,-0.0265
0.65,1.0,-0.028
0.666667,1.0,-0.0285
0.683333,1.0,-0.02975
0.7,1.0,-0.031
0.716667,1.0,-0.032
0.733333,1.0,-0.0325
0.75,1.0,-0.033375
0.766667,1.0,-0.033625
0.783333,1.0,-0.034
0.8,1.0,-0.03475
0.816667,1.0,-0.035375
0.833333,1.0,-0.035375
0.85,1.0,-0.035875
0.866667,1.0,-0.035625
0.883333,1.0,-0.0355
0.9,1.0,-0.035875
0.916667,1.0,-0.03625
0.933333,1.0,-0.037125
0.95,1.0,-0.0375
0.966667,1.0,-0.037875
0.983333,1.0,-0.037875
1.0,1.0,-0.03825
1.016667,1.0,-0.0385
1.033333,1.0,-0.039125
1.05,1.0,-0.03925
1.066667,1.0,-0.039625
1.083333,1.0,-0.04
1.1,1.0,-0.039875
1.116667,1.0,-0.040375
1.133333,1.0,-0.04075
1.15,1.0,-0.041625
1.166667,1.0,-0.04175
1.183333,1.0,-0.042375
1.2,1.0,-0.043
1.216667,1.0,-0.043625
1.233333,1.0,-0.043625
1.25,1.0,-0.044375
1.266667,1.0,-0.044875
1.283333,1.0,-0.044875
1.3,1.0,-0.04525
1.316667,1.0,-0.045875
1.333333,1.0,-0.046375
1.35,1.0,-0.046875
1.366667,1.0,-0.047
1.383333,1.0,-0.047125
1.4,1.0,-0.0475
1.416667,1.0,-0.0475
1.433333,1.0,-0.04725
1.45,1.0,-0.047375
1.466667,1.0,-0.04775
1.483333,1.0,-0.04775
1.5,1.0,-0.047875
1.516667,1.0,-0.04825
1.533333,1.0,-0.04875
1.55,1.0,-0.049125
1.566667,1.0,-0.0495
1.583333,1.0,-0.050125
1.6,1.0,-0.05
1.616667,1.0,-0.050125
1.633333,1.0,-0.050125
1.65,1.0,-0.0505
1.666667,1.0,-0.051125
1.683333,1.0,-0.051125
1.7,1.0,-0.05125
1.716667,1.0,-0.052
1.733333,1.0,-0.052875
1.75,1.0,-0.0535
1.766667,1.0,-0.05375
1.783333,1.0,-0.054625
1.8,1.0,-0.055
1.816667,1.0,-0.055125
1.833333,1.0,-0.055
1.85,1.0,-0.055125
1.866667,1.0,-0.0555
1.883333,1.0,-0.05625
1.9,1.0,-0.056625
1.916667,1.0,-0.05725
1.933333,1.0,-0.05725
1.95,1.0,-0.057375
1.966667,1.0,-0.058625
1.983333,1.0,-0.058875
2.0,1.0,-0.059125
2.016667,1.0,-0.0595
2.033333,1.0,-0.05925
2.05,1.0,-0.06
2.066667,1.0,-0.06
2.083333,1.0,-0.0595
2.1,1.0,-0.059875
2.116667,1.0,-0.060125
2.133333,1.0,-0.060875
2.15,1.0,-0.061125
2.166667,1.0,-0.060875
2.183333,1.0,-0.061125
2.2,1.0,-0.061625
2.216667,1.0,-0.06225
2.233333,1.0,-0.061625
2.25,1.0,-0.062125
2.266667,1.0,-0.062375
2.283333,1.0,-0.062
2.3,1.0,-0.062875
2.316667,1.0,-0.062375
2.333333,1.0,-0.062125
2.35,1.0,-0.06125
2.366667,1.0,-0.06075
2.383333,1.0,-0.061
2.4,1.0,-0.060875
2.416667,1.0,-0.0605
2.433333,1.0,-0.0595
2.45,1.0,-0.058875
2.466667,1.0,-0.058375
2.483333,1.0,-0.0585
2.5,1.0,-0.058375
2.516667,1.0,-0.058625
2.533333,1.0,-0.0585
2.55,1.0,-0.058625
2.566667,1.0,-0.05825
2.583333,1.0,-0.05775
2.6,1.0,-0.05725
2.616667,1.0,-0.057125
2.633333,1.0,-0.057125
2.65,1.0,-0.056875
2.666667,1.0,-0.0565
2.683333,1.0,-0.0565
2.7,1.0,-0.0565
2.716667,1.0,-0.056125
2.733333,1.0,-0.055875
2.75,1.0,-0.056625
2.766667,1.0,-0.057
2.783333,1.0,-0.05675
2.8,1.0,-0.056125
2.816667,1.0,-0.056125
2.833333,1.0,-0.05675
2.85,1.0,-0.057
2.866667,1.0,-0.05725
2.883333,1.0,-0.0575
2.9,1.0,-0.058125
2.916667,1.0,-0.0585
2.933333,1.0,-0.058625
2.95,1.0,-0.058375
2.966667,1.0,-0.05825
2.983333,1.0,-0.057875
3.0,1.0,-0.058
3.016667,1.0,-0.057875
3.033333,1.0,-0.058125
3.05,1.0,-0.058
3.066667,1.0,-0.058375
3.083333,1.0,-0.058625
3.1,1.0,-0.059125
3.116667,1.0,-0.0595
3.133333,1.0,-0.06
3.15,1.0,-0.060375
3.166667,1.0,-0.0605
3.183333,1.0,-0.06075
3.2,1.0,-0.06075
3.216667,1.0,-0.060625
3.233333,1.0,-0.060625
3.25,1.0,-0.06075
3.266667,1.0,-0.0615
3.283333,1.0,-0.0615
3.3,1.0,-0.0615
3.316667,1.0,-0.0615
3.333333,1.0,-0.061875
3.35,1.0,-0.062625
3.366667,1.0,-0.0625
3.383333,1.0,-0.062875
3.4,1.0,-0.063
3.416667,1.0,-0.063375
3.433333,1.0,-0.063375
3.45,1.0,-0.06325
3.466667,1.0,-0.06325
3.483333,1.0,-0.062875
3.5,1.0,-0.062875
3.516667,1.0,-0.0625
3.533333,1.0,-0.06225
3.55,1.0,-0.0625
3.566667,1.0,-0.062
3.583333,1.0,-0.061625
3.6,1.0,-0.061
3.616667,1.0,-0.061
3.633333,1.0,-0.060625
3.65,1.0,-0.060125
3.666667,1.0,-0.06
3.683333,1.0,-0.059375
3.7,1.0,-0.05875
3.716667,1.0,-0.058125
3.733333,1.0,-0.057625
3.75,1.0,-0.057
3.766667,1.0,-0.056125
3.783333,1.0,-0.05575
3.8,1.0,-0.054875
3.816667,1.0,-0.0545
3.833333,1.0,-0.054
3.85,1.0,-0.05275
3.866667,1.0,-0.05275
3.883333,1.0,-0.05225
3.9,1.0,-0.051625
3.916667,1.0,-0.051125
3.933333,1.0,-0.05075
3.95,1.0,-0.050375
3.966667,1.0,-0.050375
3.983333,1.0,-0.049375
4.0,1.0,-0.0485
4.016667,1.0,-0.04825
4.033333,1.0,-0.047625
4.05,1.0,-0.046875
4.066667,1.0,-0.046625
4.083333,1.0,-0.046375
4.1,1.0,-0.04625
4.116667,1.0,-0.045375
4.133333,1.0,-0.044375
4.15,1.0,-0.044875
4.166667,1.0,-0.044375
4.183333,1.0,-0.043875
4.2,1.0,-0.043375
4.216667,1.0,-0.04275
4.233333,1.0,-0.0415
4.25,1.0,-0.041375
4.266667,1.0,-0.041875
4.283333,1.0,-0.0415
4.3,1.0,-0.0405
4.316667,1.0,-0.04
4.333333,1.0,-0.04
4.35,1.0,-0.039625
4.366667,1.0,-0.039375
4.383333,1.0,-0.03925
4.4,1.0,-0.039
4.416667,1.0,-0.038375
4.433333,1.0,-0.038375
4.45,1.0,-0.03825
4.466667,1.0,-0.038875
4.483333,1.0,-0.039
4.5,1.0,-0.039
4.516667,1.0,-0.0395
4.533333,1.0,-0.039375
