time_min,step,intensity_mV
0.016667,1.0,-0.02775
0.033333,1.0,-0.028
0.05,1.0,-0.028125
0.066667,1.0,-0.02825
0.083333,1.0,-0.028625
0.1,1.0,-0.028375
0.116667,1.0,-0.028625
0.133333,1.0,-0.029
0.15,1.0,-0.029375
0.166667,1.0,-0.028875
0.183333,1.0,-0.0285
0.2,1.0,-0.0285
0.216667,1.0,-0.02725
0.233333,1.0,-0.02675
0.25,1.0,-0.02675
0.266667,1.0,-0.02725
0.283333,1.0,-0.02825
0.3,1.0,-0.029625
0.316667,1.0,-0.03225
0.333333,1.0,-0.0335
0.35,1.0,-0.032
0.366667,1.0,-0.028625
0.383333,1.0,-0.02475
0.4,1.0,-0.02125
0.416667,1.0,-0.018
0.433333,1.0,-0.014875
0.45,1.0,-0.01275
0.466667,1.0,-0.0125
0.483333,1.0,-0.01275
0.5,1.0,-0.0135
0.516667,1.0,-0.015875
0.533333,1.0,-0.018375
0.55,1.0,-0.020125
0.566667,1.0,-0.02175
0.583333,1.0,-0.02375
0.6,1.0,-0.025125
0.616667,1.0,-0.02625
0.633333,1.0,-0.027375
0.65,1.0,-0.0285
0.666667,1.0,-0.0295
0.683333,1.0,-0.0305
0.7,1.0,-0.031625
0.716667,1.0,-0.033125
0.733333,1.0,-0.034125
0.75,1.0,-0.035
0.766667,1.0,-0.036125
0.783333,1.0,-0.037
0.8,1.0,-0.038
0.816667,1.0,-0.03925
0.833333,1.0,-0.040625
0.85,1.0,-0.041375
0.866667,1.0,-0.041625
0.883333,1.0,-0.0415
0.9,1.0,-0.0425
0.916667,1.0,-0.044
0.933333,1.0,-0.04475
0.95,1.0,-0.045375
0.966667,1.0,-0.046125
0.983333,1.0,-0.04675
1.0,1.0,-0.047375
1.016667,1.0,-0.047375
1.033333,1.0,-0.048125
1.05,1.0,-0.04875
1.066667,1.0,-0.04875
1.083333,1.0,-0.04925
1.1,1.0,-0.04975
1.116667,1.0,-0.050625
1.133333,1.0,-0.050875
1.15,1.0,-0.0515
1.166667,1.0,-0.051875
1.183333,1.0,-0.051875
1.2,1.0,-0.052125
1.216667,1.0,-0.054125
1.233333,1.0,-0.05425
1.25,1.0,-0.0545
1.266667,1.0,-0.0545
1.283333,1.0,-0.05525
1.3,1.0,-0.056375
1.316667,1.0,-0.057625
1.333333,1.0,-0.057625
1.35,1.0,-0.058125
1.366667,1.0,-0.058125
1.383333,1.0,-0.0585
1.4,1.0,-0.058375
1.416667,1.0,-0.058625
1.433333,1.0,-0.058625
1.45,1.0,-0.058875
1.466667,1.0,-0.058125
1.483333,1.0,-0.0585
1.5,1.0,-0.05875
