time_min,step,intensity_mV
0.016667,1.0,-0.041875
0.033333,1.0,-0.042875
0.05,1.0,-0.043875
0.066667,1.0,-0.044875
0.083333,1.0,-0.046
0.1,1.0,-0.046625
0.116667,1.0,-0.04775
0.133333,1.0,-0.048125
0.15,1.0,-0.04925
0.166667,1.0,-0.050625
0.183333,1.0,-0.051375
0.2,1.0,-0.052
0.216667,1.0,-0.053
0.233333,1.0,-0.052875
0.25,1.0,-0.053125
0.266667,1.0,-0.054
0.283333,1.0,-0.056375
0.3,1.0,-0.06
0.316667,1.0,-0.06425
0.333333,1.0,-0.06675
0.35,1.0,-0.06625
0.366667,1.0,-0.063375
0.383333,1.0,-0.059625
0.4,1.0,-0.056375
0.416667,1.0,-0.053875
0.433333,1.0,-0.052
0.45,1.0,-0.0505
0.466667,1.0,-0.049625
0.483333,1.0,-0.050875
0.5,1.0,-0.05275
0.516667,1.0,-0.054875
0.533333,1.0,-0.057125
0.55,1.0,-0.0585
0.566667,1.0,-0.0595
0.583333,1.0,-0.060375
0.6,1.0,-0.061125
0.616667,1.0,-0.0625
0.633333,1.0,-0.063375
0.65,1.0,-0.063375
0.666667,1.0,-0.063
0.683333,1.0,-0.063625
0.7,1.0,-0.06375
0.716667,1.0,-0.063375
0.733333,1.0,-0.06375
0.75,1.0,-0.06325
0.766667,1.0,-0.06325
0.783333,1.0,-0.0625
0.8,1.0,-0.062375
0.816667,1.0,-0.061875
0.833333,1.0,-0.06125
0.85,1.0,-0.06
0.866667,1.0,-0.058875
0.883333,1.0,-0.05825
0.9,1.0,-0.058375
0.916667,1.0,-0.058
0.933333,1.0,-0.0575
0.95,1.0,-0.0565
0.966667,1.0,-0.055375
0.983333,1.0,-0.0545
1.0,1.0,-0.053875
1.016667,1.0,-0.053125
1.033333,1.0,-0.0525
1.05,1.0,-0.051375
1.066667,1.0,-0.050375
1.083333,1.0,-0.04975
1.1,1.0,-0.04925
1.116667,1.0,-0.049
1.133333,1.0,-0.04875
1.15,1.0,-0.048
1.166667,1.0,-0.04725
1.183333,1.0,-0.04675
1.2,1.0,-0.045625
1.216667,1.0,-0.044625
1.233333,1.0,-0.044
1.25,1.0,-0.043375
1.266667,1.0,-0.043125
1.283333,1.0,-0.042375
1.3,1.0,-0.042125
1.316667,1.0,-0.04175
1.333333,1.0,-0.04125
1.35,1.0,-0.04025
1.366667,1.0,-0.04
1.383333,1.0,-0.0395
1.4,1.0,-0.039
1.416667,1.0,-0.038875
1.433333,1.0,-0.038
1.45,1.0,-0.03725
1.466667,1.0,-0.037
1.483333,1.0,-0.0365
1.5,1.0,-0.036125
1.516667,1.0,-0.035625
1.533333,1.0,-0.0355
1.55,1.0,-0.036125
1.566667,1.0,-0.03575
1.583333,1.0,-0.035625
1.6,1.0,-0.036125
1.616667,1.0,-0.036125
1.633333,1.0,-0.03625
1.65,1.0,-0.036125
1.666667,1.0,-0.036625
1.683333,1.0,-0.037375
1.7,1.0,-0.038125
1.716667,1.0,-0.038125
1.733333,1.0,-0.0385
1.75,1.0,-0.03975
1.766667,1.0,-0.0405
1.783333,1.0,-0.04
1.8,1.0,-0.040125
1.816667,1.0,-0.041125
1.833333,1.0,-0.041125
1.85,1.0,-0.0415
1.866667,1.0,-0.04175
1.883333,1.0,-0.042625
1.9,1.0,-0.04275
1.916667,1.0,-0.0435
1.933333,1.0,-0.0435
1.95,1.0,-0.044
1.966667,1.0,-0.043875
1.983333,1.0,-0.043875
2.0,1.0,-0.0445
2.016667,1.0,-0.045
2.033333,1.0,-0.04475
2.05,1.0,-0.044
2.066667,1.0,-0.0435
2.083333,1.0,-0.04275
2.1,1.0,-0.042625
2.116667,1.0,-0.042375
2.133333,1.0,-0.042
2.15,1.0,-0.041125
2.166667,1.0,-0.040625
2.183333,1.0,-0.04025
2.2,1.0,-0.03975
2.216667,1.0,-0.038875
2.233333,1.0,-0.038875
2.25,1.0,-0.037375
2.266667,1.0,-0.037
2.283333,1.0,-0.037375
2.3,1.0,-0.037375
2.316667,1.0,-0.037125
2.333333,1.0,-0.036875
2.35,1.0,-0.036125
2.366667,1.0,-0.036125
2.383333,1.0,-0.035625
2.4,1.0,-0.035125
2.416667,1.0,-0.035125
2.433333,1.0,-0.034625
2.45,1.0,-0.034375
2.466667,1.0,-0.033625
2.483333,1.0,-0.0335
2.5,1.0,-0.03325
2.516667,1.0,-0.034375
2.533333,1.0,-0.034
2.55,1.0,-0.033875
2.566667,1.0,-0.0335
2.583333,1.0,-0.033125
2.6,1.0,-0.033125
2.616667,1.0,-0.032875
2.633333,1.0,-0.03275
2.65,1.0,-0.03225
2.666667,1.0,-0.032125
2.683333,1.0,-0.031875
2.7,1.0,-0.031
2.716667,1.0,-0.030125
2.733333,1.0,-0.029875
2.75,1.0,-0.02975
2.766667,1.0,-0.02925
2.783333,1.0,-0.02875
2.8,1.0,-0.0285
2.816667,1.0,-0.02725
2.833333,1.0,-0.0265
2.85,1.0,-0.02575
2.866667,1.0,-0.0255
2.883333,1.0,-0.024625
2.9,1.0,-0.024875
2.916667,1.0,-0.023875
2.933333,1.0,-0.02325
2.95,1.0,-0.022875
2.966667,1.0,-0.02275
2.983333,1.0,-0.022375
3.0,1.0,-0.022625
3.016667,1.0,-0.022125
3.033333,1.0,-0.0215
3.05,1.0,-0.02125
3.066667,1.0,-0.0215
3.083333,1.0,-0.021375
3.1,1.0,-0.02125
3.116667,1.0,-0.02075
3.133333,1.0,-0.020875
3.15,1.0,-0.020625
3.166667,1.0,-0.020875
3.183333,1.0,-0.02
3.2,1.0,-0.0205
3.216667,1.0,-0.02
3.233333,1.0,-0.019125
3.25,1.0,-0.019
3.266667,1.0,-0.018625
3.283333,1.0,-0.01875
3.3,1.0,-0.01825
3.316667,1.0,-0.017875
3.333333,1.0,-0.0175
3.35,1.0,-0.017125
3.366667,1.0,-0.016875
3.383333,1.0,-0.016875
3.4,1.0,-0.017375
3.416667,1.0,-0.017375
3.433333,1.0,-0.01725
3.45,1.0,-0.017125
3.466667,1.0,-0.0175
3.483333,1.0,-0.01825
3.5,1.0,-0.018375
3.516667,1.0,-0.019125
3.533333,1.0,-0.019875
3.55,1.0,-0.02075
3.566667,1.0,-0.0205
3.583333,1.0,-0.020875
3.6,1.0,-0.021625
3.616667,1.0,-0.021875
3.633333,1.0,-0.0225
3.65,1.0,-0.02325
3.666667,1.0,-0.023875
3.683333,1.0,-0.024125
3.7,1.0,-0.024375
3.716667,1.0,-0.024375
3.733333,1.0,-0.02425
3.75,1.0,-0.025
3.766667,1.0,-0.02525
3.783333,1.0,-0.02525
3.8,1.0,-0.024375
3.816667,1.0,-0.024125
3.833333,1.0,-0.024125
3.85,1.0,-0.02375
3.866667,1.0,-0.023625
3.883333,1.0,-0.02325
3.9,1.0,-0.022625
3.916667,1.0,-0.0225
3.933333,1.0,-0.022
3.95,1.0,-0.021625
3.966667,1.0,-0.02075
3.983333,1.0,-0.021125
4.0,1.0,-0.02075
4.016667,1.0,-0.019625
4.033333,1.0,-0.019125
4.05,1.0,-0.018375
4.066667,1.0,-0.017375
4.083333,1.0,-0.01675
4.1,1.0,-0.01675
4.116667,1.0,-0.017125
4.133333,1.0,-0.0165
4.15,1.0,-0.016
4.166667,1.0,-0.016
4.183333,1.0,-0.015375
4.2,1.0,-0.014875
4.216667,1.0,-0.0145
4.233333,1.0,-0.01425
4.25,1.0,-0.01425
4.266667,1.0,-0.013875
4.283333,1.0,-0.013625
4.3,1.0,-0.013875
4.316667,1.0,-0.0135
4.333333,1.0,-0.01325
4.35,1.0,-0.012875
4.366667,1.0,-0.01325
