time_min,step,intensity_mV
0.016667,1.0,-0.050875
0.033333,1.0,-0.051625
0.05,1.0,-0.0515
0.066667,1.0,-0.051625
0.083333,1.0,-0.052375
0.1,1.0,-0.052875
0.116667,1.0,-0.052875
0.133333,1.0,-0.053375
0.15,1.0,-0.0545
0.166667,1.0,-0.055
0.183333,1.0,-0.055625
0.2,1.0,-0.056
0.216667,1.0,-0.0565
0.233333,1.0,-0.05675
0.25,1.0,-0.0565
0.266667,1.0,-0.0565
0.283333,1.0,-0.058125
0.3,1.0,-0.06125
0.316667,1.0,-0.06525
0.333333,1.0,-0.069
0.35,1.0,-0.069625
0.366667,1.0,-0.067125
0.383333,1.0,-0.063625
0.4,1.0,-0.060875
0.416667,1.0,-0.05775
0.433333,1.0,-0.055625
0.45,1.0,-0.0545
0.466667,1.0,-0.0535
0.483333,1.0,-0.054125
0.5,1.0,-0.055625
0.516667,1.0,-0.058125
0.533333,1.0,-0.06075
0.55,1.0,-0.063125
0.566667,1.0,-0.065375
0.583333,1.0,-0.06725
0.6,1.0,-0.06925
0.616667,1.0,-0.071375
0.633333,1.0,-0.072875
0.65,1.0,-0.074
0.666667,1.0,-0.07475
0.683333,1.0,-0.075875
0.7,1.0,-0.077
0.716667,1.0,-0.077875
0.733333,1.0,-0.078625
0.75,1.0,-0.0795
0.766667,1.0,-0.08
0.783333,1.0,-0.08025
0.8,1.0,-0.08125
0.816667,1.0,-0.0815
0.833333,1.0,-0.082
0.85,1.0,-0.081625
0.866667,1.0,-0.08175
0.883333,1.0,-0.0815
0.9,1.0,-0.0815
0.916667,1.0,-0.0825
0.933333,1.0,-0.08325
0.95,1.0,-0.083625
0.966667,1.0,-0.083625
0.983333,1.0,-0.08375
1.0,1.0,-0.083625
1.016667,1.0,-0.083375
1.033333,1.0,-0.083125
1.05,1.0,-0.0835
1.066667,1.0,-0.08375
1.083333,1.0,-0.08375
1.1,1.0,-0.083125
1.116667,1.0,-0.0835
1.133333,1.0,-0.084
1.15,1.0,-0.084
1.166667,1.0,-0.083875
1.183333,1.0,-0.084
1.2,1.0,-0.08425
1.216667,1.0,-0.0845
1.233333,1.0,-0.084625
1.25,1.0,-0.084125
1.266667,1.0,-0.084
1.283333,1.0,-0.084
1.3,1.0,-0.084125
1.316667,1.0,-0.083375
1.333333,1.0,-0.08325
1.35,1.0,-0.082625
1.366667,1.0,-0.08225
1.383333,1.0,-0.08225
1.4,1.0,-0.0815
1.416667,1.0,-0.081
1.433333,1.0,-0.081125
1.45,1.0,-0.080875
1.466667,1.0,-0.07975
1.483333,1.0,-0.07925
1.5,1.0,-0.07825
1.516667,1.0,-0.077625
1.533333,1.0,-0.07775
1.55,1.0,-0.077375
1.566667,1.0,-0.077125
1.583333,1.0,-0.07575
1.6,1.0,-0.07475
1.616667,1.0,-0.074125
1.633333,1.0,-0.073375
1.65,1.0,-0.07275
1.666667,1.0,-0.07175
1.683333,1.0,-0.070875
1.7,1.0,-0.070875
1.716667,1.0,-0.0705
1.733333,1.0,-0.07025
1.75,1.0,-0.069375
1.766667,1.0,-0.06825
1.783333,1.0,-0.067625
1.8,1.0,-0.066875
1.816667,1.0,-0.066
1.833333,1.0,-0.06525
1.85,1.0,-0.0645
1.866667,1.0,-0.064375
1.883333,1.0,-0.06325
1.9,1.0,-0.062
1.916667,1.0,-0.061375
1.933333,1.0,-0.061125
1.95,1.0,-0.06125
1.966667,1.0,-0.060625
1.983333,1.0,-0.060375
2.0,1.0,-0.059375
2.016667,1.0,-0.059375
2.033333,1.0,-0.05875
2.05,1.0,-0.05825
2.066667,1.0,-0.05775
2.083333,1.0,-0.05725
2.1,1.0,-0.057
2.116667,1.0,-0.05675
2.133333,1.0,-0.057375
2.15,1.0,-0.057375
2.166667,1.0,-0.05775
2.183333,1.0,-0.057625
2.2,1.0,-0.05725
2.216667,1.0,-0.057375
2.233333,1.0,-0.057
2.25,1.0,-0.057
2.266667,1.0,-0.056875
2.283333,1.0,-0.05625
2.3,1.0,-0.056375
2.316667,1.0,-0.05675
2.333333,1.0,-0.056625
2.35,1.0,-0.05675
2.366667,1.0,-0.05675
2.383333,1.0,-0.056875
2.4,1.0,-0.056125
2.416667,1.0,-0.056125
2.433333,1.0,-0.055375
2.45,1.0,-0.0555
2.466667,1.0,-0.05525
2.483333,1.0,-0.05525
2.5,1.0,-0.055125
2.516667,1.0,-0.055
2.533333,1.0,-0.0545
2.55,1.0,-0.054875
2.566667,1.0,-0.0545
2.583333,1.0,-0.054625
2.6,1.0,-0.05425
2.616667,1.0,-0.053875
2.633333,1.0,-0.053875
2.65,1.0,-0.05325
2.666667,1.0,-0.053
2.683333,1.0,-0.052375
2.7,1.0,-0.05225
2.716667,1.0,-0.052375
2.733333,1.0,-0.051875
2.75,1.0,-0.0525
2.766667,1.0,-0.051875
2.783333,1.0,-0.051875
2.8,1.0,-0.052625
2.816667,1.0,-0.052625
2.833333,1.0,-0.052625
2.85,1.0,-0.05175
2.866667,1.0,-0.05225
2.883333,1.0,-0.052625
2.9,1.0,-0.05325
2.916667,1.0,-0.053375
2.933333,1.0,-0.053125
2.95,1.0,-0.05375
2.966667,1.0,-0.053625
2.983333,1.0,-0.054125
3.0,1.0,-0.054375
3.016667,1.0,-0.055
3.033333,1.0,-0.054875
3.05,1.0,-0.054875
3.066667,1.0,-0.055375
3.083333,1.0,-0.056125
3.1,1.0,-0.057125
3.116667,1.0,-0.05775
3.133333,1.0,-0.058625
3.15,1.0,-0.058625
3.166667,1.0,-0.058875
3.183333,1.0,-0.06
3.2,1.0,-0.06125
3.216667,1.0,-0.062
3.233333,1.0,-0.0625
3.25,1.0,-0.062875
3.266667,1.0,-0.063
3.283333,1.0,-0.06375
3.3,1.0,-0.06425
3.316667,1.0,-0.065625
3.333333,1.0,-0.066125
3.35,1.0,-0.066875
3.366667,1.0,-0.067
3.383333,1.0,-0.067125
3.4,1.0,-0.067625
3.416667,1.0,-0.06725
3.433333,1.0,-0.067375
3.45,1.0,-0.068
3.466667,1.0,-0.06825
3.483333,1.0,-0.06775
3.5,1.0,-0.068125
3.516667,1.0,-0.068375
3.533333,1.0,-0.068625
3.55,1.0,-0.068875
3.566667,1.0,-0.068625
3.583333,1.0,-0.068625
3.6,1.0,-0.06875
3.616667,1.0,-0.068
3.633333,1.0,-0.06775
3.65,1.0,-0.068
3.666667,1.0,-0.0675
3.683333,1.0,-0.067125
3.7,1.0,-0.066375
3.716667,1.0,-0.0665
3.733333,1.0,-0.06625
3.75,1.0,-0.0655
3.766667,1.0,-0.06425
3.783333,1.0,-0.06325
3.8,1.0,-0.06275
3.816667,1.0,-0.061875
3.833333,1.0,-0.061125
3.85,1.0,-0.060625
3.866667,1.0,-0.059625
3.883333,1.0,-0.058625
3.9,1.0,-0.057875
3.916667,1.0,-0.056625
3.933333,1.0,-0.056125
3.95,1.0,-0.05525
3.966667,1.0,-0.054125
3.983333,1.0,-0.052875
4.0,1.0,-0.05175
4.016667,1.0,-0.05075
4.033333,1.0,-0.049875
4.05,1.0,-0.04875
4.066667,1.0,-0.0475
4.083333,1.0,-0.046375
4.1,1.0,-0.046125
4.116667,1.0,-0.04525
4.133333,1.0,-0.043375
4.15,1.0,-0.042375
4.166667,1.0,-0.0415
4.183333,1.0,-0.04025
4.2,1.0,-0.039125
4.216667,1.0,-0.03825
4.233333,1.0,-0.037875
4.25,1.0,-0.036875
4.266667,1.0,-0.036875
4.283333,1.0,-0.03575
4.3,1.0,-0.03475
4.316667,1.0,-0.033625
4.333333,1.0,-0.032875
4.35,1.0,-0.0325
4.366667,1.0,-0.03125
4.383333,1.0,-0.030125
4.4,1.0,-0.0295
4.416667,1.0,-0.02925
4.433333,1.0,-0.02825
4.45,1.0,-0.0275
4.466667,1.0,-0.026875
4.483333,1.0,-0.026375
4.5,1.0,-0.02625
4.516667,1.0,-0.025125
4.533333,1.0,-0.023875
4.55,1.0,-0.022875
4.566667,1.0,-0.022125
4.583333,1.0,-0.02025
4.6,1.0,-0.018875
4.616667,1.0,-0.017625
4.633333,1.0,-0.016
4.65,1.0,-0.014875
4.666667,1.0,-0.014125
4.683333,1.0,-0.01275
4.7,1.0,-0.010625
4.716667,1.0,-0.008625
4.733333,1.0,-0.00625
4.75,1.0,-0.004125
4.766667,1.0,-0.002375
4.783333,1.0,-0.000625
4.8,1.0,0.001625
4.816667,1.0,0.003875
4.833333,1.0,0.0055
4.85,1.0,0.007125
4.866667,1.0,0.00975
4.883333,1.0,0.012375
4.9,1.0,0.015125
4.916667,1.0,0.0175
4.933333,1.0,0.02
4.95,1.0,0.02225
4.966667,1.0,0.024875
4.983333,1.0,0.027
5.0,1.0,0.029
5.016667,1.0,0.031125
5.033333,1.0,0.03325
5.05,1.0,0.035375
5.066667,1.0,0.037375
5.083333,1.0,0.03825
5.1,1.0,0.039375
5.116667,1.0,0.04075
5.133333,1.0,0.042625
5.15,1.0,0.043
5.166667,1.0,0.04425
5.183333,1.0,0.0445
5.2,1.0,0.04525
5.216667,1.0,0.0455
5.233333,1.0,0.04575
5.25,1.0,0.045625
5.266667,1.0,0.045375
5.283333,1.0,0.045125
5.3,1.0,0.045625
5.316667,1.0,0.045125
