time_min,step,intensity_mV
0.016667,1.0,-0.05075
0.033333,1.0,-0.051375
0.05,1.0,-0.051375
0.066667,1.0,-0.052
0.083333,1.0,-0.05275
0.1,1.0,-0.053
0.116667,1.0,-0.052875
0.133333,1.0,-0.0535
0.15,1.0,-0.054
0.166667,1.0,-0.054125
0.183333,1.0,-0.05475
0.2,1.0,-0.05575
0.216667,1.0,-0.055625
0.233333,1.0,-0.056
0.25,1.0,-0.056125
0.266667,1.0,-0.056875
0.283333,1.0,-0.058375
0.3,1.0,-0.061375
0.316667,1.0,-0.065125
0.333333,1.0,-0.067125
0.35,1.0,-0.066125
0.366667,1.0,-0.062375
0.383333,1.0,-0.058875
0.4,1.0,-0.054875
0.416667,1.0,-0.051875
0.433333,1.0,-0.048875
0.45,1.0,-0.046
0.466667,1.0,-0.044625
0.483333,1.0,-0.044
0.5,1.0,-0.04525
0.516667,1.0,-0.047375
0.533333,1.0,-0.048875
0.55,1.0,-0.051
0.566667,1.0,-0.052625
0.583333,1.0,-0.0535
0.6,1.0,-0.054375
0.616667,1.0,-0.055125
0.633333,1.0,-0.054875
0.65,1.0,-0.05525
0.666667,1.0,-0.056
0.683333,1.0,-0.056625
0.7,1.0,-0.057125
0.716667,1.0,-0.05725
0.733333,1.0,-0.057
0.75,1.0,-0.057375
0.766667,1.0,-0.057875
0.783333,1.0,-0.057625
0.8,1.0,-0.05725
0.816667,1.0,-0.057125
0.833333,1.0,-0.057125
0.85,1.0,-0.056625
0.866667,1.0,-0.0565
0.883333,1.0,-0.056
0.9,1.0,-0.055375
0.916667,1.0,-0.055125
0.933333,1.0,-0.055125
0.95,1.0,-0.0555
0.966667,1.0,-0.055375
0.983333,1.0,-0.05525
1.0,1.0,-0.054875
1.016667,1.0,-0.055375
1.033333,1.0,-0.05575
1.05,1.0,-0.055125
1.066667,1.0,-0.055
1.083333,1.0,-0.05525
1.1,1.0,-0.0555
1.116667,1.0,-0.056
1.133333,1.0,-0.05675
1.15,1.0,-0.057125
1.166667,1.0,-0.057875
1.183333,1.0,-0.05825
1.2,1.0,-0.058625
1.216667,1.0,-0.059875
1.233333,1.0,-0.059875
1.25,1.0,-0.06075
1.266667,1.0,-0.0615
1.283333,1.0,-0.062125
1.3,1.0,-0.062875
1.316667,1.0,-0.063625
1.333333,1.0,-0.064625
1.35,1.0,-0.066375
1.366667,1.0,-0.067
1.383333,1.0,-0.0675
1.4,1.0,-0.06825
1.416667,1.0,-0.068875
1.433333,1.0,-0.069125
1.45,1.0,-0.069875
1.466667,1.0,-0.071125
1.483333,1.0,-0.0715
1.5,1.0,-0.072875
1.516667,1.0,-0.073625
1.533333,1.0,-0.07475
1.55,1.0,-0.075625
1.566667,1.0,-0.076375
1.583333,1.0,-0.077125
1.6,1.0,-0.077875
1.616667,1.0,-0.078875
1.633333,1.0,-0.080125
1.65,1.0,-0.080875
1.666667,1.0,-0.081625
1.683333,1.0,-0.08225
1.7,1.0,-0.08275
1.716667,1.0,-0.08375
1.733333,1.0,-0.085
1.75,1.0,-0.085625
1.766667,1.0,-0.087
1.783333,1.0,-0.08775
1.8,1.0,-0.088125
1.816667,1.0,-0.08825
1.833333,1.0,-0.089125
1.85,1.0,-0.089375
1.866667,1.0,-0.089375
1.883333,1.0,-0.09075
1.9,1.0,-0.091375
1.916667,1.0,-0.09225
1.933333,1.0,-0.092875
1.95,1.0,-0.0935
1.966667,1.0,-0.093375
1.983333,1.0,-0.09325
2.0,1.0,-0.09275
2.016667,1.0,-0.092875
2.033333,1.0,-0.092375
2.05,1.0,-0.0925
2.066667,1.0,-0.0915
2.083333,1.0,-0.091125
2.1,1.0,-0.090625
2.116667,1.0,-0.0895
2.133333,1.0,-0.08925
2.15,1.0,-0.088
2.166667,1.0,-0.087
2.183333,1.0,-0.0855
2.2,1.0,-0.0845
2.216667,1.0,-0.08275
2.233333,1.0,-0.08125
2.25,1.0,-0.080125
2.266667,1.0,-0.078
2.283333,1.0,-0.076375
2.3,1.0,-0.0755
2.316667,1.0,-0.073625
2.333333,1.0,-0.072125
2.35,1.0,-0.070625
2.366667,1.0,-0.06825
2.383333,1.0,-0.066
2.4,1.0,-0.0645
2.416667,1.0,-0.063
2.433333,1.0,-0.06075
2.45,1.0,-0.05925
2.466667,1.0,-0.0575
2.483333,1.0,-0.055625
2.5,1.0,-0.05425
2.516667,1.0,-0.053375
2.533333,1.0,-0.0515
2.55,1.0,-0.050375
2.566667,1.0,-0.048875
2.583333,1.0,-0.047875
2.6,1.0,-0.0465
2.616667,1.0,-0.04575
2.633333,1.0,-0.04425
2.65,1.0,-0.042875
2.666667,1.0,-0.041625
2.683333,1.0,-0.041125
2.7,1.0,-0.040375
2.716667,1.0,-0.03975
2.733333,1.0,-0.03875
2.75,1.0,-0.037625
2.766667,1.0,-0.037
2.783333,1.0,-0.036875
2.8,1.0,-0.03575
2.816667,1.0,-0.035375
2.833333,1.0,-0.0345
2.85,1.0,-0.03375
2.866667,1.0,-0.033875
2.883333,1.0,-0.0335
2.9,1.0,-0.033375
2.916667,1.0,-0.033625
2.933333,1.0,-0.033375
2.95,1.0,-0.032625
2.966667,1.0,-0.0325
2.983333,1.0,-0.032625
3.0,1.0,-0.032875
3.016667,1.0,-0.032125
3.033333,1.0,-0.031875
3.05,1.0,-0.032625
3.066667,1.0,-0.03225
3.083333,1.0,-0.032125
3.1,1.0,-0.03225
3.116667,1.0,-0.03175
3.133333,1.0,-0.03275
3.15,1.0,-0.03325
3.166667,1.0,-0.03275
3.183333,1.0,-0.032875
3.2,1.0,-0.03325
3.216667,1.0,-0.034375
3.233333,1.0,-0.03425
3.25,1.0,-0.034375
3.266667,1.0,-0.03425
3.283333,1.0,-0.034875
3.3,1.0,-0.035
3.316667,1.0,-0.03575
3.333333,1.0,-0.03625
3.35,1.0,-0.03725
3.366667,1.0,-0.038125
3.383333,1.0,-0.039625
3.4,1.0,-0.039625
3.416667,1.0,-0.04
3.433333,1.0,-0.041625
3.45,1.0,-0.042625
3.466667,1.0,-0.044
3.483333,1.0,-0.045
3.5,1.0,-0.046125
3.516667,1.0,-0.047625
3.533333,1.0,-0.048
3.55,1.0,-0.04875
3.566667,1.0,-0.050375
3.583333,1.0,-0.050625
3.6,1.0,-0.0515
3.616667,1.0,-0.05225
3.633333,1.0,-0.053125
3.65,1.0,-0.053375
3.666667,1.0,-0.054
3.683333,1.0,-0.05425
3.7,1.0,-0.055125
3.716667,1.0,-0.055375
3.733333,1.0,-0.05575
3.75,1.0,-0.056
3.766667,1.0,-0.056375
3.783333,1.0,-0.05625
3.8,1.0,-0.056125
3.816667,1.0,-0.056375
3.833333,1.0,-0.05625
3.85,1.0,-0.055875
3.866667,1.0,-0.055875
3.883333,1.0,-0.05625
3.9,1.0,-0.055625
3.916667,1.0,-0.055125
3.933333,1.0,-0.055
3.95,1.0,-0.05525
3.966667,1.0,-0.055
3.983333,1.0,-0.054875
4.0,1.0,-0.05425
4.016667,1.0,-0.05425
4.033333,1.0,-0.05375
4.05,1.0,-0.053625
4.066667,1.0,-0.0535
4.083333,1.0,-0.05425
4.1,1.0,-0.05475
4.116667,1.0,-0.055375
4.133333,1.0,-0.05475
4.15,1.0,-0.055125
4.166667,1.0,-0.054875
4.183333,1.0,-0.055375
4.2,1.0,-0.055875
4.216667,1.0,-0.056125
4.233333,1.0,-0.056625
4.25,1.0,-0.056125
4.266667,1.0,-0.056375
4.283333,1.0,-0.056875
4.3,1.0,-0.05775
4.316667,1.0,-0.059125
4.333333,1.0,-0.05975
4.35,1.0,-0.060625
4.366667,1.0,-0.061
4.383333,1.0,-0.061125
4.4,1.0,-0.06125
4.416667,1.0,-0.061625
4.433333,1.0,-0.061875
4.45,1.0,-0.06225
4.466667,1.0,-0.062625
4.483333,1.0,-0.063375
4.5,1.0,-0.06375
4.516667,1.0,-0.063125
4.533333,1.0,-0.06275
4.55,1.0,-0.063125
4.566667,1.0,-0.063625
4.583333,1.0,-0.0635
4.6,1.0,-0.062875
4.616667,1.0,-0.06325
4.633333,1.0,-0.062375
4.65,1.0,-0.06225
4.666667,1.0,-0.061625
4.683333,1.0,-0.060875
4.7,1.0,-0.059875
4.716667,1.0,-0.058625
4.733333,1.0,-0.057625
4.75,1.0,-0.05625
4.766667,1.0,-0.05525
4.783333,1.0,-0.053375
4.8,1.0,-0.051375
4.816667,1.0,-0.04925
4.833333,1.0,-0.047375
4.85,1.0,-0.0455
4.866667,1.0,-0.04425
4.883333,1.0,-0.042
4.9,1.0,-0.039375
4.916667,1.0,-0.036375
4.933333,1.0,-0.034
4.95,1.0,-0.031875
4.966667,1.0,-0.029
4.983333,1.0,-0.026
5.0,1.0,-0.022875
5.016667,1.0,-0.019875
5.033333,1.0,-0.01725
5.05,1.0,-0.01425
5.066667,1.0,-0.011625
5.083333,1.0,-0.00875
5.1,1.0,-0.006625
5.116667,1.0,-0.00375
5.133333,1.0,-0.001625
5.15,1.0,0.0005
5.166667,1.0,0.00325
5.183333,1.0,0.00475
5.2,1.0,0.007
5.216667,1.0,0.00925
5.233333,1.0,0.011
5.25,1.0,0.01275
5.266667,1.0,0.014625
5.283333,1.0,0.016
5.3,1.0,0.017625
5.316667,1.0,0.018375
5.333333,1.0,0.0195
5.35,1.0,0.020125
5.366667,1.0,0.0215
5.383333,1.0,0.022
5.4,1.0,0.023
5.416667,1.0,0.02425
5.433333,1.0,0.02525
5.45,1.0,0.026125
5.466667,1.0,0.026875
5.483333,1.0,0.0265
5.5,1.0,0.02625
5.516667,1.0,0.026625
5.533333,1.0,0.0265
5.55,1.0,0.026875
5.566667,1.0,0.02775
5.583333,1.0,0.02825
5.6,1.0,0.02825
5.616667,1.0,0.0275
5.633333,1.0,0.02725
5.65,1.0,0.02725
5.666667,1.0,0.026375
5.683333,1.0,0.026
5.7,1.0,0.025375
5.716667,1.0,0.0255
5.733333,1.0,0.024375
5.75,1.0,0.024125
5.766667,1.0,0.023
5.783333,1.0,0.022125
5.8,1.0,0.0215
5.816667,1.0,0.021
5.833333,1.0,0.02
5.85,1.0,0.018625
5.866667,1.0,0.01775
5.883333,1.0,0.016375
5.9,1.0,0.015625
5.916667,1.0,0.014625
5.933333,1.0,0.013625
5.95,1.0,0.01225
