time_min,step,intensity_mV
0.016667,1.0,-0.02275
0.033333,1.0,-0.022875
0.05,1.0,-0.02275
0.066667,1.0,-0.022375
0.083333,1.0,-0.02125
0.1,1.0,-0.020875
0.116667,1.0,-0.02075
0.133333,1.0,-0.021125
0.15,1.0,-0.021375
0.166667,1.0,-0.020625
0.183333,1.0,-0.021
0.2,1.0,-0.021
0.216667,1.0,-0.021
0.233333,1.0,-0.021125
0.25,1.0,-0.020375
0.266667,1.0,-0.020625
0.283333,1.0,-0.022375
0.3,1.0,-0.024875
0.316667,1.0,-0.02875
0.333333,1.0,-0.0315
0.35,1.0,-0.032
0.366667,1.0,-0.029
0.383333,1.0,-0.0255
0.4,1.0,-0.02225
0.416667,1.0,-0.018875
0.433333,1.0,-0.0165
0.45,1.0,-0.015625
0.466667,1.0,-0.015
0.483333,1.0,-0.016
0.5,1.0,-0.017625
0.516667,1.0,-0.020375
0.533333,1.0,-0.023
0.55,1.0,-0.0255
0.566667,1.0,-0.027375
0.583333,1.0,-0.029125
0.6,1.0,-0.030875
0.616667,1.0,-0.032375
0.633333,1.0,-0.034
0.65,1.0,-0.035125
0.666667,1.0,-0.035375
0.683333,1.0,-0.036
0.7,1.0,-0.03675
0.716667,1.0,-0.037
0.733333,1.0,-0.037625
0.75,1.0,-0.038
0.766667,1.0,-0.037625
0.783333,1.0,-0.0375
0.8,1.0,-0.038375
0.816667,1.0,-0.0385
0.833333,1.0,-0.03875
0.85,1.0,-0.039
0.866667,1.0,-0.03825
0.883333,1.0,-0.037875
0.9,1.0,-0.03825
0.916667,1.0,-0.0385
0.933333,1.0,-0.038375
0.95,1.0,-0.037875
0.966667,1.0,-0.038125
0.983333,1.0,-0.039375
1.0,1.0,-0.039375
1.016667,1.0,-0.039625
1.033333,1.0,-0.04025
1.05,1.0,-0.040875
1.066667,1.0,-0.041125
1.083333,1.0,-0.041375
1.1,1.0,-0.041625
1.116667,1.0,-0.042625
1.133333,1.0,-0.0435
1.15,1.0,-0.044375
1.166667,1.0,-0.045375
1.183333,1.0,-0.047
1.2,1.0,-0.048375
1.216667,1.0,-0.049125
1.233333,1.0,-0.050125
1.25,1.0,-0.051
1.266667,1.0,-0.051875
1.283333,1.0,-0.05325
1.3,1.0,-0.0545
1.316667,1.0,-0.05625
1.333333,1.0,-0.057875
1.35,1.0,-0.05875
1.366667,1.0,-0.060375
1.383333,1.0,-0.061625
1.4,1.0,-0.0635
1.416667,1.0,-0.064875
1.433333,1.0,-0.066125
1.45,1.0,-0.067375
1.466667,1.0,-0.0685
1.483333,1.0,-0.069125
1.5,1.0,-0.070625
1.516667,1.0,-0.072
1.533333,1.0,-0.07325
1.55,1.0,-0.074
1.566667,1.0,-0.074125
1.583333,1.0,-0.0745
1.6,1.0,-0.0755
1.616667,1.0,-0.07575
1.633333,1.0,-0.076625
1.65,1.0,-0.0765
1.666667,1.0,-0.07625
1.683333,1.0,-0.076125
1.7,1.0,-0.07625
1.716667,1.0,-0.0765
1.733333,1.0,-0.0765
1.75,1.0,-0.07625
1.766667,1.0,-0.076125
1.783333,1.0,-0.075875
1.8,1.0,-0.07525
1.816667,1.0,-0.075
1.833333,1.0,-0.074
1.85,1.0,-0.0735
1.866667,1.0,-0.0725
1.883333,1.0,-0.0725
1.9,1.0,-0.07275
1.916667,1.0,-0.0715
1.933333,1.0,-0.070625
1.95,1.0,-0.069375
1.966667,1.0,-0.069125
1.983333,1.0,-0.068375
