time_min,step,intensity_mV
0.016667,1.0,-0.015125
0.033333,1.0,-0.01525
0.05,1.0,-0.014875
0.066667,1.0,-0.014
0.083333,1.0,-0.013375
0.1,1.0,-0.013375
0.116667,1.0,-0.012875
0.133333,1.0,-0.012625
0.15,1.0,-0.012125
0.166667,1.0,-0.0115
0.183333,1.0,-0.011
0.2,1.0,-0.01025
0.216667,1.0,-0.010375
0.233333,1.0,-0.010125
0.25,1.0,-0.009875
0.266667,1.0,-0.0095
0.283333,1.0,-0.009375
0.3,1.0,-0.008625
0.316667,1.0,-0.009375
0.333333,1.0,-0.01075
0.35,1.0,-0.01475
0.366667,1.0,-0.01775
0.383333,1.0,-0.018125
0.4,1.0,-0.01625
0.416667,1.0,-0.013
0.433333,1.0,-0.00975
0.45,1.0,-0.0065
0.466667,1.0,-0.004125
0.483333,1.0,-0.002375
0.5,1.0,-0.000125
0.516667,1.0,0.00075
0.533333,1.0,0.00125
0.55,1.0,-0.0005
0.566667,1.0,-0.002625
0.583333,1.0,-0.005375
0.6,1.0,-0.007875
0.616667,1.0,-0.0105
0.633333,1.0,-0.012375
0.65,1.0,-0.014125
0.666667,1.0,-0.01625
0.683333,1.0,-0.018375
0.7,1.0,-0.020375
0.716667,1.0,-0.02175
0.733333,1.0,-0.0235
0.75,1.0,-0.0255
0.766667,1.0,-0.027375
0.783333,1.0,-0.028875
0.8,1.0,-0.030375
0.816667,1.0,-0.0325
0.833333,1.0,-0.034125
0.85,1.0,-0.035375
0.866667,1.0,-0.036875
0.883333,1.0,-0.038875
0.9,1.0,-0.04025
0.916667,1.0,-0.04175
0.933333,1.0,-0.043625
0.95,1.0,-0.045
0.966667,1.0,-0.0465
0.983333,1.0,-0.047875
1.0,1.0,-0.04875
1.016667,1.0,-0.0495
1.033333,1.0,-0.05075
1.05,1.0,-0.051875
1.066667,1.0,-0.05275
1.083333,1.0,-0.05375
1.1,1.0,-0.054625
1.116667,1.0,-0.055125
1.133333,1.0,-0.055875
1.15,1.0,-0.057125
1.166667,1.0,-0.05725
1.183333,1.0,-0.05825
1.2,1.0,-0.05825
1.216667,1.0,-0.058625
1.233333,1.0,-0.05825
1.25,1.0,-0.059375
1.266667,1.0,-0.059375
1.283333,1.0,-0.059625
1.3,1.0,-0.059875
1.316667,1.0,-0.059625
1.333333,1.0,-0.05975
1.35,1.0,-0.05975
1.366667,1.0,-0.059875
1.383333,1.0,-0.059875
1.4,1.0,-0.059625
1.416667,1.0,-0.05925
1.433333,1.0,-0.059625
1.45,1.0,-0.0595
1.466667,1.0,-0.0595
1.483333,1.0,-0.05875
1.5,1.0,-0.058125
1.516667,1.0,-0.05825
1.533333,1.0,-0.058
1.55,1.0,-0.05775
1.566667,1.0,-0.05775
1.583333,1.0,-0.05775
1.6,1.0,-0.057625
1.616667,1.0,-0.057625
1.633333,1.0,-0.056875
1.65,1.0,-0.056875
1.666667,1.0,-0.05625
1.683333,1.0,-0.055375
1.7,1.0,-0.055
1.716667,1.0,-0.0545
1.733333,1.0,-0.054375
1.75,1.0,-0.054125
1.766667,1.0,-0.05425
1.783333,1.0,-0.054375
1.8,1.0,-0.054875
1.816667,1.0,-0.054375
1.833333,1.0,-0.053875
1.85,1.0,-0.0535
1.866667,1.0,-0.053375
1.883333,1.0,-0.053375
1.9,1.0,-0.053
1.916667,1.0,-0.05275
1.933333,1.0,-0.053375
1.95,1.0,-0.053625
1.966667,1.0,-0.0535
1.983333,1.0,-0.052875
2.0,1.0,-0.052125
