time_min,step,intensity_mV
0.016667,1.0,-0.033875
0.033333,1.0,-0.0335
0.05,1.0,-0.033375
0.066667,1.0,-0.032625
0.083333,1.0,-0.03225
0.1,1.0,-0.0315
0.116667,1.0,-0.030875
0.133333,1.0,-0.03075
0.15,1.0,-0.030375
0.166667,1.0,-0.029625
0.183333,1.0,-0.029
0.2,1.0,-0.02825
0.216667,1.0,-0.026875
0.233333,1.0,-0.0255
0.25,1.0,-0.024875
0.266667,1.0,-0.023625
0.283333,1.0,-0.024125
0.3,1.0,-0.026125
0.316667,1.0,-0.028625
0.333333,1.0,-0.02975
0.35,1.0,-0.027625
0.366667,1.0,-0.02275
0.383333,1.0,-0.017375
0.4,1.0,-0.0115
0.416667,1.0,-0.0065
0.433333,1.0,-0.002
0.45,1.0,0.00125
0.466667,1.0,0.004
0.483333,1.0,0.007125
0.5,1.0,0.0075
0.516667,1.0,0.007375
0.533333,1.0,0.006625
0.55,1.0,0.00675
0.566667,1.0,0.007375
0.583333,1.0,0.007625
0.6,1.0,0.009375
0.616667,1.0,0.01075
0.633333,1.0,0.011875
0.65,1.0,0.012375
0.666667,1.0,0.0135
0.683333,1.0,0.015
0.7,1.0,0.016625
0.716667,1.0,0.0175
0.733333,1.0,0.01875
0.75,1.0,0.019625
0.766667,1.0,0.02025
0.783333,1.0,0.021375
0.8,1.0,0.0225
0.816667,1.0,0.0235
0.833333,1.0,0.0245
0.85,1.0,0.026375
0.866667,1.0,0.02725
0.883333,1.0,0.02775
0.9,1.0,0.02825
0.916667,1.0,0.028375
0.933333,1.0,0.02875
0.95,1.0,0.028125
0.966667,1.0,0.027625
0.983333,1.0,0.02675
1.0,1.0,0.026
1.016667,1.0,0.02525
1.033333,1.0,0.024625
1.05,1.0,0.0235
1.066667,1.0,0.021875
1.083333,1.0,0.02
1.1,1.0,0.018
1.116667,1.0,0.015375
1.133333,1.0,0.013375
1.15,1.0,0.010625
1.166667,1.0,0.008375
1.183333,1.0,0.00525
1.2,1.0,0.00275
1.216667,1.0,0.00025
1.233333,1.0,-0.001625
1.25,1.0,-0.005
1.266667,1.0,-0.008125
1.283333,1.0,-0.011375
1.3,1.0,-0.014375
1.316667,1.0,-0.017125
1.333333,1.0,-0.0205
1.35,1.0,-0.02275
1.366667,1.0,-0.025875
1.383333,1.0,-0.029
1.4,1.0,-0.03225
1.416667,1.0,-0.035
1.433333,1.0,-0.036875
1.45,1.0,-0.039125
1.466667,1.0,-0.041
1.483333,1.0,-0.04425
1.5,1.0,-0.046375
1.516667,1.0,-0.04875
1.533333,1.0,-0.0505
1.55,1.0,-0.052625
1.566667,1.0,-0.055
1.583333,1.0,-0.05675
1.6,1.0,-0.058625
1.616667,1.0,-0.06075
1.633333,1.0,-0.0625
1.65,1.0,-0.06375
1.666667,1.0,-0.064875
1.683333,1.0,-0.066625
1.7,1.0,-0.068
1.716667,1.0,-0.069375
1.733333,1.0,-0.0705
1.75,1.0,-0.071125
1.766667,1.0,-0.07225
1.783333,1.0,-0.073625
1.8,1.0,-0.074625
1.816667,1.0,-0.075375
1.833333,1.0,-0.076
1.85,1.0,-0.07625
1.866667,1.0,-0.076625
1.883333,1.0,-0.07725
1.9,1.0,-0.077375
1.916667,1.0,-0.07775
1.933333,1.0,-0.078125
1.95,1.0,-0.07825
1.966667,1.0,-0.07825
1.983333,1.0,-0.078
2.0,1.0,-0.07825
2.016667,1.0,-0.078625
2.033333,1.0,-0.079125
2.05,1.0,-0.07925
2.066667,1.0,-0.079375
2.083333,1.0,-0.07925
2.1,1.0,-0.079625
2.116667,1.0,-0.08025
2.133333,1.0,-0.08125
2.15,1.0,-0.082
2.166667,1.0,-0.082125
2.183333,1.0,-0.083875
2.2,1.0,-0.083875
2.216667,1.0,-0.08425
2.233333,1.0,-0.085125
2.25,1.0,-0.08575
2.266667,1.0,-0.086375
2.283333,1.0,-0.087
2.3,1.0,-0.087875
2.316667,1.0,-0.089125
2.333333,1.0,-0.0895
2.35,1.0,-0.090125
2.366667,1.0,-0.09075
2.383333,1.0,-0.091125
2.4,1.0,-0.092125
2.416667,1.0,-0.09275
