time_min,step,intensity_mV
0.016667,1.0,-0.00975
0.033333,1.0,-0.011125
0.05,1.0,-0.012625
0.066667,1.0,-0.014375
0.083333,1.0,-0.015375
0.1,1.0,-0.01625
0.116667,1.0,-0.01725
0.133333,1.0,-0.018125
0.15,1.0,-0.020125
0.166667,1.0,-0.021
0.183333,1.0,-0.022125
0.2,1.0,-0.023125
0.216667,1.0,-0.024375
0.233333,1.0,-0.025125
0.25,1.0,-0.0265
0.266667,1.0,-0.0275
0.283333,1.0,-0.028375
0.3,1.0,-0.029375
0.316667,1.0,-0.030875
0.333333,1.0,-0.0335
0.35,1.0,-0.0375
0.366667,1.0,-0.0415
0.383333,1.0,-0.043875
0.4,1.0,-0.042875
0.416667,1.0,-0.04025
0.433333,1.0,-0.037125
0.45,1.0,-0.034875
0.466667,1.0,-0.032875
0.483333,1.0,-0.030875
0.5,1.0,-0.029
0.516667,1.0,-0.0275
0.533333,1.0,-0.02675
0.55,1.0,-0.0275
0.566667,1.0,-0.02925
0.583333,1.0,-0.032
0.6,1.0,-0.034375
0.616667,1.0,-0.03625
0.633333,1.0,-0.037875
0.65,1.0,-0.03875
0.666667,1.0,-0.039625
0.683333,1.0,-0.040875
0.7,1.0,-0.041375
0.716667,1.0,-0.04225
0.733333,1.0,-0.04275
0.75,1.0,-0.043125
0.766667,1.0,-0.044
0.783333,1.0,-0.0445
0.8,1.0,-0.044625
0.816667,1.0,-0.04525
0.833333,1.0,-0.045625
0.85,1.0,-0.04575
0.866667,1.0,-0.045
0.883333,1.0,-0.04425
0.9,1.0,-0.04425
0.916667,1.0,-0.044
0.933333,1.0,-0.043625
0.95,1.0,-0.043
0.966667,1.0,-0.04325
0.983333,1.0,-0.0435
1.0,1.0,-0.043625
1.016667,1.0,-0.044125
1.033333,1.0,-0.04375
1.05,1.0,-0.043375
1.066667,1.0,-0.04325
1.083333,1.0,-0.04275
1.1,1.0,-0.0425
1.116667,1.0,-0.04275
1.133333,1.0,-0.043
1.15,1.0,-0.0435
1.166667,1.0,-0.043375
1.183333,1.0,-0.043625
1.2,1.0,-0.043875
