time_min,step,intensity_mV
0.016667,1.0,-0.01825
0.033333,1.0,-0.0175
0.05,1.0,-0.017625
0.066667,1.0,-0.016625
0.083333,1.0,-0.016125
0.1,1.0,-0.015375
0.116667,1.0,-0.015
0.133333,1.0,-0.01475
0.15,1.0,-0.014
0.166667,1.0,-0.013375
0.183333,1.0,-0.012375
0.2,1.0,-0.01175
0.216667,1.0,-0.01075
0.233333,1.0,-0.01025
0.25,1.0,-0.009625
0.266667,1.0,-0.008875
0.283333,1.0,-0.01025
0.3,1.0,-0.0135
0.316667,1.0,-0.01625
0.333333,1.0,-0.018375
0.35,1.0,-0.01725
0.366667,1.0,-0.013
0.383333,1.0,-0.009
0.4,1.0,-0.00575
0.416667,1.0,-0.003125
0.433333,1.0,-0.000625
0.45,1.0,0.0005
0.466667,1.0,0.00075
0.483333,1.0,-0.0005
0.5,1.0,-0.00275
0.516667,1.0,-0.005375
0.533333,1.0,-0.007875
0.55,1.0,-0.010875
0.566667,1.0,-0.013
0.583333,1.0,-0.0145
0.6,1.0,-0.016875
0.616667,1.0,-0.018875
0.633333,1.0,-0.021
0.65,1.0,-0.022125
0.666667,1.0,-0.0235
0.683333,1.0,-0.02475
0.7,1.0,-0.026625
0.716667,1.0,-0.0275
0.733333,1.0,-0.02875
0.75,1.0,-0.030125
0.766667,1.0,-0.0315
0.783333,1.0,-0.0325
0.8,1.0,-0.032625
0.816667,1.0,-0.033
0.833333,1.0,-0.033875
0.85,1.0,-0.034
0.866667,1.0,-0.03475
0.883333,1.0,-0.035375
0.9,1.0,-0.0355
0.916667,1.0,-0.03525
0.933333,1.0,-0.036
0.95,1.0,-0.03675
0.966667,1.0,-0.037625
0.983333,1.0,-0.038125
1.0,1.0,-0.03875
1.016667,1.0,-0.039
1.033333,1.0,-0.039
1.05,1.0,-0.039625
1.066667,1.0,-0.039625
1.083333,1.0,-0.03925
1.1,1.0,-0.04
1.116667,1.0,-0.040625
1.133333,1.0,-0.041
1.15,1.0,-0.04175
1.166667,1.0,-0.042125
1.183333,1.0,-0.043
1.2,1.0,-0.042875
1.216667,1.0,-0.043375
1.233333,1.0,-0.044
1.25,1.0,-0.043875
1.266667,1.0,-0.043625
1.283333,1.0,-0.044125
1.3,1.0,-0.044375
1.316667,1.0,-0.045125
1.333333,1.0,-0.046375
1.35,1.0,-0.04625
1.366667,1.0,-0.046875
1.383333,1.0,-0.04675
1.4,1.0,-0.046875
1.416667,1.0,-0.04775
1.433333,1.0,-0.0485
1.45,1.0,-0.04875
1.466667,1.0,-0.048625
1.483333,1.0,-0.04875
1.5,1.0,-0.049125
1.516667,1.0,-0.049625
1.533333,1.0,-0.050125
1.55,1.0,-0.05
1.566667,1.0,-0.049625
1.583333,1.0,-0.050125
1.6,1.0,-0.049125
1.616667,1.0,-0.04975
1.633333,1.0,-0.049375
1.65,1.0,-0.04875
1.666667,1.0,-0.04825
1.683333,1.0,-0.047875
1.7,1.0,-0.047375
1.716667,1.0,-0.047125
1.733333,1.0,-0.047125
1.75,1.0,-0.04775
1.766667,1.0,-0.047875
1.783333,1.0,-0.0475
1.8,1.0,-0.04775
1.816667,1.0,-0.047625
1.833333,1.0,-0.0465
1.85,1.0,-0.047
1.866667,1.0,-0.0475
1.883333,1.0,-0.047125
1.9,1.0,-0.04775
1.916667,1.0,-0.0485
1.933333,1.0,-0.048875
1.95,1.0,-0.049375
1.966667,1.0,-0.049625
1.983333,1.0,-0.05025
2.0,1.0,-0.05025
2.016667,1.0,-0.05025
2.033333,1.0,-0.05075
2.05,1.0,-0.051
2.066667,1.0,-0.051125
2.083333,1.0,-0.051
2.1,1.0,-0.051
2.116667,1.0,-0.051
2.133333,1.0,-0.05075
2.15,1.0,-0.050375
2.166667,1.0,-0.0505
2.183333,1.0,-0.049875
2.2,1.0,-0.04975
2.216667,1.0,-0.04975
2.233333,1.0,-0.049375
2.25,1.0,-0.04775
2.266667,1.0,-0.047125
2.283333,1.0,-0.047
2.3,1.0,-0.0465
2.316667,1.0,-0.045375
2.333333,1.0,-0.044375
2.35,1.0,-0.044
2.366667,1.0,-0.04325
2.383333,1.0,-0.04125
2.4,1.0,-0.0395
2.416667,1.0,-0.03725
2.433333,1.0,-0.035375
2.45,1.0,-0.034
2.466667,1.0,-0.032125
2.483333,1.0,-0.030125
2.5,1.0,-0.0285
2.516667,1.0,-0.027125
2.533333,1.0,-0.02525
2.55,1.0,-0.02375
2.566667,1.0,-0.021625
2.583333,1.0,-0.02025
2.6,1.0,-0.018625
2.616667,1.0,-0.01675
2.633333,1.0,-0.01475
2.65,1.0,-0.012875
2.666667,1.0,-0.011125
2.683333,1.0,-0.0095
2.7,1.0,-0.007875
2.716667,1.0,-0.006
2.733333,1.0,-0.00475
2.75,1.0,-0.00325
2.766667,1.0,-0.002125
2.783333,1.0,-0.0005
2.8,1.0,0.001125
2.816667,1.0,0.003125
2.833333,1.0,0.00425
2.85,1.0,0.00525
2.866667,1.0,0.006625
2.883333,1.0,0.008875
2.9,1.0,0.0105
2.916667,1.0,0.0115
2.933333,1.0,0.012875
2.95,1.0,0.01425
2.966667,1.0,0.015375
2.983333,1.0,0.017125
3.0,1.0,0.0185
3.016667,1.0,0.019625
3.033333,1.0,0.021
3.05,1.0,0.02225
3.066667,1.0,0.02325
3.083333,1.0,0.02375
3.1,1.0,0.023875
3.116667,1.0,0.0245
3.133333,1.0,0.025875
3.15,1.0,0.026875
3.166667,1.0,0.026875
3.183333,1.0,0.027625
3.2,1.0,0.0285
3.216667,1.0,0.028125
3.233333,1.0,0.028
3.25,1.0,0.02775
3.266667,1.0,0.0275
3.283333,1.0,0.02725
3.3,1.0,0.02675
3.316667,1.0,0.02575
3.333333,1.0,0.02475
3.35,1.0,0.0245
3.366667,1.0,0.023125
3.383333,1.0,0.02225
3.4,1.0,0.0215
3.416667,1.0,0.020125
3.433333,1.0,0.018375
3.45,1.0,0.017
3.466667,1.0,0.015125
3.483333,1.0,0.014
3.5,1.0,0.013
3.516667,1.0,0.011125
3.533333,1.0,0.00875
3.55,1.0,0.006875
3.566667,1.0,0.005
3.583333,1.0,0.00325
3.6,1.0,0.00175
3.616667,1.0,0.0
3.633333,1.0,-0.001375
3.65,1.0,-0.002875
3.666667,1.0,-0.004875
3.683333,1.0,-0.007375
3.7,1.0,-0.01
3.716667,1.0,-0.0115
3.733333,1.0,-0.013125
3.75,1.0,-0.01475
3.766667,1.0,-0.016875
3.783333,1.0,-0.018625
3.8,1.0,-0.019375
3.816667,1.0,-0.021
3.833333,1.0,-0.022375
3.85,1.0,-0.024
3.866667,1.0,-0.025875
3.883333,1.0,-0.02775
3.9,1.0,-0.028875
3.916667,1.0,-0.02975
3.933333,1.0,-0.031875
3.95,1.0,-0.0325
3.966667,1.0,-0.03375
3.983333,1.0,-0.03475
4.0,1.0,-0.035375
4.016667,1.0,-0.036375
4.033333,1.0,-0.037375
4.05,1.0,-0.03875
4.066667,1.0,-0.039375
4.083333,1.0,-0.04025
4.1,1.0,-0.041
4.116667,1.0,-0.04225
4.133333,1.0,-0.04275
4.15,1.0,-0.04275
