File Path	chrom://990-75db15j/XVault/Ultimate_3000/1256/20230531_CMO_stabTest _FP08_FP09.seq/409.smp/RI_1.channel/RI_1.chm
Channel	RI_1

Injection Information:
Data Vault	XVault
Injection	Btet_S04
Injection Number	9
Position	BB5
Comment	
Processing Method	
Instrument Method	run_25B_method
Type	Unknown
Status	Finished
Injection Date	01.06.2023
Injection Time	18:12:33
Injection Volume (µl)	20.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.000000
Data Points	2401
Detector	RI
Generating Data System	Chromeleon 7.2.5.9507
Exporting Data System	Chromeleon 7.2.5.0
Operator	Instrument Controller
Signal Quantity	Refractive 
Signal Unit	µRIU
Signal Min.	-0.683750
Signal Max.	78.050500
Channel	RI_1
Driver Name	RID520Driver.dll
Channel Type	Evaluation
Min. Step (s)	1
Max. Step (s)	1
Average Step (s)	1

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (µRIU)
0.000000	n.a.	-0.069750
0.016667	1	-0.074500
0.033333	1	-0.077500
0.050000	1	-0.078000
0.066667	1	-0.078500
0.083333	1	-0.078000
0.100000	1	-0.078125
0.116667	1	-0.078500
0.133333	1	-0.079500
0.150000	1	-0.080750
0.166667	1	-0.081625
0.183333	1	-0.081875
0.200000	1	-0.082125
0.216667	1	-0.082000
0.233333	1	-0.082375
0.250000	1	-0.082500
0.266667	1	-0.081625
0.283333	1	-0.080875
0.300000	1	-0.082000
0.316667	1	-0.087250
0.333333	1	-0.095625
0.350000	1	-0.101750
0.366667	1	-0.102750
0.383333	1	-0.100500
0.400000	1	-0.096625
0.416667	1	-0.092125
0.433333	1	-0.087500
0.450000	1	-0.083625
0.466667	1	-0.080500
0.483333	1	-0.078500
0.500000	1	-0.078125
0.516667	1	-0.078250
0.533333	1	-0.080000
0.550000	1	-0.081875
0.566667	1	-0.083250
0.583333	1	-0.084250
0.600000	1	-0.084000
0.616667	1	-0.084250
0.633333	1	-0.084875
